Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0052,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0003,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0001,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0115,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.002,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.0001,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0,,,,,,
,,Coast Range,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.003,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0.0009,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0.0005,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0.0003,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0.0003,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0.0007,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0.0006,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0.0005,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0.0011,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0044,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0004,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0265,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.0007,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0006,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0003,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0009,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0.0009,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0009,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0007,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0064,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0011,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0.0016,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0.0054,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0062,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0.0024,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0076,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0.0089,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0022,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0009,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.002,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0022,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0035,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0054,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.0015,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.0214,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0001,,,,,,
,,Eastern Cascades Slopes and Foothills,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0197,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0.0006,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0.0007,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0.0026,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0.0045,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0.0002,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0.0003,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0.0002,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0.0003,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0.0008,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0022,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0007,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0003,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0.0008,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0077,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.0006,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0006,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0003,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0002,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0011,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0575,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0015,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0.0002,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0.0009,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0.0004,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0.0025,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0057,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0003,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0027,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0.004,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0224,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0.0006,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0.0036,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0627,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0025,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0025,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0007,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0218,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0029,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0705,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0017,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.0001,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.0004,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.015,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0062,,,,,,
,,Klamath Mountains,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0268,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0013,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0002,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0.0006,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0002,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.0004,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0007,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0014,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0002,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0005,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0004,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0003,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0004,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0009,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0003,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0.0003,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0025,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0.0003,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0005,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0052,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0025,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0008,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0002,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0001,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.0003,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.0008,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.0008,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0007,,,,,,
,,Mojave Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0.0083,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0.0001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0.0018,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0.0001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0.0001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0004,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0002,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0009,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0002,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0012,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0021,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0007,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0057,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0014,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0.0016,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0.0146,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0.0003,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0002,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0012,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0012,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0061,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0.0011,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0043,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0079,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0014,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0154,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0037,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0005,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0068,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.002,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.001,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.2003,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0,,,,,,
,,Northern Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0103,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0.0104,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0.0037,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0.0002,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0.0001,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0.0004,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0.0003,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0.0016,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0.0001,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0.0007,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0.0002,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0.0015,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0.0003,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0.0008,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0027,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0009,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0017,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0.0005,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0028,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.0012,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.001,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0019,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0023,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0001,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0014,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0016,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0018,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0175,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0055,,,,,,
