Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2051,California Chaparral and Oak Woodlands,,Fire,931.7705,Normal,Iteration and Timestep,466.6019219,465.1685781,1398.372422
2052,California Chaparral and Oak Woodlands,,Fire,1051.6267,Normal,Iteration and Timestep,598.3351945,453.2915055,1649.961895
2053,California Chaparral and Oak Woodlands,,Fire,626.7922,Normal,Iteration and Timestep,469.142878,157.649322,1095.935078
2054,California Chaparral and Oak Woodlands,,Fire,508.9056,Normal,Iteration and Timestep,231.6728008,277.2327992,740.5784008
2055,California Chaparral and Oak Woodlands,,Fire,656.51,Normal,Iteration and Timestep,470.7501252,185.7598748,1127.260125
2056,California Chaparral and Oak Woodlands,,Fire,548.3964,Normal,Iteration and Timestep,273.2214411,275.1749589,821.6178411
2057,California Chaparral and Oak Woodlands,,Fire,877.1609,Normal,Iteration and Timestep,526.4345746,350.7263254,1403.595475
2058,California Chaparral and Oak Woodlands,,Fire,892.9452,Normal,Iteration and Timestep,479.8337579,413.1114421,1372.778958
2059,California Chaparral and Oak Woodlands,,Fire,841.7526,Normal,Iteration and Timestep,470.0943259,371.6582741,1311.846926
2060,California Chaparral and Oak Woodlands,,Fire,1037.1297,Normal,Iteration and Timestep,571.5266136,465.6030864,1608.656314
2061,California Chaparral and Oak Woodlands,,Fire,654.5781,Normal,Iteration and Timestep,446.5308328,208.0472672,1101.108933
2062,California Chaparral and Oak Woodlands,,Fire,1237.1703,Normal,Iteration and Timestep,721.7872063,515.3830937,1958.957506
2063,California Chaparral and Oak Woodlands,,Fire,773.7738,Normal,Iteration and Timestep,463.981591,309.792209,1237.755391
2064,California Chaparral and Oak Woodlands,,Fire,1159.4906,Normal,Iteration and Timestep,624.9349066,534.5556934,1784.425507
2065,California Chaparral and Oak Woodlands,,Fire,1217.0606,Normal,Iteration and Timestep,540.4286596,676.6319404,1757.48926
2066,California Chaparral and Oak Woodlands,,Fire,680.8104,Normal,Iteration and Timestep,422.345145,258.465255,1103.155545
2067,California Chaparral and Oak Woodlands,,Fire,739.5884,Normal,Iteration and Timestep,548.5104017,191.0779983,1288.098802
2068,California Chaparral and Oak Woodlands,,Fire,879.8301,Normal,Iteration and Timestep,567.6201023,312.2099977,1447.450202
2069,California Chaparral and Oak Woodlands,,Fire,580.3719,Normal,Iteration and Timestep,383.0165669,197.3553331,963.3884669
2070,California Chaparral and Oak Woodlands,,Fire,611.5922,Normal,Iteration and Timestep,440.8106201,170.7815799,1052.40282
2071,California Chaparral and Oak Woodlands,,Fire,1244.5472,Normal,Iteration and Timestep,652.825828,591.721372,1897.373028
2072,California Chaparral and Oak Woodlands,,Fire,590.2253,Normal,Iteration and Timestep,402.9531243,187.2721757,993.1784243
2073,California Chaparral and Oak Woodlands,,Fire,587.2518,Normal,Iteration and Timestep,333.8777332,253.3740668,921.1295332
2074,California Chaparral and Oak Woodlands,,Fire,603.1839,Normal,Iteration and Timestep,339.744836,263.439064,942.928736
2075,California Chaparral and Oak Woodlands,,Fire,745.2672,Normal,Iteration and Timestep,357.8448311,387.4223689,1103.112031
2076,California Chaparral and Oak Woodlands,,Fire,1026.5037,Normal,Iteration and Timestep,404.0887977,622.4149023,1430.592498
2077,California Chaparral and Oak Woodlands,,Fire,831.3097,Normal,Iteration and Timestep,463.4787113,367.8309887,1294.788411
2078,California Chaparral and Oak Woodlands,,Fire,974.4279,Normal,Iteration and Timestep,492.7964529,481.6314471,1467.224353
2079,California Chaparral and Oak Woodlands,,Fire,925.5466,Normal,Iteration and Timestep,523.0925238,402.4540762,1448.639124
2080,California Chaparral and Oak Woodlands,,Fire,970.1455,Normal,Iteration and Timestep,601.9595185,368.1859815,1572.105019
2081,California Chaparral and Oak Woodlands,,Fire,836.8275,Normal,Iteration and Timestep,499.9313938,336.8961062,1336.758894
2082,California Chaparral and Oak Woodlands,,Fire,616.05,Normal,Iteration and Timestep,332.5191486,283.5308514,948.5691486
2083,California Chaparral and Oak Woodlands,,Fire,960.4852,Normal,Iteration and Timestep,414.057736,546.427464,1374.542936
2084,California Chaparral and Oak Woodlands,,Fire,504.9964,Normal,Iteration and Timestep,262.3606977,242.6357023,767.3570977
2085,California Chaparral and Oak Woodlands,,Fire,910.2232,Normal,Iteration and Timestep,465.220688,445.002512,1375.443888
2086,California Chaparral and Oak Woodlands,,Fire,772.5101,Normal,Iteration and Timestep,388.59876,383.91134,1161.10886
2087,California Chaparral and Oak Woodlands,,Fire,874.6829,Normal,Iteration and Timestep,421.6862233,452.9966767,1296.369123
2088,California Chaparral and Oak Woodlands,,Fire,852.0323,Normal,Iteration and Timestep,451.5145011,400.5177989,1303.546801
2089,California Chaparral and Oak Woodlands,,Fire,587.242,Normal,Iteration and Timestep,366.2087841,221.0332159,953.4507841
2090,California Chaparral and Oak Woodlands,,Fire,737.6257,Normal,Iteration and Timestep,451.90943,285.71627,1189.53513
2091,California Chaparral and Oak Woodlands,,Fire,769.1633,Normal,Iteration and Timestep,459.6650947,309.4982053,1228.828395
2092,California Chaparral and Oak Woodlands,,Fire,941.3757,Normal,Iteration and Timestep,515.4584893,425.9172107,1456.834189
2093,California Chaparral and Oak Woodlands,,Fire,1107.6546,Normal,Iteration and Timestep,566.9105351,540.7440649,1674.565135
2094,California Chaparral and Oak Woodlands,,Fire,1182.012,Normal,Iteration and Timestep,713.4870339,468.5249661,1895.499034
2095,California Chaparral and Oak Woodlands,,Fire,850.4752,Normal,Iteration and Timestep,442.7068476,407.7683524,1293.182048
2096,California Chaparral and Oak Woodlands,,Fire,1237.0538,Normal,Iteration and Timestep,560.1922986,676.8615014,1797.246099
2097,California Chaparral and Oak Woodlands,,Fire,1039.395,Normal,Iteration and Timestep,529.2417985,510.1532015,1568.636799
2098,California Chaparral and Oak Woodlands,,Fire,783.0275,Normal,Iteration and Timestep,475.3804482,307.6470518,1258.407948
2099,California Chaparral and Oak Woodlands,,Fire,618.1069,Normal,Iteration and Timestep,375.04151,243.06539,993.14841
2017,Cascades,,Fire,4.0244,Normal,Iteration and Timestep,13.27596874,0,17.30036874
2018,Cascades,,Fire,1.5797,Normal,Iteration and Timestep,5.689544274,0,7.269244274
2019,Cascades,,Fire,6.1221,Normal,Iteration and Timestep,41.00519697,0,47.12729697
2020,Cascades,,Fire,1.2609,Normal,Iteration and Timestep,6.693678775,0,7.954578775
2021,Cascades,,Fire,3.0346,Normal,Iteration and Timestep,9.661969331,0,12.69656933
2022,Cascades,,Fire,1.7691,Normal,Iteration and Timestep,8.028980223,0,9.798080223
2023,Cascades,,Fire,4.4637,Normal,Iteration and Timestep,11.5037485,0,15.9674485
2024,Cascades,,Fire,1.9278,Normal,Iteration and Timestep,6.964041202,0,8.891841202
2025,Cascades,,Fire,14.8247,Normal,Iteration and Timestep,38.91862955,0,53.74332955
2026,Cascades,,Fire,2.7021,Normal,Iteration and Timestep,7.862446903,0,10.5645469
2027,Cascades,,Fire,5.7997,Normal,Iteration and Timestep,30.15253617,0,35.95223617
2028,Cascades,,Fire,5.1796,Normal,Iteration and Timestep,15.23545645,0,20.41505645
2029,Cascades,,Fire,2.5652,Normal,Iteration and Timestep,8.395840538,0,10.96104054
2030,Cascades,,Fire,6.5015,Normal,Iteration and Timestep,32.40889759,0,38.91039759
2031,Cascades,,Fire,7.6907,Normal,Iteration and Timestep,27.6670996,0,35.3577996
2032,Cascades,,Fire,5.2513,Normal,Iteration and Timestep,19.50579669,0,24.75709669
2033,Cascades,,Fire,7.3699,Normal,Iteration and Timestep,28.31227322,0,35.68217322
2034,Cascades,,Fire,9.9582,Normal,Iteration and Timestep,51.68922359,0,61.64742359
2035,Cascades,,Fire,20.6382,Normal,Iteration and Timestep,58.04873178,0,78.68693178
2036,Cascades,,Fire,15.2567,Normal,Iteration and Timestep,103.7814649,0,119.0381649
2037,Cascades,,Fire,7.5326,Normal,Iteration and Timestep,35.05751821,0,42.59011821
2038,Cascades,,Fire,4.0511,Normal,Iteration and Timestep,11.75077173,0,15.80187173
2039,Cascades,,Fire,4.3543,Normal,Iteration and Timestep,17.0096406,0,21.3639406
2040,Cascades,,Fire,7.8362,Normal,Iteration and Timestep,33.39178798,0,41.22798798
2041,Cascades,,Fire,4.5814,Normal,Iteration and Timestep,15.84407897,0,20.42547897
2042,Cascades,,Fire,12.8292,Normal,Iteration and Timestep,69.1303392,0,81.9595392
2043,Cascades,,Fire,3.1311,Normal,Iteration and Timestep,10.83968382,0,13.97078382
2044,Cascades,,Fire,5.6775,Normal,Iteration and Timestep,43.16196622,0,48.83946622
2045,Cascades,,Fire,7.1872,Normal,Iteration and Timestep,37.13101078,0,44.31821078
2046,Cascades,,Fire,10.7315,Normal,Iteration and Timestep,52.8157148,0,63.5472148
2047,Cascades,,Fire,13.1001,Normal,Iteration and Timestep,57.67169201,0,70.77179201
2048,Cascades,,Fire,0.6792,Normal,Iteration and Timestep,3.574445971,0,4.253645971
2049,Cascades,,Fire,10.3298,Normal,Iteration and Timestep,30.25978933,0,40.58958933
2050,Cascades,,Fire,2.1768,Normal,Iteration and Timestep,5.659200765,0,7.836000765
2051,Cascades,,Fire,4.8041,Normal,Iteration and Timestep,15.40197633,0,20.20607633
2052,Cascades,,Fire,28.0443,Normal,Iteration and Timestep,36.21842958,0,64.26272958
2053,Cascades,,Fire,6.374,Normal,Iteration and Timestep,37.98298322,0,44.35698322
2054,Cascades,,Fire,2.6975,Normal,Iteration and Timestep,7.896208318,0,10.59370832
2055,Cascades,,Fire,5.4299,Normal,Iteration and Timestep,16.19407495,0,21.62397495
2056,Cascades,,Fire,4.224,Normal,Iteration and Timestep,11.42687555,0,15.65087555
2057,Cascades,,Fire,9.0268,Normal,Iteration and Timestep,33.14280829,0,42.16960829
2058,Cascades,,Fire,15.5282,Normal,Iteration and Timestep,85.62882195,0,101.157022
2059,Cascades,,Fire,22.2306,Normal,Iteration and Timestep,103.3238027,0,125.5544027
2060,Cascades,,Fire,16.7424,Normal,Iteration and Timestep,60.21831974,0,76.96071974
2061,Cascades,,Fire,1.864,Normal,Iteration and Timestep,9.122192719,0,10.98619272
2062,Cascades,,Fire,24.1255,Normal,Iteration and Timestep,71.5584036,0,95.6839036
2063,Cascades,,Fire,3.3888,Normal,Iteration and Timestep,12.74794333,0,16.13674333
2064,Cascades,,Fire,50.2171,Normal,Iteration and Timestep,126.5711909,0,176.7882909
2065,Cascades,,Fire,16.0578,Normal,Iteration and Timestep,42.13983905,0,58.19763905
2066,Cascades,,Fire,2.3499,Normal,Iteration and Timestep,9.672643972,0,12.02254397
2067,Cascades,,Fire,12.4338,Normal,Iteration and Timestep,75.12339817,0,87.55719817
2068,Cascades,,Fire,3.4305,Normal,Iteration and Timestep,15.86395765,0,19.29445765
2069,Cascades,,Fire,8.4889,Normal,Iteration and Timestep,26.49817466,0,34.98707466
2070,Cascades,,Fire,5.0022,Normal,Iteration and Timestep,15.86111939,0,20.86331939
2071,Cascades,,Fire,44.3655,Normal,Iteration and Timestep,96.29535141,0,140.6608514
2072,Cascades,,Fire,11.2369,Normal,Iteration and Timestep,65.08293961,0,76.31983961
2073,Cascades,,Fire,15.5634,Normal,Iteration and Timestep,31.83743554,0,47.40083554
2074,Cascades,,Fire,3.5153,Normal,Iteration and Timestep,23.79763983,0,27.31293983
2075,Cascades,,Fire,3.5223,Normal,Iteration and Timestep,10.82592519,0,14.34822519
2076,Cascades,,Fire,60.6383,Normal,Iteration and Timestep,82.31821421,0,142.9565142
2077,Cascades,,Fire,5.6114,Normal,Iteration and Timestep,26.88340418,0,32.49480418
2078,Cascades,,Fire,15.5859,Normal,Iteration and Timestep,82.39585962,0,97.98175962
2079,Cascades,,Fire,35.4085,Normal,Iteration and Timestep,107.8827102,0,143.2912102
2080,Cascades,,Fire,5.843,Normal,Iteration and Timestep,33.64548264,0,39.48848264
2081,Cascades,,Fire,6.5704,Normal,Iteration and Timestep,27.64205586,0,34.21245586
2082,Cascades,,Fire,17.0222,Normal,Iteration and Timestep,51.64964129,0,68.67184129
2083,Cascades,,Fire,37.2274,Normal,Iteration and Timestep,78.29349754,0,115.5208975
2084,Cascades,,Fire,2.6764,Normal,Iteration and Timestep,10.41098881,0,13.08738881
2085,Cascades,,Fire,47.5383,Normal,Iteration and Timestep,87.56524604,0,135.103546
2086,Cascades,,Fire,13.3467,Normal,Iteration and Timestep,34.146617,0,47.493317
2087,Cascades,,Fire,9.0313,Normal,Iteration and Timestep,32.05175646,0,41.08305646
2088,Cascades,,Fire,8.8533,Normal,Iteration and Timestep,19.33593415,0,28.18923415
2089,Cascades,,Fire,2.9029,Normal,Iteration and Timestep,14.9985879,0,17.9014879
2090,Cascades,,Fire,16.5472,Normal,Iteration and Timestep,41.38797857,0,57.93517857
2091,Cascades,,Fire,15.5361,Normal,Iteration and Timestep,35.66481742,0,51.20091742
2092,Cascades,,Fire,26.4009,Normal,Iteration and Timestep,96.89747529,0,123.2983753
2093,Cascades,,Fire,40.6572,Normal,Iteration and Timestep,123.0092558,0,163.6664558
2094,Cascades,,Fire,12.6991,Normal,Iteration and Timestep,24.21037206,0,36.90947206
2095,Cascades,,Fire,29.0966,Normal,Iteration and Timestep,99.18023544,0,128.2768354
2096,Cascades,,Fire,78.4921,Normal,Iteration and Timestep,103.1844591,0,181.6765591
2097,Cascades,,Fire,13.0201,Normal,Iteration and Timestep,33.4542558,0,46.4743558
2098,Cascades,,Fire,4.208,Normal,Iteration and Timestep,22.24946677,0,26.45746677
2099,Cascades,,Fire,2.6298,Normal,Iteration and Timestep,12.38956411,0,15.01936411
2017,Central Basin and Range,,Fire,21.4341,Normal,Iteration and Timestep,29.11095584,0,50.54505584
2018,Central Basin and Range,,Fire,17.9103,Normal,Iteration and Timestep,26.77899457,0,44.68929457
2019,Central Basin and Range,,Fire,21.2296,Normal,Iteration and Timestep,39.61472017,0,60.84432017
2020,Central Basin and Range,,Fire,11.2886,Normal,Iteration and Timestep,16.92830855,0,28.21690855
2021,Central Basin and Range,,Fire,12.7757,Normal,Iteration and Timestep,19.62620575,0,32.40190575
2022,Central Basin and Range,,Fire,8.826,Normal,Iteration and Timestep,13.79616943,0,22.62216943
2023,Central Basin and Range,,Fire,12.5609,Normal,Iteration and Timestep,28.8852994,0,41.4461994
2024,Central Basin and Range,,Fire,17.425,Normal,Iteration and Timestep,27.94533345,0,45.37033345
2025,Central Basin and Range,,Fire,16.775,Normal,Iteration and Timestep,33.24314054,0,50.01814054
2026,Central Basin and Range,,Fire,24.1809,Normal,Iteration and Timestep,107.0961005,0,131.2770005
2027,Central Basin and Range,,Fire,24.869,Normal,Iteration and Timestep,59.64620667,0,84.51520667
2028,Central Basin and Range,,Fire,19.9804,Normal,Iteration and Timestep,43.74728092,0,63.72768092
2029,Central Basin and Range,,Fire,23.2892,Normal,Iteration and Timestep,51.56942146,0,74.85862146
2030,Central Basin and Range,,Fire,21.7453,Normal,Iteration and Timestep,35.910495,0,57.655795
2031,Central Basin and Range,,Fire,76.2269,Normal,Iteration and Timestep,171.6719826,0,247.8988826
2032,Central Basin and Range,,Fire,47.755,Normal,Iteration and Timestep,123.9966692,0,171.7516692
2033,Central Basin and Range,,Fire,50.7139,Normal,Iteration and Timestep,90.04778602,0,140.761686
2034,Central Basin and Range,,Fire,32.7618,Normal,Iteration and Timestep,54.84925475,0,87.61105475
2035,Central Basin and Range,,Fire,20.2682,Normal,Iteration and Timestep,38.59003662,0,58.85823662
2036,Central Basin and Range,,Fire,11.6634,Normal,Iteration and Timestep,17.91585141,0,29.57925141
2037,Central Basin and Range,,Fire,15.3187,Normal,Iteration and Timestep,26.24854169,0,41.56724169
2038,Central Basin and Range,,Fire,12.9295,Normal,Iteration and Timestep,25.52505869,0,38.45455869
2039,Central Basin and Range,,Fire,17.8798,Normal,Iteration and Timestep,25.36817759,0,43.24797759
2040,Central Basin and Range,,Fire,19.9203,Normal,Iteration and Timestep,32.14068033,0,52.06098033
2041,Central Basin and Range,,Fire,16.9811,Normal,Iteration and Timestep,23.81811682,0,40.79921682
2042,Central Basin and Range,,Fire,17.6152,Normal,Iteration and Timestep,27.14052118,0,44.75572118
2043,Central Basin and Range,,Fire,22.7618,Normal,Iteration and Timestep,58.44971299,0,81.21151299
2044,Central Basin and Range,,Fire,16.8579,Normal,Iteration and Timestep,28.32049122,0,45.17839122
2045,Central Basin and Range,,Fire,30.1267,Normal,Iteration and Timestep,56.41877213,0,86.54547213
2046,Central Basin and Range,,Fire,17.3533,Normal,Iteration and Timestep,32.11168606,0,49.46498606
2047,Central Basin and Range,,Fire,17.796,Normal,Iteration and Timestep,33.61746005,0,51.41346005
2048,Central Basin and Range,,Fire,26.1731,Normal,Iteration and Timestep,81.76699366,0,107.9400937
2049,Central Basin and Range,,Fire,34.1272,Normal,Iteration and Timestep,60.84914106,0,94.97634106
2050,Central Basin and Range,,Fire,30.1822,Normal,Iteration and Timestep,52.94127006,0,83.12347006
2051,Central Basin and Range,,Fire,50.9165,Normal,Iteration and Timestep,106.5914015,0,157.5079015
2052,Central Basin and Range,,Fire,39.1384,Normal,Iteration and Timestep,87.64552511,0,126.7839251
2053,Central Basin and Range,,Fire,18.2442,Normal,Iteration and Timestep,29.55791634,0,47.80211634
2054,Central Basin and Range,,Fire,21.8139,Normal,Iteration and Timestep,44.63593995,0,66.44983995
2055,Central Basin and Range,,Fire,16.5736,Normal,Iteration and Timestep,29.25362682,0,45.82722682
2056,Central Basin and Range,,Fire,17.2383,Normal,Iteration and Timestep,31.52630273,0,48.76460273
2057,Central Basin and Range,,Fire,22.1763,Normal,Iteration and Timestep,42.65298246,0,64.82928246
2058,Central Basin and Range,,Fire,10.2324,Normal,Iteration and Timestep,14.79208976,0,25.02448976
2059,Central Basin and Range,,Fire,16.3128,Normal,Iteration and Timestep,27.83392077,0,44.14672077
2060,Central Basin and Range,,Fire,16.751,Normal,Iteration and Timestep,23.36346948,0,40.11446948
2061,Central Basin and Range,,Fire,9.9374,Normal,Iteration and Timestep,16.5691457,0,26.5065457
2062,Central Basin and Range,,Fire,48.9162,Normal,Iteration and Timestep,88.05368648,0,136.9698865
2063,Central Basin and Range,,Fire,20.6724,Normal,Iteration and Timestep,51.58457341,0,72.25697341
2064,Central Basin and Range,,Fire,38.3902,Normal,Iteration and Timestep,97.3719039,0,135.7621039
2065,Central Basin and Range,,Fire,38.8543,Normal,Iteration and Timestep,94.39653961,0,133.2508396
2066,Central Basin and Range,,Fire,33.2011,Normal,Iteration and Timestep,77.53101101,0,110.732111
2067,Central Basin and Range,,Fire,23.3328,Normal,Iteration and Timestep,63.37135887,0,86.70415887
2068,Central Basin and Range,,Fire,20.6125,Normal,Iteration and Timestep,22.90378423,0,43.51628423
2069,Central Basin and Range,,Fire,12.6445,Normal,Iteration and Timestep,21.94055096,0,34.58505096
2070,Central Basin and Range,,Fire,10.6297,Normal,Iteration and Timestep,21.33132957,0,31.96102957
2071,Central Basin and Range,,Fire,24.8527,Normal,Iteration and Timestep,34.17506675,0,59.02776675
2072,Central Basin and Range,,Fire,14.7313,Normal,Iteration and Timestep,23.26513556,0,37.99643556
2073,Central Basin and Range,,Fire,11.2602,Normal,Iteration and Timestep,21.0372108,0,32.2974108
2074,Central Basin and Range,,Fire,16.9835,Normal,Iteration and Timestep,29.8268546,0,46.8103546
2075,Central Basin and Range,,Fire,12.5764,Normal,Iteration and Timestep,22.15457554,0,34.73097554
2076,Central Basin and Range,,Fire,52.2793,Normal,Iteration and Timestep,64.34054888,0,116.6198489
2077,Central Basin and Range,,Fire,35.1344,Normal,Iteration and Timestep,76.8433878,0,111.9777878
2078,Central Basin and Range,,Fire,30.5397,Normal,Iteration and Timestep,58.41310174,0,88.95280174
2079,Central Basin and Range,,Fire,15.4855,Normal,Iteration and Timestep,27.27518672,0,42.76068672
2080,Central Basin and Range,,Fire,20.2307,Normal,Iteration and Timestep,36.45665962,0,56.68735962
2081,Central Basin and Range,,Fire,22.9356,Normal,Iteration and Timestep,60.0440841,0,82.9796841
2082,Central Basin and Range,,Fire,12.8822,Normal,Iteration and Timestep,21.02066259,0,33.90286259
2083,Central Basin and Range,,Fire,33.1249,Normal,Iteration and Timestep,46.22863024,0,79.35353024
2084,Central Basin and Range,,Fire,13.2901,Normal,Iteration and Timestep,19.73923128,0,33.02933128
2085,Central Basin and Range,,Fire,39.1216,Normal,Iteration and Timestep,97.4630456,0,136.5846456
2086,Central Basin and Range,,Fire,39.3222,Normal,Iteration and Timestep,98.13714095,0,137.459341
2087,Central Basin and Range,,Fire,32.982,Normal,Iteration and Timestep,65.57064684,0,98.55264684
2088,Central Basin and Range,,Fire,35.1428,Normal,Iteration and Timestep,63.72070811,0,98.86350811
2089,Central Basin and Range,,Fire,24.1211,Normal,Iteration and Timestep,61.24902568,0,85.37012568
2090,Central Basin and Range,,Fire,23.1825,Normal,Iteration and Timestep,45.98345586,0,69.16595586
2091,Central Basin and Range,,Fire,20.1714,Normal,Iteration and Timestep,36.07181067,0,56.24321067
2092,Central Basin and Range,,Fire,12.8849,Normal,Iteration and Timestep,31.62850059,0,44.51340059
2093,Central Basin and Range,,Fire,17.8708,Normal,Iteration and Timestep,31.95136426,0,49.82216426
2094,Central Basin and Range,,Fire,17.1041,Normal,Iteration and Timestep,26.13180624,0,43.23590624
2095,Central Basin and Range,,Fire,18.6983,Normal,Iteration and Timestep,60.18508364,0,78.88338364
2096,Central Basin and Range,,Fire,47.5794,Normal,Iteration and Timestep,83.24331566,0,130.8227157
2097,Central Basin and Range,,Fire,27.9636,Normal,Iteration and Timestep,54.13219788,0,82.09579788
2098,Central Basin and Range,,Fire,24.0551,Normal,Iteration and Timestep,49.34732593,0,73.40242593
2099,Central Basin and Range,,Fire,20.9617,Normal,Iteration and Timestep,36.04774945,0,57.00944945
2017,Central California Valley,,Fire,92.0716,Normal,Iteration and Timestep,109.3335551,0,201.4051551
2018,Central California Valley,,Fire,88.8165,Normal,Iteration and Timestep,98.61910685,0,187.4356069
2019,Central California Valley,,Fire,78.2855,Normal,Iteration and Timestep,70.06665041,8.21884959,148.3521504
2020,Central California Valley,,Fire,75.4846,Normal,Iteration and Timestep,59.13397677,16.35062323,134.6185768
2021,Central California Valley,,Fire,104.9576,Normal,Iteration and Timestep,100.3730842,4.5845158,205.3306842
2022,Central California Valley,,Fire,44.3958,Normal,Iteration and Timestep,45.94710273,0,90.34290273
2023,Central California Valley,,Fire,96.9411,Normal,Iteration and Timestep,101.3394781,0,198.2805781
2024,Central California Valley,,Fire,76.6247,Normal,Iteration and Timestep,84.69076283,0,161.3154628
2025,Central California Valley,,Fire,74.5415,Normal,Iteration and Timestep,75.05901317,0,149.6005132
2026,Central California Valley,,Fire,66.2925,Normal,Iteration and Timestep,84.88803652,0,151.1805365
2027,Central California Valley,,Fire,100.2735,Normal,Iteration and Timestep,106.7672238,0,207.0407238
2028,Central California Valley,,Fire,60.7264,Normal,Iteration and Timestep,59.024128,1.702272,119.750528
2029,Central California Valley,,Fire,83.1767,Normal,Iteration and Timestep,82.3644788,0.8122212,165.5411788
2030,Central California Valley,,Fire,52.4235,Normal,Iteration and Timestep,59.54618721,0,111.9696872
2031,Central California Valley,,Fire,104.6612,Normal,Iteration and Timestep,125.1066723,0,229.7678723
2032,Central California Valley,,Fire,116.2317,Normal,Iteration and Timestep,125.597305,0,241.829005
2033,Central California Valley,,Fire,136.9793,Normal,Iteration and Timestep,115.5230753,21.4562247,252.5023753
