Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2027,Central California Valley,,Fire,73.2868,Normal,Iteration and Timestep,63.05576977,10.23103023,136.3425698
2028,Central California Valley,,Fire,62.6656,Normal,Iteration and Timestep,49.8692721,12.7963279,112.5348721
2029,Central California Valley,,Fire,50.7441,Normal,Iteration and Timestep,43.22376797,7.52033203,93.96786797
2030,Central California Valley,,Fire,49.8338,Normal,Iteration and Timestep,44.60437515,5.22942485,94.43817515
2031,Central California Valley,,Fire,53.3944,Normal,Iteration and Timestep,58.02581265,0,111.4202127
2032,Central California Valley,,Fire,80.0668,Normal,Iteration and Timestep,78.56377655,1.50302345,158.6305766
2033,Central California Valley,,Fire,56.965,Normal,Iteration and Timestep,46.63520902,10.32979098,103.600209
2034,Central California Valley,,Fire,59.0284,Normal,Iteration and Timestep,51.55980612,7.46859388,110.5882061
2035,Central California Valley,,Fire,55.7124,Normal,Iteration and Timestep,41.24707101,14.46532899,96.95947101
2036,Central California Valley,,Fire,59.8252,Normal,Iteration and Timestep,51.85714512,7.96805488,111.6823451
2037,Central California Valley,,Fire,68.0408,Normal,Iteration and Timestep,63.21534184,4.82545816,131.2561418
2038,Central California Valley,,Fire,76.0429,Normal,Iteration and Timestep,50.07163645,25.97126355,126.1145365
2039,Central California Valley,,Fire,67.8323,Normal,Iteration and Timestep,53.38971531,14.44258469,121.2220153
2040,Central California Valley,,Fire,54.7338,Normal,Iteration and Timestep,47.45045603,7.28334397,102.184256
2041,Central California Valley,,Fire,47.5513,Normal,Iteration and Timestep,57.04933779,0,104.6006378
2042,Central California Valley,,Fire,39.6722,Normal,Iteration and Timestep,48.61214454,0,88.28434454
2043,Central California Valley,,Fire,66.5756,Normal,Iteration and Timestep,56.86092698,9.71467302,123.436527
2044,Central California Valley,,Fire,73.1253,Normal,Iteration and Timestep,62.53084473,10.59445527,135.6561447
2045,Central California Valley,,Fire,48.9348,Normal,Iteration and Timestep,40.80658093,8.12821907,89.74138093
2046,Central California Valley,,Fire,45.9776,Normal,Iteration and Timestep,35.84711028,10.13048972,81.82471028
2047,Central California Valley,,Fire,53.1329,Normal,Iteration and Timestep,52.00235955,1.13054045,105.1352596
2048,Central California Valley,,Fire,64.6141,Normal,Iteration and Timestep,63.91822825,0.69587175,128.5323283
2049,Central California Valley,,Fire,57.9953,Normal,Iteration and Timestep,38.24209985,19.75320015,96.23739985
2050,Central California Valley,,Fire,48.7264,Normal,Iteration and Timestep,43.59969406,5.12670594,92.32609406
2051,Central California Valley,,Fire,47.9162,Normal,Iteration and Timestep,46.19779235,1.71840765,94.11399235
2052,Central California Valley,,Fire,52.506,Normal,Iteration and Timestep,38.18753007,14.31846993,90.69353007
2053,Central California Valley,,Fire,48.1938,Normal,Iteration and Timestep,44.22698805,3.96681195,92.42078805
2054,Central California Valley,,Fire,70.7184,Normal,Iteration and Timestep,65.23862685,5.47977315,135.9570269
2055,Central California Valley,,Fire,69.8136,Normal,Iteration and Timestep,67.17914487,2.63445513,136.9927449
2056,Central California Valley,,Fire,64.9421,Normal,Iteration and Timestep,54.67468186,10.26741814,119.6167819
2057,Central California Valley,,Fire,44.0656,Normal,Iteration and Timestep,32.30863491,11.75696509,76.37423491
2058,Central California Valley,,Fire,51.4407,Normal,Iteration and Timestep,48.36992634,3.07077366,99.81062634
2059,Central California Valley,,Fire,46.3289,Normal,Iteration and Timestep,48.0223962,0,94.3512962
2060,Central California Valley,,Fire,52.1142,Normal,Iteration and Timestep,48.00926475,4.10493525,100.1234648
2061,Central California Valley,,Fire,45.6023,Normal,Iteration and Timestep,35.11851438,10.48378562,80.72081438
2062,Central California Valley,,Fire,52.2292,Normal,Iteration and Timestep,51.51660902,0.71259098,103.745809
2063,Central California Valley,,Fire,44.6542,Normal,Iteration and Timestep,36.87762625,7.77657375,81.53182625
2064,Central California Valley,,Fire,52.4048,Normal,Iteration and Timestep,63.41376923,0,115.8185692
2065,Central California Valley,,Fire,51.3498,Normal,Iteration and Timestep,51.34925849,0.00054151,102.6990585
2066,Central California Valley,,Fire,44.1,Normal,Iteration and Timestep,31.54366091,12.55633909,75.64366091
2067,Central California Valley,,Fire,44.3134,Normal,Iteration and Timestep,35.2549951,9.0584049,79.5683951
2068,Central California Valley,,Fire,53.1541,Normal,Iteration and Timestep,55.80492873,0,108.9590287
2069,Central California Valley,,Fire,51.013,Normal,Iteration and Timestep,46.72034033,4.29265967,97.73334033
2070,Central California Valley,,Fire,53.8644,Normal,Iteration and Timestep,47.00234207,6.86205793,100.8667421
2071,Central California Valley,,Fire,59.1706,Normal,Iteration and Timestep,43.54574258,15.62485742,102.7163426
2072,Central California Valley,,Fire,62.0783,Normal,Iteration and Timestep,57.7946408,4.2836592,119.8729408
2073,Central California Valley,,Fire,50.499,Normal,Iteration and Timestep,36.30288492,14.19611508,86.80188492
2074,Central California Valley,,Fire,58.7411,Normal,Iteration and Timestep,52.79030987,5.95079013,111.5314099
2075,Central California Valley,,Fire,64.9116,Normal,Iteration and Timestep,47.84638404,17.06521596,112.757984
2076,Central California Valley,,Fire,42.2311,Normal,Iteration and Timestep,35.71354554,6.51755446,77.94464554
2077,Central California Valley,,Fire,48.3524,Normal,Iteration and Timestep,54.59994112,0,102.9523411
2078,Central California Valley,,Fire,53.361,Normal,Iteration and Timestep,51.89560008,1.46539992,105.2566001
2079,Central California Valley,,Fire,49.0258,Normal,Iteration and Timestep,39.30938193,9.71641807,88.33518193
2080,Central California Valley,,Fire,61.3868,Normal,Iteration and Timestep,43.53172473,17.85507527,104.9185247
2081,Central California Valley,,Fire,43.47,Normal,Iteration and Timestep,35.54437363,7.92562637,79.01437363
2082,Central California Valley,,Fire,42.4763,Normal,Iteration and Timestep,31.61418792,10.86211208,74.09048792
2083,Central California Valley,,Fire,48.3995,Normal,Iteration and Timestep,48.81530755,0,97.21480755
2084,Central California Valley,,Fire,56.6598,Normal,Iteration and Timestep,55.92262862,0.73717138,112.5824286
2085,Central California Valley,,Fire,55.2104,Normal,Iteration and Timestep,39.0021145,16.2082855,94.2125145
2086,Central California Valley,,Fire,54.414,Normal,Iteration and Timestep,47.10448712,7.30951288,101.5184871
2087,Central California Valley,,Fire,57.1721,Normal,Iteration and Timestep,50.82225253,6.34984747,107.9943525
2088,Central California Valley,,Fire,41.9635,Normal,Iteration and Timestep,34.17662682,7.78687318,76.14012682
2089,Central California Valley,,Fire,53.4553,Normal,Iteration and Timestep,45.62490445,7.83039555,99.08020445
2090,Central California Valley,,Fire,60.1214,Normal,Iteration and Timestep,48.74328218,11.37811782,108.8646822
2091,Central California Valley,,Fire,48.8624,Normal,Iteration and Timestep,41.06860021,7.79379979,89.93100021
2092,Central California Valley,,Fire,53.5008,Normal,Iteration and Timestep,40.04413927,13.45666073,93.54493927
2093,Central California Valley,,Fire,49.0036,Normal,Iteration and Timestep,43.41737421,5.58622579,92.42097421
2094,Central California Valley,,Fire,49.756,Normal,Iteration and Timestep,50.03624468,0,99.79224468
2095,Central California Valley,,Fire,45.1418,Normal,Iteration and Timestep,31.06958805,14.07221195,76.21138805
2096,Central California Valley,,Fire,57.1899,Normal,Iteration and Timestep,54.85173053,2.33816947,112.0416305
2097,Central California Valley,,Fire,52.8836,Normal,Iteration and Timestep,39.75238933,13.13121067,92.63598933
2098,Central California Valley,,Fire,45.9789,Normal,Iteration and Timestep,36.10026545,9.87863455,82.07916545
2099,Central California Valley,,Fire,53.7192,Normal,Iteration and Timestep,51.93856712,1.78063288,105.6577671
2017,Coast Range,,Fire,47.1761,Normal,Iteration and Timestep,66.88922952,0,114.0653295
2018,Coast Range,,Fire,45.0966,Normal,Iteration and Timestep,108.5904266,0,153.6870266
2019,Coast Range,,Fire,59.2358,Normal,Iteration and Timestep,101.5092331,0,160.7450331
2020,Coast Range,,Fire,9.4469,Normal,Iteration and Timestep,45.42095235,0,54.86785235
2021,Coast Range,,Fire,12.9303,Normal,Iteration and Timestep,32.61140513,0,45.54170513
2022,Coast Range,,Fire,64.1076,Normal,Iteration and Timestep,97.36911373,0,161.4767137
2023,Coast Range,,Fire,131.3901,Normal,Iteration and Timestep,145.6734937,0,277.0635937
2024,Coast Range,,Fire,54.05,Normal,Iteration and Timestep,103.5978272,0,157.6478272
2025,Coast Range,,Fire,50.2016,Normal,Iteration and Timestep,102.7243793,0,152.9259793
2026,Coast Range,,Fire,28.2776,Normal,Iteration and Timestep,57.04840017,0,85.32600017
2027,Coast Range,,Fire,13.9925,Normal,Iteration and Timestep,45.54852208,0,59.54102208
2028,Coast Range,,Fire,77.5283,Normal,Iteration and Timestep,120.7083037,0,198.2366037
2029,Coast Range,,Fire,36.1933,Normal,Iteration and Timestep,63.3929517,0,99.5862517
2030,Coast Range,,Fire,46.9132,Normal,Iteration and Timestep,94.76340177,0,141.6766018
2031,Coast Range,,Fire,66.8144,Normal,Iteration and Timestep,102.5061942,0,169.3205942
2032,Coast Range,,Fire,15.7596,Normal,Iteration and Timestep,51.36175323,0,67.12135323
2033,Coast Range,,Fire,6.7667,Normal,Iteration and Timestep,27.24172268,0,34.00842268
2034,Coast Range,,Fire,71.8928,Normal,Iteration and Timestep,106.6172512,0,178.5100512
2035,Coast Range,,Fire,61.229,Normal,Iteration and Timestep,125.3012587,0,186.5302587
2036,Coast Range,,Fire,25.2623,Normal,Iteration and Timestep,51.1708372,0,76.4331372
2037,Coast Range,,Fire,28.4348,Normal,Iteration and Timestep,77.20212196,0,105.636922
2038,Coast Range,,Fire,33.432,Normal,Iteration and Timestep,104.9224871,0,138.3544871
2039,Coast Range,,Fire,55.1936,Normal,Iteration and Timestep,86.71074917,0,141.9043492
2040,Coast Range,,Fire,54.1673,Normal,Iteration and Timestep,135.3912408,0,189.5585408
2041,Coast Range,,Fire,28.4405,Normal,Iteration and Timestep,81.73977903,0,110.180279
2042,Coast Range,,Fire,38.9176,Normal,Iteration and Timestep,75.77082869,0,114.6884287
2043,Coast Range,,Fire,17.2699,Normal,Iteration and Timestep,33.87813426,0,51.14803426
2044,Coast Range,,Fire,28.7013,Normal,Iteration and Timestep,111.4007022,0,140.1020022
2045,Coast Range,,Fire,116.8743,Normal,Iteration and Timestep,122.49499,0,239.36929
2046,Coast Range,,Fire,146.5113,Normal,Iteration and Timestep,171.8640055,0,318.3753055
2047,Coast Range,,Fire,47.5627,Normal,Iteration and Timestep,91.41104829,0,138.9737483
2048,Coast Range,,Fire,26.807,Normal,Iteration and Timestep,88.511758,0,115.318758
2049,Coast Range,,Fire,30.0733,Normal,Iteration and Timestep,112.5012599,0,142.5745599
2050,Coast Range,,Fire,113.9368,Normal,Iteration and Timestep,198.5248583,0,312.4616583
2051,Coast Range,,Fire,64.611,Normal,Iteration and Timestep,122.5398671,0,187.1508671
2052,Coast Range,,Fire,69.0472,Normal,Iteration and Timestep,148.5246153,0,217.5718153
2053,Coast Range,,Fire,108.4437,Normal,Iteration and Timestep,147.5004725,0,255.9441725
2054,Coast Range,,Fire,10.4781,Normal,Iteration and Timestep,33.55036054,0,44.02846054
2055,Coast Range,,Fire,64.6617,Normal,Iteration and Timestep,99.05329757,0,163.7149976
2056,Coast Range,,Fire,84.6148,Normal,Iteration and Timestep,152.2674414,0,236.8822414
2057,Coast Range,,Fire,55.8446,Normal,Iteration and Timestep,129.5005357,0,185.3451357
2058,Coast Range,,Fire,121.7041,Normal,Iteration and Timestep,123.7154702,0,245.4195702
2059,Coast Range,,Fire,38.4588,Normal,Iteration and Timestep,120.6445772,0,159.1033772
2060,Coast Range,,Fire,18.8929,Normal,Iteration and Timestep,77.15872553,0,96.05162553
2061,Coast Range,,Fire,87.0118,Normal,Iteration and Timestep,208.2933446,0,295.3051446
2062,Coast Range,,Fire,92.8987,Normal,Iteration and Timestep,155.291905,0,248.190605
2063,Coast Range,,Fire,80.3437,Normal,Iteration and Timestep,125.2913623,0,205.6350623
2064,Coast Range,,Fire,43.3217,Normal,Iteration and Timestep,56.28513075,0,99.60683075
2065,Coast Range,,Fire,80.5478,Normal,Iteration and Timestep,208.5420667,0,289.0898667
2066,Coast Range,,Fire,21.7576,Normal,Iteration and Timestep,72.36756226,0,94.12516226
2067,Coast Range,,Fire,290.6054,Normal,Iteration and Timestep,247.5380081,43.0673919,538.1434081
2068,Coast Range,,Fire,27.7706,Normal,Iteration and Timestep,70.97974522,0,98.75034522
2069,Coast Range,,Fire,297.9542,Normal,Iteration and Timestep,261.9028769,36.0513231,559.8570769
2070,Coast Range,,Fire,21.3731,Normal,Iteration and Timestep,50.82299853,0,72.19609853
2071,Coast Range,,Fire,32.3473,Normal,Iteration and Timestep,60.45293252,0,92.80023252
2072,Coast Range,,Fire,103.3995,Normal,Iteration and Timestep,167.0735482,0,270.4730482
2073,Coast Range,,Fire,26.6698,Normal,Iteration and Timestep,68.24527455,0,94.91507455
2074,Coast Range,,Fire,104.575,Normal,Iteration and Timestep,162.2932154,0,266.8682154
2075,Coast Range,,Fire,78.8121,Normal,Iteration and Timestep,174.4277639,0,253.2398639
2076,Coast Range,,Fire,53.3285,Normal,Iteration and Timestep,79.39767419,0,132.7261742
2077,Coast Range,,Fire,129.0835,Normal,Iteration and Timestep,128.720839,0.362661,257.804339
2078,Coast Range,,Fire,42.6165,Normal,Iteration and Timestep,127.5397856,0,170.1562856
2079,Coast Range,,Fire,66.2805,Normal,Iteration and Timestep,130.5052194,0,196.7857194
2080,Coast Range,,Fire,56.3629,Normal,Iteration and Timestep,127.4981841,0,183.8610841
2081,Coast Range,,Fire,59.945,Normal,Iteration and Timestep,98.13889665,0,158.0838967
2082,Coast Range,,Fire,62.2447,Normal,Iteration and Timestep,122.9761484,0,185.2208484
2083,Coast Range,,Fire,366.1533,Normal,Iteration and Timestep,298.9168953,67.2364047,665.0701953
2084,Coast Range,,Fire,38.0253,Normal,Iteration and Timestep,98.18279623,0,136.2080962
2085,Coast Range,,Fire,76.6583,Normal,Iteration and Timestep,109.0947955,0,185.7530955
2086,Coast Range,,Fire,123.595,Normal,Iteration and Timestep,150.1922162,0,273.7872162
2087,Coast Range,,Fire,41.3581,Normal,Iteration and Timestep,86.33464346,0,127.6927435
2088,Coast Range,,Fire,92.0535,Normal,Iteration and Timestep,149.5327947,0,241.5862947
2089,Coast Range,,Fire,29.0226,Normal,Iteration and Timestep,77.02105962,0,106.0436596
2090,Coast Range,,Fire,36.4741,Normal,Iteration and Timestep,78.45430353,0,114.9284035
2091,Coast Range,,Fire,67.5458,Normal,Iteration and Timestep,101.6171238,0,169.1629238
2092,Coast Range,,Fire,85.2142,Normal,Iteration and Timestep,156.8994946,0,242.1136946
2093,Coast Range,,Fire,110.2545,Normal,Iteration and Timestep,176.3121829,0,286.5666829
2094,Coast Range,,Fire,59.1969,Normal,Iteration and Timestep,99.71442855,0,158.9113286
2095,Coast Range,,Fire,36.0431,Normal,Iteration and Timestep,61.05732505,0,97.10042505
2096,Coast Range,,Fire,99.8948,Normal,Iteration and Timestep,139.3987091,0,239.2935091
2097,Coast Range,,Fire,66.7941,Normal,Iteration and Timestep,131.9522733,0,198.7463733
2098,Coast Range,,Fire,152.5587,Normal,Iteration and Timestep,179.7988895,0,332.3575895
2099,Coast Range,,Fire,85.3474,Normal,Iteration and Timestep,157.7843581,0,243.1317581
2017,Eastern Cascades Slopes and Foothills,,Fire,227.0262,Normal,Iteration and Timestep,315.9130242,0,542.9392242
2018,Eastern Cascades Slopes and Foothills,,Fire,139.7931,Normal,Iteration and Timestep,212.3445906,0,352.1376906
2019,Eastern Cascades Slopes and Foothills,,Fire,159.9504,Normal,Iteration and Timestep,241.6789828,0,401.6293828
2020,Eastern Cascades Slopes and Foothills,,Fire,48.2214,Normal,Iteration and Timestep,59.75958933,0,107.9809893
2021,Eastern Cascades Slopes and Foothills,,Fire,120.2541,Normal,Iteration and Timestep,158.1843272,0,278.4384272
2022,Eastern Cascades Slopes and Foothills,,Fire,244.5689,Normal,Iteration and Timestep,305.8752798,0,550.4441798
2023,Eastern Cascades Slopes and Foothills,,Fire,240.0664,Normal,Iteration and Timestep,278.4552625,0,518.5216625
2024,Eastern Cascades Slopes and Foothills,,Fire,193.3586,Normal,Iteration and Timestep,243.338296,0,436.696896
2025,Eastern Cascades Slopes and Foothills,,Fire,187.3667,Normal,Iteration and Timestep,252.8236607,0,440.1903607
2026,Eastern Cascades Slopes and Foothills,,Fire,119.4428,Normal,Iteration and Timestep,200.5600045,0,320.0028045
2027,Eastern Cascades Slopes and Foothills,,Fire,137.3138,Normal,Iteration and Timestep,197.9485053,0,335.2623053
2028,Eastern Cascades Slopes and Foothills,,Fire,229.0942,Normal,Iteration and Timestep,280.7671382,0,509.8613382
2029,Eastern Cascades Slopes and Foothills,,Fire,151.6665,Normal,Iteration and Timestep,162.3383772,0,314.0048772
2030,Eastern Cascades Slopes and Foothills,,Fire,134.8856,Normal,Iteration and Timestep,187.8315023,0,322.7171023
2031,Eastern Cascades Slopes and Foothills,,Fire,181.2115,Normal,Iteration and Timestep,280.9226155,0,462.1341155
2032,Eastern Cascades Slopes and Foothills,,Fire,95.4481,Normal,Iteration and Timestep,144.7340766,0,240.1821766
2033,Eastern Cascades Slopes and Foothills,,Fire,89.0547,Normal,Iteration and Timestep,129.2946496,0,218.3493496
2034,Eastern Cascades Slopes and Foothills,,Fire,226.3415,Normal,Iteration and Timestep,288.3210315,0,514.6625315
2035,Eastern Cascades Slopes and Foothills,,Fire,365.0301,Normal,Iteration and Timestep,407.8694949,0,772.8995949
2036,Eastern Cascades Slopes and Foothills,,Fire,149.4298,Normal,Iteration and Timestep,201.169573,0,350.599373
2037,Eastern Cascades Slopes and Foothills,,Fire,161.3014,Normal,Iteration and Timestep,253.6074755,0,414.9088755
2038,Eastern Cascades Slopes and Foothills,,Fire,166.1963,Normal,Iteration and Timestep,199.1549422,0,365.3512422
2039,Eastern Cascades Slopes and Foothills,,Fire,357.1063,Normal,Iteration and Timestep,381.3833384,0,738.4896384
2040,Eastern Cascades Slopes and Foothills,,Fire,109.8721,Normal,Iteration and Timestep,161.9237315,0,271.7958315
2041,Eastern Cascades Slopes and Foothills,,Fire,129.0277,Normal,Iteration and Timestep,223.4717957,0,352.4994957
2042,Eastern Cascades Slopes and Foothills,,Fire,201.8494,Normal,Iteration and Timestep,266.6265827,0,468.4759827
2043,Eastern Cascades Slopes and Foothills,,Fire,84.4797,Normal,Iteration and Timestep,109.0994009,0,193.5791009
2044,Eastern Cascades Slopes and Foothills,,Fire,108.5637,Normal,Iteration and Timestep,144.2503381,0,252.8140381
2045,Eastern Cascades Slopes and Foothills,,Fire,350.6896,Normal,Iteration and Timestep,390.1726693,0,740.8622693
2046,Eastern Cascades Slopes and Foothills,,Fire,203.5545,Normal,Iteration and Timestep,238.186216,0,441.740716
2047,Eastern Cascades Slopes and Foothills,,Fire,193.6458,Normal,Iteration and Timestep,244.4447791,0,438.0905791
2048,Eastern Cascades Slopes and Foothills,,Fire,62.9124,Normal,Iteration and Timestep,81.94036846,0,144.8527685
2049,Eastern Cascades Slopes and Foothills,,Fire,162.8562,Normal,Iteration and Timestep,224.9392941,0,387.7954941
2050,Eastern Cascades Slopes and Foothills,,Fire,268.2886,Normal,Iteration and Timestep,357.1591198,0,625.4477198
2051,Eastern Cascades Slopes and Foothills,,Fire,192.0841,Normal,Iteration and Timestep,266.5573535,0,458.6414535
2052,Eastern Cascades Slopes and Foothills,,Fire,314.4312,Normal,Iteration and Timestep,369.1151747,0,683.5463747
2053,Eastern Cascades Slopes and Foothills,,Fire,275.2991,Normal,Iteration and Timestep,380.8693813,0,656.1684813
2054,Eastern Cascades Slopes and Foothills,,Fire,108.2848,Normal,Iteration and Timestep,213.7691515,0,322.0539515
2055,Eastern Cascades Slopes and Foothills,,Fire,234.234,Normal,Iteration and Timestep,349.1918153,0,583.4258153
2056,Eastern Cascades Slopes and Foothills,,Fire,228.7332,Normal,Iteration and Timestep,291.0918463,0,519.8250463
2057,Eastern Cascades Slopes and Foothills,,Fire,274.0286,Normal,Iteration and Timestep,306.9270598,0,580.9556598
2058,Eastern Cascades Slopes and Foothills,,Fire,523.0606,Normal,Iteration and Timestep,441.8905661,81.1700339,964.9511661
2059,Eastern Cascades Slopes and Foothills,,Fire,87.6149,Normal,Iteration and Timestep,130.6349181,0,218.2498181
2060,Eastern Cascades Slopes and Foothills,,Fire,67.5685,Normal,Iteration and Timestep,79.93998311,0,147.5084831
2061,Eastern Cascades Slopes and Foothills,,Fire,156.7231,Normal,Iteration and Timestep,238.5449581,0,395.2680581
2062,Eastern Cascades Slopes and Foothills,,Fire,211.8766,Normal,Iteration and Timestep,241.9480031,0,453.8246031
2063,Eastern Cascades Slopes and Foothills,,Fire,192.4597,Normal,Iteration and Timestep,235.0042696,0,427.4639696
2064,Eastern Cascades Slopes and Foothills,,Fire,222.3339,Normal,Iteration and Timestep,243.311259,0,465.645159
2065,Eastern Cascades Slopes and Foothills,,Fire,170.3099,Normal,Iteration and Timestep,228.6822432,0,398.9921432
2066,Eastern Cascades Slopes and Foothills,,Fire,110.3767,Normal,Iteration and Timestep,174.4598048,0,284.8365048
2067,Eastern Cascades Slopes and Foothills,,Fire,304.8819,Normal,Iteration and Timestep,318.7897613,0,623.6716613
2068,Eastern Cascades Slopes and Foothills,,Fire,159.2285,Normal,Iteration and Timestep,224.7169652,0,383.9454652
2069,Eastern Cascades Slopes and Foothills,,Fire,352.5689,Normal,Iteration and Timestep,367.2658393,0,719.8347393
2070,Eastern Cascades Slopes and Foothills,,Fire,93.8767,Normal,Iteration and Timestep,111.6279372,0,205.5046372
2071,Eastern Cascades Slopes and Foothills,,Fire,178.3663,Normal,Iteration and Timestep,249.5196473,0,427.8859473
2072,Eastern Cascades Slopes and Foothills,,Fire,430.8118,Normal,Iteration and Timestep,493.2646903,0,924.0764903
2073,Eastern Cascades Slopes and Foothills,,Fire,162.8757,Normal,Iteration and Timestep,211.7084966,0,374.5841966
2074,Eastern Cascades Slopes and Foothills,,Fire,155.8224,Normal,Iteration and Timestep,256.1818083,0,412.0042083
2075,Eastern Cascades Slopes and Foothills,,Fire,138.2307,Normal,Iteration and Timestep,196.1237836,0,334.3544836
2076,Eastern Cascades Slopes and Foothills,,Fire,200.2176,Normal,Iteration and Timestep,285.7021235,0,485.9197235
2077,Eastern Cascades Slopes and Foothills,,Fire,243.2653,Normal,Iteration and Timestep,291.5815818,0,534.8468818
2078,Eastern Cascades Slopes and Foothills,,Fire,157.127,Normal,Iteration and Timestep,272.7619205,0,429.8889205
2079,Eastern Cascades Slopes and Foothills,,Fire,306.0662,Normal,Iteration and Timestep,365.1642537,0,671.2304537
2080,Eastern Cascades Slopes and Foothills,,Fire,177.4245,Normal,Iteration and Timestep,244.3347736,0,421.7592736
2081,Eastern Cascades Slopes and Foothills,,Fire,247.1012,Normal,Iteration and Timestep,279.3338061,0,526.4350061
2082,Eastern Cascades Slopes and Foothills,,Fire,350.2896,Normal,Iteration and Timestep,390.9955271,0,741.2851271
2083,Eastern Cascades Slopes and Foothills,,Fire,840.7446,Normal,Iteration and Timestep,531.3308631,309.4137369,1372.075463
2084,Eastern Cascades Slopes and Foothills,,Fire,100.0708,Normal,Iteration and Timestep,151.4221514,0,251.4929514
2085,Eastern Cascades Slopes and Foothills,,Fire,220.0463,Normal,Iteration and Timestep,244.5662369,0,464.6125369
2086,Eastern Cascades Slopes and Foothills,,Fire,380.4357,Normal,Iteration and Timestep,363.4487795,16.9869205,743.8844795
2087,Eastern Cascades Slopes and Foothills,,Fire,217.7864,Normal,Iteration and Timestep,279.0834686,0,496.8698686
2088,Eastern Cascades Slopes and Foothills,,Fire,237.5845,Normal,Iteration and Timestep,286.0959858,0,523.6804858
2089,Eastern Cascades Slopes and Foothills,,Fire,100.9435,Normal,Iteration and Timestep,170.3011056,0,271.2446056
2090,Eastern Cascades Slopes and Foothills,,Fire,151.6392,Normal,Iteration and Timestep,183.6882883,0,335.3274883
2091,Eastern Cascades Slopes and Foothills,,Fire,189.2417,Normal,Iteration and Timestep,248.2929432,0,437.5346432
2092,Eastern Cascades Slopes and Foothills,,Fire,163.2975,Normal,Iteration and Timestep,211.1601488,0,374.4576488
2093,Eastern Cascades Slopes and Foothills,,Fire,253.2573,Normal,Iteration and Timestep,352.4287915,0,605.6860915
2094,Eastern Cascades Slopes and Foothills,,Fire,146.8864,Normal,Iteration and Timestep,196.4239354,0,343.3103354
2095,Eastern Cascades Slopes and Foothills,,Fire,220.1573,Normal,Iteration and Timestep,253.1802726,0,473.3375726
2096,Eastern Cascades Slopes and Foothills,,Fire,235.2748,Normal,Iteration and Timestep,283.5238359,0,518.7986359
2097,Eastern Cascades Slopes and Foothills,,Fire,194.999,Normal,Iteration and Timestep,268.915323,0,463.914323
2098,Eastern Cascades Slopes and Foothills,,Fire,191.7808,Normal,Iteration and Timestep,268.0604284,0,459.8412284
2099,Eastern Cascades Slopes and Foothills,,Fire,311.3748,Normal,Iteration and Timestep,372.4755031,0,683.8503031
2017,Klamath Mountains,,Fire,333.1995,Normal,Iteration and Timestep,335.0126539,0,668.2121539
2018,Klamath Mountains,,Fire,320.3424,Normal,Iteration and Timestep,378.2812286,0,698.6236286
2019,Klamath Mountains,,Fire,334.3759,Normal,Iteration and Timestep,428.2647601,0,762.6406601
2020,Klamath Mountains,,Fire,73.6568,Normal,Iteration and Timestep,168.7007889,0,242.3575889
2021,Klamath Mountains,,Fire,205.6274,Normal,Iteration and Timestep,343.1305946,0,548.7579946
2022,Klamath Mountains,,Fire,400.1405,Normal,Iteration and Timestep,359.912168,40.228332,760.052668
2023,Klamath Mountains,,Fire,432.8454,Normal,Iteration and Timestep,490.0749792,0,922.9203792
2024,Klamath Mountains,,Fire,288.8794,Normal,Iteration and Timestep,352.2702853,0,641.1496853
2025,Klamath Mountains,,Fire,395.6816,Normal,Iteration and Timestep,454.9783089,0,850.6599089
2026,Klamath Mountains,,Fire,219.201,Normal,Iteration and Timestep,295.3404174,0,514.5414174
2027,Klamath Mountains,,Fire,177.333,Normal,Iteration and Timestep,322.9912383,0,500.3242383
2028,Klamath Mountains,,Fire,377.4386,Normal,Iteration and Timestep,416.780873,0,794.219473
2029,Klamath Mountains,,Fire,303.0835,Normal,Iteration and Timestep,317.4623794,0,620.5458794
2030,Klamath Mountains,,Fire,275.0771,Normal,Iteration and Timestep,325.686288,0,600.763388
2031,Klamath Mountains,,Fire,368.3842,Normal,Iteration and Timestep,443.7036788,0,812.0878788
2032,Klamath Mountains,,Fire,180.917,Normal,Iteration and Timestep,237.5678922,0,418.4848922
2033,Klamath Mountains,,Fire,111.9139,Normal,Iteration and Timestep,285.511852,0,397.425752
2034,Klamath Mountains,,Fire,436.2187,Normal,Iteration and Timestep,399.686545,36.532155,835.905245
2035,Klamath Mountains,,Fire,350.1146,Normal,Iteration and Timestep,354.6008758,0,704.7154758
2036,Klamath Mountains,,Fire,210.7074,Normal,Iteration and Timestep,275.9501563,0,486.6575563
2037,Klamath Mountains,,Fire,234.9042,Normal,Iteration and Timestep,228.6173368,6.2868632,463.5215368
2038,Klamath Mountains,,Fire,242.3244,Normal,Iteration and Timestep,373.7012223,0,616.0256223
2039,Klamath Mountains,,Fire,484.4431,Normal,Iteration and Timestep,428.7169643,55.7261357,913.1600643
2040,Klamath Mountains,,Fire,207.4429,Normal,Iteration and Timestep,241.1066017,0,448.5495017
2041,Klamath Mountains,,Fire,198.273,Normal,Iteration and Timestep,232.5695466,0,430.8425466
2042,Klamath Mountains,,Fire,291.5162,Normal,Iteration and Timestep,381.368063,0,672.884263
2043,Klamath Mountains,,Fire,229.3187,Normal,Iteration and Timestep,292.5177982,0,521.8364982
