Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2036,California Chaparral and Oak Woodlands,,Fire,483.5256,Normal,Iteration and Timestep,247.7447572,235.7808428,731.2703572
2037,California Chaparral and Oak Woodlands,,Fire,486.3588,Normal,Iteration and Timestep,284.6645964,201.6942036,771.0233964
2038,California Chaparral and Oak Woodlands,,Fire,569.847,Normal,Iteration and Timestep,316.9606477,252.8863523,886.8076477
2039,California Chaparral and Oak Woodlands,,Fire,793.6619,Normal,Iteration and Timestep,366.7363683,426.9255317,1160.398268
2040,California Chaparral and Oak Woodlands,,Fire,669.9915,Normal,Iteration and Timestep,429.3161971,240.6753029,1099.307697
2041,California Chaparral and Oak Woodlands,,Fire,843.0149,Normal,Iteration and Timestep,351.8301451,491.1847549,1194.845045
2042,California Chaparral and Oak Woodlands,,Fire,563.9096,Normal,Iteration and Timestep,297.9017969,266.0078031,861.8113969
2043,California Chaparral and Oak Woodlands,,Fire,450.1269,Normal,Iteration and Timestep,281.4275655,168.6993345,731.5544655
2044,California Chaparral and Oak Woodlands,,Fire,508.1112,Normal,Iteration and Timestep,197.417549,310.693651,705.528749
2045,California Chaparral and Oak Woodlands,,Fire,850.3669,Normal,Iteration and Timestep,429.5744056,420.7924944,1279.941306
2046,California Chaparral and Oak Woodlands,,Fire,827.0857,Normal,Iteration and Timestep,453.2589785,373.8267215,1280.344679
2047,California Chaparral and Oak Woodlands,,Fire,756.7395,Normal,Iteration and Timestep,375.3255447,381.4139553,1132.065045
2048,California Chaparral and Oak Woodlands,,Fire,522.8149,Normal,Iteration and Timestep,320.5073416,202.3075584,843.3222416
2049,California Chaparral and Oak Woodlands,,Fire,632.7122,Normal,Iteration and Timestep,296.1456889,336.5665111,928.8578889
2050,California Chaparral and Oak Woodlands,,Fire,994.088,Normal,Iteration and Timestep,478.6000254,515.4879746,1472.688025
2051,California Chaparral and Oak Woodlands,,Fire,853.8409,Normal,Iteration and Timestep,415.435006,438.405894,1269.275906
2052,California Chaparral and Oak Woodlands,,Fire,721.0972,Normal,Iteration and Timestep,350.8896315,370.2075685,1071.986832
2053,California Chaparral and Oak Woodlands,,Fire,692.3145,Normal,Iteration and Timestep,415.2055113,277.1089887,1107.520011
2054,California Chaparral and Oak Woodlands,,Fire,578.3492,Normal,Iteration and Timestep,381.6770581,196.6721419,960.0262581
2055,California Chaparral and Oak Woodlands,,Fire,690.3494,Normal,Iteration and Timestep,406.1404512,284.2089488,1096.489851
2056,California Chaparral and Oak Woodlands,,Fire,729.9814,Normal,Iteration and Timestep,385.2734664,344.7079336,1115.254866
2057,California Chaparral and Oak Woodlands,,Fire,749.2603,Normal,Iteration and Timestep,364.6897208,384.5705792,1113.950021
2058,California Chaparral and Oak Woodlands,,Fire,1055.7585,Normal,Iteration and Timestep,360.4788972,695.2796028,1416.237397
2059,California Chaparral and Oak Woodlands,,Fire,650.989,Normal,Iteration and Timestep,342.633338,308.355662,993.622338
2060,California Chaparral and Oak Woodlands,,Fire,447.4322,Normal,Iteration and Timestep,288.2007293,159.2314707,735.6329293
2061,California Chaparral and Oak Woodlands,,Fire,600.0464,Normal,Iteration and Timestep,282.665537,317.380863,882.711937
2062,California Chaparral and Oak Woodlands,,Fire,963.1036,Normal,Iteration and Timestep,442.7264481,520.3771519,1405.830048
2063,California Chaparral and Oak Woodlands,,Fire,813.0556,Normal,Iteration and Timestep,348.363,464.6926,1161.4186
2064,California Chaparral and Oak Woodlands,,Fire,788.4582,Normal,Iteration and Timestep,371.3449895,417.1132105,1159.80319
2065,California Chaparral and Oak Woodlands,,Fire,699.2192,Normal,Iteration and Timestep,342.2969134,356.9222866,1041.516113
2066,California Chaparral and Oak Woodlands,,Fire,518.7305,Normal,Iteration and Timestep,228.9549385,289.7755615,747.6854385
2067,California Chaparral and Oak Woodlands,,Fire,658.0295,Normal,Iteration and Timestep,299.5519862,358.4775138,957.5814862
2068,California Chaparral and Oak Woodlands,,Fire,608.3774,Normal,Iteration and Timestep,299.0992866,309.2781134,907.4766866
2069,California Chaparral and Oak Woodlands,,Fire,763.4701,Normal,Iteration and Timestep,357.8763636,405.5937364,1121.346464
2070,California Chaparral and Oak Woodlands,,Fire,534.6869,Normal,Iteration and Timestep,262.6838058,272.0030942,797.3707058
2071,California Chaparral and Oak Woodlands,,Fire,594.6408,Normal,Iteration and Timestep,330.4125314,264.2282686,925.0533314
2072,California Chaparral and Oak Woodlands,,Fire,788.4591,Normal,Iteration and Timestep,404.7554582,383.7036418,1193.214558
2073,California Chaparral and Oak Woodlands,,Fire,447.3979,Normal,Iteration and Timestep,264.1480872,183.2498128,711.5459872
2074,California Chaparral and Oak Woodlands,,Fire,472.0848,Normal,Iteration and Timestep,250.3524814,221.7323186,722.4372814
2075,California Chaparral and Oak Woodlands,,Fire,758.0015,Normal,Iteration and Timestep,349.3323289,408.6691711,1107.333829
2076,California Chaparral and Oak Woodlands,,Fire,845.3534,Normal,Iteration and Timestep,472.6101228,372.7432772,1317.963523
2077,California Chaparral and Oak Woodlands,,Fire,711.0938,Normal,Iteration and Timestep,306.466098,404.627702,1017.559898
2078,California Chaparral and Oak Woodlands,,Fire,590.4451,Normal,Iteration and Timestep,281.5586067,308.8864933,872.0037067
2079,California Chaparral and Oak Woodlands,,Fire,708.9106,Normal,Iteration and Timestep,352.6750183,356.2355817,1061.585618
2080,California Chaparral and Oak Woodlands,,Fire,620.7254,Normal,Iteration and Timestep,376.6058207,244.1195793,997.3312207
2081,California Chaparral and Oak Woodlands,,Fire,841.2887,Normal,Iteration and Timestep,412.1331261,429.1555739,1253.421826
2082,California Chaparral and Oak Woodlands,,Fire,720.6574,Normal,Iteration and Timestep,351.3451245,369.3122755,1072.002525
2083,California Chaparral and Oak Woodlands,,Fire,1035.5013,Normal,Iteration and Timestep,332.5463722,702.9549278,1368.047672
2084,California Chaparral and Oak Woodlands,,Fire,572.4197,Normal,Iteration and Timestep,339.0236561,233.3960439,911.4433561
2085,California Chaparral and Oak Woodlands,,Fire,744.4937,Normal,Iteration and Timestep,341.442762,403.050938,1085.936462
2086,California Chaparral and Oak Woodlands,,Fire,830.251,Normal,Iteration and Timestep,382.6350482,447.6159518,1212.886048
2087,California Chaparral and Oak Woodlands,,Fire,629.7684,Normal,Iteration and Timestep,285.2444341,344.5239659,915.0128341
2088,California Chaparral and Oak Woodlands,,Fire,698.9893,Normal,Iteration and Timestep,312.2906874,386.6986126,1011.279987
2089,California Chaparral and Oak Woodlands,,Fire,502.634,Normal,Iteration and Timestep,293.7069612,208.9270388,796.3409612
2090,California Chaparral and Oak Woodlands,,Fire,778.6879,Normal,Iteration and Timestep,469.3640631,309.3238369,1248.051963
2091,California Chaparral and Oak Woodlands,,Fire,680.6005,Normal,Iteration and Timestep,336.8883042,343.7121958,1017.488804
2092,California Chaparral and Oak Woodlands,,Fire,656.3265,Normal,Iteration and Timestep,333.8307941,322.4957059,990.1572941
2093,California Chaparral and Oak Woodlands,,Fire,801.8185,Normal,Iteration and Timestep,304.6038619,497.2146381,1106.422362
2094,California Chaparral and Oak Woodlands,,Fire,674.7049,Normal,Iteration and Timestep,379.4273789,295.2775211,1054.132279
2095,California Chaparral and Oak Woodlands,,Fire,802.5207,Normal,Iteration and Timestep,359.8465294,442.6741706,1162.367229
2096,California Chaparral and Oak Woodlands,,Fire,667.5096,Normal,Iteration and Timestep,324.540411,342.969189,992.050011
2097,California Chaparral and Oak Woodlands,,Fire,648.0597,Normal,Iteration and Timestep,278.3848787,369.6748213,926.4445787
2098,California Chaparral and Oak Woodlands,,Fire,689.6049,Normal,Iteration and Timestep,305.4366912,384.1682088,995.0415912
2099,California Chaparral and Oak Woodlands,,Fire,752.9945,Normal,Iteration and Timestep,462.0987025,290.8957975,1215.093203
2017,Cascades,,Fire,6.3455,Normal,Iteration and Timestep,20.32893775,0,26.67443775
2018,Cascades,,Fire,8.9871,Normal,Iteration and Timestep,57.87582122,0,66.86292122
2019,Cascades,,Fire,10.3207,Normal,Iteration and Timestep,36.96886783,0,47.28956783
2020,Cascades,,Fire,2.7243,Normal,Iteration and Timestep,12.74707503,0,15.47137503
2021,Cascades,,Fire,8.0981,Normal,Iteration and Timestep,37.52270259,0,45.62080259
2022,Cascades,,Fire,8.8408,Normal,Iteration and Timestep,19.85030863,0,28.69110863
2023,Cascades,,Fire,20.923,Normal,Iteration and Timestep,71.87215848,0,92.79515848
2024,Cascades,,Fire,4.2258,Normal,Iteration and Timestep,14.05124217,0,18.27704217
2025,Cascades,,Fire,14.561,Normal,Iteration and Timestep,50.26021539,0,64.82121539
2026,Cascades,,Fire,7.8412,Normal,Iteration and Timestep,37.85330607,0,45.69450607
2027,Cascades,,Fire,18.7841,Normal,Iteration and Timestep,85.83033424,0,104.6144342
2028,Cascades,,Fire,23.4515,Normal,Iteration and Timestep,101.0750333,0,124.5265333
2029,Cascades,,Fire,20.4817,Normal,Iteration and Timestep,78.7802075,0,99.2619075
2030,Cascades,,Fire,6.5734,Normal,Iteration and Timestep,32.96493651,0,39.53833651
2031,Cascades,,Fire,6.5737,Normal,Iteration and Timestep,33.86020159,0,40.43390159
2032,Cascades,,Fire,11.3037,Normal,Iteration and Timestep,58.11704668,0,69.42074668
2033,Cascades,,Fire,9.154,Normal,Iteration and Timestep,32.93847203,0,42.09247203
2034,Cascades,,Fire,20.13,Normal,Iteration and Timestep,61.45151248,0,81.58151248
2035,Cascades,,Fire,34.3964,Normal,Iteration and Timestep,106.5662169,0,140.9626169
2036,Cascades,,Fire,2.5757,Normal,Iteration and Timestep,13.46340384,0,16.03910384
2037,Cascades,,Fire,13.9951,Normal,Iteration and Timestep,69.83835839,0,83.83345839
2038,Cascades,,Fire,7.8588,Normal,Iteration and Timestep,39.37849216,0,47.23729216
2039,Cascades,,Fire,34.5408,Normal,Iteration and Timestep,99.5945687,0,134.1353687
2040,Cascades,,Fire,8.159,Normal,Iteration and Timestep,54.20675284,0,62.36575284
2041,Cascades,,Fire,10.1396,Normal,Iteration and Timestep,57.29580842,0,67.43540842
2042,Cascades,,Fire,16.2286,Normal,Iteration and Timestep,65.12873362,0,81.35733362
2043,Cascades,,Fire,9.768,Normal,Iteration and Timestep,53.81596297,0,63.58396297
2044,Cascades,,Fire,4.7185,Normal,Iteration and Timestep,18.94724038,0,23.66574038
2045,Cascades,,Fire,28.9908,Normal,Iteration and Timestep,86.19730741,0,115.1881074
2046,Cascades,,Fire,12.7866,Normal,Iteration and Timestep,51.23761539,0,64.02421539
2047,Cascades,,Fire,7.9831,Normal,Iteration and Timestep,28.37408936,0,36.35718936
2048,Cascades,,Fire,8.7901,Normal,Iteration and Timestep,44.13927476,0,52.92937476
2049,Cascades,,Fire,5.7336,Normal,Iteration and Timestep,15.03623795,0,20.76983795
2050,Cascades,,Fire,12.95,Normal,Iteration and Timestep,31.28265938,0,44.23265938
2051,Cascades,,Fire,6.8516,Normal,Iteration and Timestep,26.49571346,0,33.34731346
2052,Cascades,,Fire,13.1797,Normal,Iteration and Timestep,45.77604275,0,58.95574275
2053,Cascades,,Fire,36.186,Normal,Iteration and Timestep,93.70658813,0,129.8925881
2054,Cascades,,Fire,4.8672,Normal,Iteration and Timestep,18.53724621,0,23.40444621
2055,Cascades,,Fire,14.4101,Normal,Iteration and Timestep,50.06832684,0,64.47842684
2056,Cascades,,Fire,9.6037,Normal,Iteration and Timestep,25.82763384,0,35.43133384
2057,Cascades,,Fire,13.5395,Normal,Iteration and Timestep,82.14916243,0,95.68866243
2058,Cascades,,Fire,103.1262,Normal,Iteration and Timestep,141.4231604,0,244.5493604
2059,Cascades,,Fire,2.5236,Normal,Iteration and Timestep,8.101446625,0,10.62504663
2060,Cascades,,Fire,8.1094,Normal,Iteration and Timestep,27.60276457,0,35.71216457
2061,Cascades,,Fire,11.3461,Normal,Iteration and Timestep,36.2955601,0,47.6416601
2062,Cascades,,Fire,21.6194,Normal,Iteration and Timestep,84.73962901,0,106.359029
2063,Cascades,,Fire,14.2545,Normal,Iteration and Timestep,73.68540586,0,87.93990586
2064,Cascades,,Fire,27.1508,Normal,Iteration and Timestep,110.1358099,0,137.2866099
2065,Cascades,,Fire,9.9538,Normal,Iteration and Timestep,40.58809048,0,50.54189048
2066,Cascades,,Fire,2.1789,Normal,Iteration and Timestep,8.536309009,0,10.71520901
2067,Cascades,,Fire,45.3835,Normal,Iteration and Timestep,114.2277212,0,159.6112212
2068,Cascades,,Fire,1.025,Normal,Iteration and Timestep,4.504792622,0,5.529792622
2069,Cascades,,Fire,24.471,Normal,Iteration and Timestep,51.90968206,0,76.38068206
2070,Cascades,,Fire,4.8029,Normal,Iteration and Timestep,13.35325204,0,18.15615204
2071,Cascades,,Fire,10.1673,Normal,Iteration and Timestep,25.82461729,0,35.99191729
2072,Cascades,,Fire,39.8428,Normal,Iteration and Timestep,78.37119115,0,118.2139912
2073,Cascades,,Fire,3.6431,Normal,Iteration and Timestep,10.75902972,0,14.40212972
2074,Cascades,,Fire,10.4185,Normal,Iteration and Timestep,52.72173897,0,63.14023897
2075,Cascades,,Fire,10.9136,Normal,Iteration and Timestep,35.77775231,0,46.69135231
2076,Cascades,,Fire,8.3167,Normal,Iteration and Timestep,27.41769951,0,35.73439951
2077,Cascades,,Fire,27.6905,Normal,Iteration and Timestep,87.19103173,0,114.8815317
2078,Cascades,,Fire,6.637,Normal,Iteration and Timestep,41.82682918,0,48.46382918
2079,Cascades,,Fire,23.2482,Normal,Iteration and Timestep,100.6849058,0,123.9331058
2080,Cascades,,Fire,12.7609,Normal,Iteration and Timestep,52.5319676,0,65.2928676
2081,Cascades,,Fire,13.0279,Normal,Iteration and Timestep,26.57740152,0,39.60530152
2082,Cascades,,Fire,7.0789,Normal,Iteration and Timestep,24.68892709,0,31.76782709
2083,Cascades,,Fire,92.556,Normal,Iteration and Timestep,110.8558567,0,203.4118567
2084,Cascades,,Fire,3.1874,Normal,Iteration and Timestep,20.26892016,0,23.45632016
2085,Cascades,,Fire,20.4425,Normal,Iteration and Timestep,67.17608752,0,87.61858752
2086,Cascades,,Fire,26.4355,Normal,Iteration and Timestep,43.34070577,0,69.77620577
2087,Cascades,,Fire,9.4043,Normal,Iteration and Timestep,42.79823371,0,52.20253371
2088,Cascades,,Fire,5.9727,Normal,Iteration and Timestep,17.60094866,0,23.57364866
2089,Cascades,,Fire,12.2591,Normal,Iteration and Timestep,57.28006592,0,69.53916592
2090,Cascades,,Fire,3.9138,Normal,Iteration and Timestep,12.67328757,0,16.58708757
2091,Cascades,,Fire,7.6386,Normal,Iteration and Timestep,28.27804981,0,35.91664981
2092,Cascades,,Fire,1.6459,Normal,Iteration and Timestep,7.861153576,0,9.507053576
2093,Cascades,,Fire,10.672,Normal,Iteration and Timestep,25.12615178,0,35.79815178
2094,Cascades,,Fire,5.6918,Normal,Iteration and Timestep,15.5346206,0,21.2264206
2095,Cascades,,Fire,42.6,Normal,Iteration and Timestep,113.2311974,0,155.8311974
2096,Cascades,,Fire,13.4626,Normal,Iteration and Timestep,55.6288222,0,69.0914222
2097,Cascades,,Fire,19.625,Normal,Iteration and Timestep,88.91165184,0,108.5366518
2098,Cascades,,Fire,12.0424,Normal,Iteration and Timestep,45.8071473,0,57.8495473
2099,Cascades,,Fire,18.2634,Normal,Iteration and Timestep,49.54139001,0,67.80479001
2017,Central Basin and Range,,Fire,36.0365,Normal,Iteration and Timestep,80.46925849,0,116.5057585
2018,Central Basin and Range,,Fire,48.0945,Normal,Iteration and Timestep,118.3743145,0,166.4688145
2019,Central Basin and Range,,Fire,32.5124,Normal,Iteration and Timestep,112.1275666,0,144.6399666
2020,Central Basin and Range,,Fire,21.4403,Normal,Iteration and Timestep,32.36127685,0,53.80157685
2021,Central Basin and Range,,Fire,42.7,Normal,Iteration and Timestep,138.0107662,0,180.7107662
2022,Central Basin and Range,,Fire,31.2083,Normal,Iteration and Timestep,107.4539956,0,138.6622956
2023,Central Basin and Range,,Fire,32.6616,Normal,Iteration and Timestep,67.78259347,0,100.4441935
2024,Central Basin and Range,,Fire,31.1967,Normal,Iteration and Timestep,97.5580299,0,128.7547299
2025,Central Basin and Range,,Fire,43.3726,Normal,Iteration and Timestep,123.2090629,0,166.5816629
2026,Central Basin and Range,,Fire,17.7455,Normal,Iteration and Timestep,39.04119473,0,56.78669473
2027,Central Basin and Range,,Fire,46.7226,Normal,Iteration and Timestep,144.1529297,0,190.8755297
2028,Central Basin and Range,,Fire,34.9363,Normal,Iteration and Timestep,107.4033529,0,142.3396529
2029,Central Basin and Range,,Fire,25.5488,Normal,Iteration and Timestep,62.92966642,0,88.47846642
2030,Central Basin and Range,,Fire,27.7173,Normal,Iteration and Timestep,71.07558922,0,98.79288922
2031,Central Basin and Range,,Fire,37.8146,Normal,Iteration and Timestep,81.29977924,0,119.1143792
2032,Central Basin and Range,,Fire,34.7401,Normal,Iteration and Timestep,64.15305283,0,98.89315283
2033,Central Basin and Range,,Fire,19.8108,Normal,Iteration and Timestep,34.89845954,0,54.70925954
2034,Central Basin and Range,,Fire,36.891,Normal,Iteration and Timestep,90.05073389,0,126.9417339
2035,Central Basin and Range,,Fire,45.469,Normal,Iteration and Timestep,106.8954486,0,152.3644486
2036,Central Basin and Range,,Fire,28.6121,Normal,Iteration and Timestep,75.20673107,0,103.8188311
2037,Central Basin and Range,,Fire,15.9803,Normal,Iteration and Timestep,37.72950544,0,53.70980544
2038,Central Basin and Range,,Fire,28.9833,Normal,Iteration and Timestep,70.31691958,0,99.30021958
2039,Central Basin and Range,,Fire,21.8723,Normal,Iteration and Timestep,46.06105009,0,67.93335009
2040,Central Basin and Range,,Fire,16.8605,Normal,Iteration and Timestep,28.34243794,0,45.20293794
2041,Central Basin and Range,,Fire,47.2358,Normal,Iteration and Timestep,131.7746675,0,179.0104675
2042,Central Basin and Range,,Fire,21.1551,Normal,Iteration and Timestep,71.50874264,0,92.66384264
2043,Central Basin and Range,,Fire,14.4846,Normal,Iteration and Timestep,25.29320376,0,39.77780376
2044,Central Basin and Range,,Fire,29.3188,Normal,Iteration and Timestep,53.66621544,0,82.98501544
2045,Central Basin and Range,,Fire,24.2628,Normal,Iteration and Timestep,75.22988636,0,99.49268636
2046,Central Basin and Range,,Fire,22.4758,Normal,Iteration and Timestep,51.24475635,0,73.72055635
2047,Central Basin and Range,,Fire,36.8903,Normal,Iteration and Timestep,86.02847093,0,122.9187709
2048,Central Basin and Range,,Fire,23.1536,Normal,Iteration and Timestep,52.4126055,0,75.5662055
2049,Central Basin and Range,,Fire,16.9961,Normal,Iteration and Timestep,29.72074054,0,46.71684054
2050,Central Basin and Range,,Fire,73.4947,Normal,Iteration and Timestep,257.1178033,0,330.6125033
2051,Central Basin and Range,,Fire,33.1346,Normal,Iteration and Timestep,63.14933146,0,96.28393146
2052,Central Basin and Range,,Fire,32.8869,Normal,Iteration and Timestep,65.8855964,0,98.7724964
2053,Central Basin and Range,,Fire,37.6011,Normal,Iteration and Timestep,79.83281726,0,117.4339173
2054,Central Basin and Range,,Fire,16.5371,Normal,Iteration and Timestep,38.35590835,0,54.89300835
2055,Central Basin and Range,,Fire,39.4253,Normal,Iteration and Timestep,95.63048329,0,135.0557833
2056,Central Basin and Range,,Fire,27.3962,Normal,Iteration and Timestep,57.69242551,0,85.08862551
2057,Central Basin and Range,,Fire,30.6752,Normal,Iteration and Timestep,66.12337566,0,96.79857566
2058,Central Basin and Range,,Fire,32.0308,Normal,Iteration and Timestep,88.63951383,0,120.6703138
2059,Central Basin and Range,,Fire,18.517,Normal,Iteration and Timestep,36.73799614,0,55.25499614
2060,Central Basin and Range,,Fire,21.603,Normal,Iteration and Timestep,39.23739052,0,60.84039052
2061,Central Basin and Range,,Fire,8.5516,Normal,Iteration and Timestep,14.80530384,0,23.35690384
2062,Central Basin and Range,,Fire,24.896,Normal,Iteration and Timestep,38.74330227,0,63.63930227
2063,Central Basin and Range,,Fire,18.6346,Normal,Iteration and Timestep,43.48634121,0,62.12094121
2064,Central Basin and Range,,Fire,29.6953,Normal,Iteration and Timestep,99.4028453,0,129.0981453
2065,Central Basin and Range,,Fire,36.8189,Normal,Iteration and Timestep,71.80511319,0,108.6240132
2066,Central Basin and Range,,Fire,14.9048,Normal,Iteration and Timestep,32.8718224,0,47.7766224
2067,Central Basin and Range,,Fire,24.1559,Normal,Iteration and Timestep,64.34385436,0,88.49975436
2068,Central Basin and Range,,Fire,32.0965,Normal,Iteration and Timestep,93.56464323,0,125.6611432
2069,Central Basin and Range,,Fire,19.1941,Normal,Iteration and Timestep,36.04883391,0,55.24293391
2070,Central Basin and Range,,Fire,26.9286,Normal,Iteration and Timestep,42.63270673,0,69.56130673
2071,Central Basin and Range,,Fire,15.7309,Normal,Iteration and Timestep,32.10519717,0,47.83609717
2072,Central Basin and Range,,Fire,124.3485,Normal,Iteration and Timestep,248.6322895,0,372.9807895
2073,Central Basin and Range,,Fire,26.0025,Normal,Iteration and Timestep,76.48727035,0,102.4897704
2074,Central Basin and Range,,Fire,17.0529,Normal,Iteration and Timestep,35.91801538,0,52.97091538
2075,Central Basin and Range,,Fire,41.5624,Normal,Iteration and Timestep,113.1190882,0,154.6814882
2076,Central Basin and Range,,Fire,44.5903,Normal,Iteration and Timestep,144.3690882,0,188.9593882
2077,Central Basin and Range,,Fire,17.5127,Normal,Iteration and Timestep,66.09797402,0,83.61067402
2078,Central Basin and Range,,Fire,30.9265,Normal,Iteration and Timestep,113.0452767,0,143.9717767
2079,Central Basin and Range,,Fire,44.3375,Normal,Iteration and Timestep,125.1988561,0,169.5363561
2080,Central Basin and Range,,Fire,35.5916,Normal,Iteration and Timestep,128.7750444,0,164.3666444
2081,Central Basin and Range,,Fire,26.7944,Normal,Iteration and Timestep,63.72517902,0,90.51957902
2082,Central Basin and Range,,Fire,53.6708,Normal,Iteration and Timestep,138.2755779,0,191.9463779
2083,Central Basin and Range,,Fire,31.0517,Normal,Iteration and Timestep,81.17035101,0,112.222051
2084,Central Basin and Range,,Fire,14.5401,Normal,Iteration and Timestep,27.80039708,0,42.34049708
2085,Central Basin and Range,,Fire,41.2957,Normal,Iteration and Timestep,130.2362007,0,171.5319007
2086,Central Basin and Range,,Fire,66.2074,Normal,Iteration and Timestep,218.9982665,0,285.2056665
2087,Central Basin and Range,,Fire,30.2194,Normal,Iteration and Timestep,57.35764861,0,87.57704861
2088,Central Basin and Range,,Fire,16.2844,Normal,Iteration and Timestep,61.06496915,0,77.34936915
2089,Central Basin and Range,,Fire,23.8906,Normal,Iteration and Timestep,64.15147093,0,88.04207093
2090,Central Basin and Range,,Fire,32.0268,Normal,Iteration and Timestep,113.5857045,0,145.6125045
2091,Central Basin and Range,,Fire,43.6028,Normal,Iteration and Timestep,111.3338486,0,154.9366486
2092,Central Basin and Range,,Fire,27.8689,Normal,Iteration and Timestep,55.38864614,0,83.25754614
2093,Central Basin and Range,,Fire,11.69,Normal,Iteration and Timestep,26.50928143,0,38.19928143
2094,Central Basin and Range,,Fire,31.6463,Normal,Iteration and Timestep,66.37891159,0,98.02521159
2095,Central Basin and Range,,Fire,49.3323,Normal,Iteration and Timestep,117.9093307,0,167.2416307
2096,Central Basin and Range,,Fire,49.4568,Normal,Iteration and Timestep,127.5787458,0,177.0355458
2097,Central Basin and Range,,Fire,31.4949,Normal,Iteration and Timestep,132.7378352,0,164.2327352
2098,Central Basin and Range,,Fire,29.0333,Normal,Iteration and Timestep,87.53948608,0,116.5727861
2099,Central Basin and Range,,Fire,24.2691,Normal,Iteration and Timestep,51.87397123,0,76.14307123
2017,Central California Valley,,Fire,60.2555,Normal,Iteration and Timestep,56.02093731,4.23456269,116.2764373
2018,Central California Valley,,Fire,51.4241,Normal,Iteration and Timestep,51.91762592,0,103.3417259
2019,Central California Valley,,Fire,61.228,Normal,Iteration and Timestep,60.3603413,0.8676587,121.5883413
2020,Central California Valley,,Fire,56.9707,Normal,Iteration and Timestep,47.07353734,9.89716266,104.0442373
2021,Central California Valley,,Fire,63.5956,Normal,Iteration and Timestep,46.83684202,16.75875798,110.432442
2022,Central California Valley,,Fire,51.7226,Normal,Iteration and Timestep,44.94750825,6.77509175,96.67010825
2023,Central California Valley,,Fire,61.3036,Normal,Iteration and Timestep,57.48294691,3.82065309,118.7865469
2024,Central California Valley,,Fire,44.1243,Normal,Iteration and Timestep,36.16766733,7.95663267,80.29196733
2025,Central California Valley,,Fire,55.0773,Normal,Iteration and Timestep,50.90236822,4.17493178,105.9796682
2026,Central California Valley,,Fire,56.4697,Normal,Iteration and Timestep,56.54350331,0,113.0132033
2027,Central California Valley,,Fire,59.7883,Normal,Iteration and Timestep,41.9699733,17.8183267,101.7582733
2028,Central California Valley,,Fire,73.7923,Normal,Iteration and Timestep,60.99208324,12.80021676,134.7843832
2029,Central California Valley,,Fire,58.4566,Normal,Iteration and Timestep,60.86275223,0,119.3193522
2030,Central California Valley,,Fire,41.8221,Normal,Iteration and Timestep,34.49686849,7.32523151,76.31896849
2031,Central California Valley,,Fire,51.9943,Normal,Iteration and Timestep,43.18364473,8.81065527,95.17794473
2032,Central California Valley,,Fire,54.951,Normal,Iteration and Timestep,46.33874354,8.61225646,101.2897435
2033,Central California Valley,,Fire,56.681,Normal,Iteration and Timestep,48.67667758,8.00432242,105.3576776
