Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2032,California Chaparral and Oak Woodlands,,Fire,713.2897,Normal,Iteration and Timestep,528.2431436,185.0465564,1241.532844
2033,California Chaparral and Oak Woodlands,,Fire,473.4585,Normal,Iteration and Timestep,304.9405187,168.5179813,778.3990187
2034,California Chaparral and Oak Woodlands,,Fire,742.5077,Normal,Iteration and Timestep,468.5383429,273.9693571,1211.046043
2035,California Chaparral and Oak Woodlands,,Fire,891.2644,Normal,Iteration and Timestep,495.8886576,395.3757424,1387.153058
2036,California Chaparral and Oak Woodlands,,Fire,1117.0228,Normal,Iteration and Timestep,683.7337973,433.2890027,1800.756597
2037,California Chaparral and Oak Woodlands,,Fire,771.4112,Normal,Iteration and Timestep,515.5344961,255.8767039,1286.945696
2038,California Chaparral and Oak Woodlands,,Fire,1047.3488,Normal,Iteration and Timestep,572.1122873,475.2365127,1619.461087
2039,California Chaparral and Oak Woodlands,,Fire,858.2597,Normal,Iteration and Timestep,569.422672,288.837028,1427.682372
2040,California Chaparral and Oak Woodlands,,Fire,751.8691,Normal,Iteration and Timestep,473.8108276,278.0582724,1225.679928
2041,California Chaparral and Oak Woodlands,,Fire,785.5438,Normal,Iteration and Timestep,390.0777201,395.4660799,1175.62152
2042,California Chaparral and Oak Woodlands,,Fire,636.4749,Normal,Iteration and Timestep,399.1628497,237.3120503,1035.63775
2043,California Chaparral and Oak Woodlands,,Fire,644.097,Normal,Iteration and Timestep,419.5254973,224.5715027,1063.622497
2044,California Chaparral and Oak Woodlands,,Fire,881.3766,Normal,Iteration and Timestep,462.5982259,418.7783741,1343.974826
2045,California Chaparral and Oak Woodlands,,Fire,608.7838,Normal,Iteration and Timestep,311.3538121,297.4299879,920.1376121
2046,California Chaparral and Oak Woodlands,,Fire,746.5898,Normal,Iteration and Timestep,475.737428,270.852372,1222.327228
2047,California Chaparral and Oak Woodlands,,Fire,659.2436,Normal,Iteration and Timestep,368.8283319,290.4152681,1028.071932
2048,California Chaparral and Oak Woodlands,,Fire,763.1251,Normal,Iteration and Timestep,516.8744557,246.2506443,1279.999556
2049,California Chaparral and Oak Woodlands,,Fire,897.2921,Normal,Iteration and Timestep,538.5523373,358.7397627,1435.844437
2050,California Chaparral and Oak Woodlands,,Fire,844.169,Normal,Iteration and Timestep,476.9488381,367.2201619,1321.117838
2051,California Chaparral and Oak Woodlands,,Fire,666.0229,Normal,Iteration and Timestep,381.1182445,284.9046555,1047.141145
2052,California Chaparral and Oak Woodlands,,Fire,614.4359,Normal,Iteration and Timestep,433.1435325,181.2923675,1047.579433
2053,California Chaparral and Oak Woodlands,,Fire,593.1235,Normal,Iteration and Timestep,276.4598638,316.6636362,869.5833638
2054,California Chaparral and Oak Woodlands,,Fire,652.3333,Normal,Iteration and Timestep,433.3763273,218.9569727,1085.709627
2055,California Chaparral and Oak Woodlands,,Fire,990.4003,Normal,Iteration and Timestep,536.7163168,453.6839832,1527.116617
2056,California Chaparral and Oak Woodlands,,Fire,757.5727,Normal,Iteration and Timestep,499.7899332,257.7827668,1257.362633
2057,California Chaparral and Oak Woodlands,,Fire,1106.0327,Normal,Iteration and Timestep,527.2333426,578.7993574,1633.266043
2058,California Chaparral and Oak Woodlands,,Fire,814.3015,Normal,Iteration and Timestep,591.2378332,223.0636668,1405.539333
2059,California Chaparral and Oak Woodlands,,Fire,831.5342,Normal,Iteration and Timestep,496.7696526,334.7645474,1328.303853
2060,California Chaparral and Oak Woodlands,,Fire,721.8597,Normal,Iteration and Timestep,451.936597,269.923103,1173.796297
2061,California Chaparral and Oak Woodlands,,Fire,1086.1549,Normal,Iteration and Timestep,559.4415781,526.7133219,1645.596478
2062,California Chaparral and Oak Woodlands,,Fire,1354.2166,Normal,Iteration and Timestep,726.5198385,627.6967615,2080.736439
2063,California Chaparral and Oak Woodlands,,Fire,1075.0044,Normal,Iteration and Timestep,616.1289349,458.8754651,1691.133335
2064,California Chaparral and Oak Woodlands,,Fire,924.1257,Normal,Iteration and Timestep,572.7235942,351.4021058,1496.849294
2065,California Chaparral and Oak Woodlands,,Fire,980.5866,Normal,Iteration and Timestep,480.3723493,500.2142507,1460.958949
2066,California Chaparral and Oak Woodlands,,Fire,627.1619,Normal,Iteration and Timestep,445.2388767,181.9230233,1072.400777
2067,California Chaparral and Oak Woodlands,,Fire,602.2618,Normal,Iteration and Timestep,381.4044611,220.8573389,983.6662611
2068,California Chaparral and Oak Woodlands,,Fire,826.8017,Normal,Iteration and Timestep,474.3339773,352.4677227,1301.135677
2069,California Chaparral and Oak Woodlands,,Fire,1102.5491,Normal,Iteration and Timestep,512.4506404,590.0984596,1614.99974
2070,California Chaparral and Oak Woodlands,,Fire,658.1719,Normal,Iteration and Timestep,364.8777289,293.2941711,1023.049629
2071,California Chaparral and Oak Woodlands,,Fire,749.7194,Normal,Iteration and Timestep,453.0221903,296.6972097,1202.74159
2072,California Chaparral and Oak Woodlands,,Fire,604.972,Normal,Iteration and Timestep,362.3086691,242.6633309,967.2806691
2073,California Chaparral and Oak Woodlands,,Fire,783.4276,Normal,Iteration and Timestep,413.9282453,369.4993547,1197.355845
2074,California Chaparral and Oak Woodlands,,Fire,623.9032,Normal,Iteration and Timestep,372.4793557,251.4238443,996.3825557
2075,California Chaparral and Oak Woodlands,,Fire,1031.1413,Normal,Iteration and Timestep,526.728857,504.412443,1557.870157
2076,California Chaparral and Oak Woodlands,,Fire,526.1067,Normal,Iteration and Timestep,282.5937995,243.5129005,808.7004995
2077,California Chaparral and Oak Woodlands,,Fire,1197.9771,Normal,Iteration and Timestep,562.4703579,635.5067421,1760.447458
2078,California Chaparral and Oak Woodlands,,Fire,1316.0409,Normal,Iteration and Timestep,663.2305061,652.8103939,1979.271406
2079,California Chaparral and Oak Woodlands,,Fire,909.4055,Normal,Iteration and Timestep,558.1302355,351.2752645,1467.535736
2080,California Chaparral and Oak Woodlands,,Fire,988.1533,Normal,Iteration and Timestep,558.0268512,430.1264488,1546.180151
2081,California Chaparral and Oak Woodlands,,Fire,1072.0857,Normal,Iteration and Timestep,597.0148652,475.0708348,1669.100565
2082,California Chaparral and Oak Woodlands,,Fire,1057.3102,Normal,Iteration and Timestep,638.0867552,419.2234448,1695.396955
2083,California Chaparral and Oak Woodlands,,Fire,699.4834,Normal,Iteration and Timestep,346.6893794,352.7940206,1046.172779
2084,California Chaparral and Oak Woodlands,,Fire,816.0885,Normal,Iteration and Timestep,397.1212848,418.9672152,1213.209785
2085,California Chaparral and Oak Woodlands,,Fire,986.9187,Normal,Iteration and Timestep,525.881079,461.037621,1512.799779
2086,California Chaparral and Oak Woodlands,,Fire,760.1139,Normal,Iteration and Timestep,424.0907095,336.0231905,1184.20461
2087,California Chaparral and Oak Woodlands,,Fire,1166.4516,Normal,Iteration and Timestep,442.7770388,723.6745612,1609.228639
2088,California Chaparral and Oak Woodlands,,Fire,699.008,Normal,Iteration and Timestep,388.5485319,310.4594681,1087.556532
2089,California Chaparral and Oak Woodlands,,Fire,755.5828,Normal,Iteration and Timestep,380.2583078,375.3244922,1135.841108
2090,California Chaparral and Oak Woodlands,,Fire,869.711,Normal,Iteration and Timestep,469.624364,400.086636,1339.335364
2091,California Chaparral and Oak Woodlands,,Fire,569.0645,Normal,Iteration and Timestep,250.4779272,318.5865728,819.5424272
2092,California Chaparral and Oak Woodlands,,Fire,828.8457,Normal,Iteration and Timestep,418.0596012,410.7860988,1246.905301
2093,California Chaparral and Oak Woodlands,,Fire,1003.9727,Normal,Iteration and Timestep,497.0888332,506.8838668,1501.061533
2094,California Chaparral and Oak Woodlands,,Fire,892.2076,Normal,Iteration and Timestep,387.97399,504.23361,1280.18159
2095,California Chaparral and Oak Woodlands,,Fire,829.5735,Normal,Iteration and Timestep,501.9977989,327.5757011,1331.571299
2096,California Chaparral and Oak Woodlands,,Fire,1279.7437,Normal,Iteration and Timestep,601.4109717,678.3327283,1881.154672
2097,California Chaparral and Oak Woodlands,,Fire,1024.9165,Normal,Iteration and Timestep,633.6699069,391.2465931,1658.586407
2098,California Chaparral and Oak Woodlands,,Fire,1088.6522,Normal,Iteration and Timestep,618.0564147,470.5957853,1706.708615
2099,California Chaparral and Oak Woodlands,,Fire,1300.9748,Normal,Iteration and Timestep,724.4606805,576.5141195,2025.435481
2017,Cascades,,Fire,34.4113,Normal,Iteration and Timestep,47.75367035,0,82.16497035
2018,Cascades,,Fire,2.5034,Normal,Iteration and Timestep,10.97697648,0,13.48037648
2019,Cascades,,Fire,4.803,Normal,Iteration and Timestep,14.0804677,0,18.8834677
2020,Cascades,,Fire,3.7252,Normal,Iteration and Timestep,19.14310264,0,22.86830264
2021,Cascades,,Fire,6.5253,Normal,Iteration and Timestep,17.92647145,0,24.45177145
2022,Cascades,,Fire,1.1459,Normal,Iteration and Timestep,3.968053003,0,5.113953003
2023,Cascades,,Fire,7.2824,Normal,Iteration and Timestep,31.67996219,0,38.96236219
2024,Cascades,,Fire,3.6513,Normal,Iteration and Timestep,13.25613596,0,16.90743596
2025,Cascades,,Fire,28.6033,Normal,Iteration and Timestep,47.44576129,0,76.04906129
2026,Cascades,,Fire,6.5518,Normal,Iteration and Timestep,31.9390787,0,38.4908787
2027,Cascades,,Fire,3.3168,Normal,Iteration and Timestep,8.743577485,0,12.06037749
2028,Cascades,,Fire,4.2265,Normal,Iteration and Timestep,20.03078542,0,24.25728542
2029,Cascades,,Fire,4.7552,Normal,Iteration and Timestep,21.87824668,0,26.63344668
2030,Cascades,,Fire,9.0266,Normal,Iteration and Timestep,28.26566669,0,37.29226669
2031,Cascades,,Fire,5.6899,Normal,Iteration and Timestep,15.67291291,0,21.36281291
2032,Cascades,,Fire,1.1647,Normal,Iteration and Timestep,5.54293334,0,6.70763334
2033,Cascades,,Fire,1.6606,Normal,Iteration and Timestep,5.2887645,0,6.9493645
2034,Cascades,,Fire,7.461,Normal,Iteration and Timestep,42.68457585,0,50.14557585
2035,Cascades,,Fire,8.6929,Normal,Iteration and Timestep,29.12921777,0,37.82211777
2036,Cascades,,Fire,13.5213,Normal,Iteration and Timestep,48.80763679,0,62.32893679
2037,Cascades,,Fire,5.1216,Normal,Iteration and Timestep,19.54917011,0,24.67077011
2038,Cascades,,Fire,12.7211,Normal,Iteration and Timestep,39.38997119,0,52.11107119
2039,Cascades,,Fire,15.1257,Normal,Iteration and Timestep,90.49026948,0,105.6159695
2040,Cascades,,Fire,8.5304,Normal,Iteration and Timestep,30.21187993,0,38.74227993
2041,Cascades,,Fire,10.4853,Normal,Iteration and Timestep,66.09405668,0,76.57935668
2042,Cascades,,Fire,1.1946,Normal,Iteration and Timestep,4.886401336,0,6.081001336
2043,Cascades,,Fire,2.4496,Normal,Iteration and Timestep,8.127106896,0,10.5767069
2044,Cascades,,Fire,8.9973,Normal,Iteration and Timestep,27.10452021,0,36.10182021
2045,Cascades,,Fire,9.198,Normal,Iteration and Timestep,54.65539522,0,63.85339522
2046,Cascades,,Fire,2.145,Normal,Iteration and Timestep,11.41629559,0,13.56129559
2047,Cascades,,Fire,7.1815,Normal,Iteration and Timestep,30.83037468,0,38.01187468
2048,Cascades,,Fire,5.0796,Normal,Iteration and Timestep,16.19878802,0,21.27838802
2049,Cascades,,Fire,23.9399,Normal,Iteration and Timestep,52.7693112,0,76.7092112
2050,Cascades,,Fire,14.0339,Normal,Iteration and Timestep,43.11658452,0,57.15048452
2051,Cascades,,Fire,11.368,Normal,Iteration and Timestep,37.16778058,0,48.53578058
2052,Cascades,,Fire,2.3104,Normal,Iteration and Timestep,10.64046791,0,12.95086791
2053,Cascades,,Fire,5.0166,Normal,Iteration and Timestep,14.85404215,0,19.87064215
2054,Cascades,,Fire,6.2055,Normal,Iteration and Timestep,40.54740656,0,46.75290656
2055,Cascades,,Fire,11.224,Normal,Iteration and Timestep,26.93728635,0,38.16128635
2056,Cascades,,Fire,2.9727,Normal,Iteration and Timestep,8.680274265,0,11.65297427
2057,Cascades,,Fire,18.3793,Normal,Iteration and Timestep,37.53604962,0,55.91534962
2058,Cascades,,Fire,7.5054,Normal,Iteration and Timestep,45.40510625,0,52.91050625
2059,Cascades,,Fire,7.6925,Normal,Iteration and Timestep,39.42825394,0,47.12075394
2060,Cascades,,Fire,10.9713,Normal,Iteration and Timestep,45.04438932,0,56.01568932
2061,Cascades,,Fire,7.8176,Normal,Iteration and Timestep,35.49122202,0,43.30882202
2062,Cascades,,Fire,17.9994,Normal,Iteration and Timestep,35.71428036,0,53.71368036
2063,Cascades,,Fire,6.4202,Normal,Iteration and Timestep,34.25522878,0,40.67542878
2064,Cascades,,Fire,9.9779,Normal,Iteration and Timestep,65.44373784,0,75.42163784
2065,Cascades,,Fire,8.6551,Normal,Iteration and Timestep,22.62419754,0,31.27929754
2066,Cascades,,Fire,4.6202,Normal,Iteration and Timestep,21.45260941,0,26.07280941
2067,Cascades,,Fire,8.0324,Normal,Iteration and Timestep,41.05938609,0,49.09178609
2068,Cascades,,Fire,7.2054,Normal,Iteration and Timestep,33.63215322,0,40.83755322
2069,Cascades,,Fire,18.236,Normal,Iteration and Timestep,36.21205271,0,54.44805271
2070,Cascades,,Fire,5.0023,Normal,Iteration and Timestep,10.02246435,0,15.02476435
2071,Cascades,,Fire,3.8632,Normal,Iteration and Timestep,20.17668135,0,24.03988135
2072,Cascades,,Fire,4.55,Normal,Iteration and Timestep,17.60574533,0,22.15574533
2073,Cascades,,Fire,14.0564,Normal,Iteration and Timestep,65.15453741,0,79.21093741
2074,Cascades,,Fire,4.704,Normal,Iteration and Timestep,12.32695249,0,17.03095249
2075,Cascades,,Fire,1.0693,Normal,Iteration and Timestep,3.563690419,0,4.632990419
2076,Cascades,,Fire,3.4566,Normal,Iteration and Timestep,21.2939782,0,24.7505782
2077,Cascades,,Fire,6.2871,Normal,Iteration and Timestep,19.17504672,0,25.46214672
2078,Cascades,,Fire,22.9095,Normal,Iteration and Timestep,86.1618465,0,109.0713465
2079,Cascades,,Fire,7.4124,Normal,Iteration and Timestep,24.39728169,0,31.80968169
2080,Cascades,,Fire,5.8511,Normal,Iteration and Timestep,19.70908143,0,25.56018143
2081,Cascades,,Fire,60.024,Normal,Iteration and Timestep,141.182336,0,201.206336
2082,Cascades,,Fire,6.8015,Normal,Iteration and Timestep,29.74900078,0,36.55050078
2083,Cascades,,Fire,19.3035,Normal,Iteration and Timestep,75.79269969,0,95.09619969
2084,Cascades,,Fire,3.0041,Normal,Iteration and Timestep,11.15824541,0,14.16234541
2085,Cascades,,Fire,8.5499,Normal,Iteration and Timestep,40.64773776,0,49.19763776
2086,Cascades,,Fire,7.8119,Normal,Iteration and Timestep,22.52935135,0,30.34125135
2087,Cascades,,Fire,13.95,Normal,Iteration and Timestep,39.74753382,0,53.69753382
2088,Cascades,,Fire,34.0411,Normal,Iteration and Timestep,101.01174,0,135.05284
2089,Cascades,,Fire,11.5608,Normal,Iteration and Timestep,32.32155445,0,43.88235445
2090,Cascades,,Fire,1.0949,Normal,Iteration and Timestep,5.445038608,0,6.539938608
2091,Cascades,,Fire,6.5078,Normal,Iteration and Timestep,27.45748411,0,33.96528411
2092,Cascades,,Fire,6.8401,Normal,Iteration and Timestep,14.15785084,0,20.99795084
2093,Cascades,,Fire,20.5507,Normal,Iteration and Timestep,47.80991107,0,68.36061107
2094,Cascades,,Fire,59.4056,Normal,Iteration and Timestep,97.44525953,0,156.8508595
2095,Cascades,,Fire,11.4868,Normal,Iteration and Timestep,53.19928331,0,64.68608331
2096,Cascades,,Fire,20.543,Normal,Iteration and Timestep,30.86892303,0,51.41192303
2097,Cascades,,Fire,6.6005,Normal,Iteration and Timestep,38.64820903,0,45.24870903
2098,Cascades,,Fire,4.2194,Normal,Iteration and Timestep,12.43551811,0,16.65491811
2099,Cascades,,Fire,19.4211,Normal,Iteration and Timestep,43.50390313,0,62.92500313
2017,Central Basin and Range,,Fire,17.882,Normal,Iteration and Timestep,25.578699,0,43.460699
2018,Central Basin and Range,,Fire,11.0511,Normal,Iteration and Timestep,18.33366666,0,29.38476666
2019,Central Basin and Range,,Fire,16.7662,Normal,Iteration and Timestep,29.17314566,0,45.93934566
2020,Central Basin and Range,,Fire,12.2796,Normal,Iteration and Timestep,14.66276263,0,26.94236263
2021,Central Basin and Range,,Fire,15.674,Normal,Iteration and Timestep,33.10619168,0,48.78019168
2022,Central Basin and Range,,Fire,15.2868,Normal,Iteration and Timestep,28.65075583,0,43.93755583
2023,Central Basin and Range,,Fire,13.8566,Normal,Iteration and Timestep,30.27620332,0,44.13280332
2024,Central Basin and Range,,Fire,17.8496,Normal,Iteration and Timestep,21.21626315,0,39.06586315
2025,Central Basin and Range,,Fire,17.2783,Normal,Iteration and Timestep,27.23689643,0,44.51519643
2026,Central Basin and Range,,Fire,21.9413,Normal,Iteration and Timestep,41.87380623,0,63.81510623
2027,Central Basin and Range,,Fire,13.9105,Normal,Iteration and Timestep,22.20112657,0,36.11162657
2028,Central Basin and Range,,Fire,23.3457,Normal,Iteration and Timestep,38.88114204,0,62.22684204
2029,Central Basin and Range,,Fire,42.1842,Normal,Iteration and Timestep,112.9806152,0,155.1648152
2030,Central Basin and Range,,Fire,52.6422,Normal,Iteration and Timestep,143.0998838,0,195.7420838
2031,Central Basin and Range,,Fire,43.4172,Normal,Iteration and Timestep,96.90711373,0,140.3243137
2032,Central Basin and Range,,Fire,32.0825,Normal,Iteration and Timestep,78.36026443,0,110.4427644
2033,Central Basin and Range,,Fire,30.6294,Normal,Iteration and Timestep,60.79064157,0,91.42004157
2034,Central Basin and Range,,Fire,20.3561,Normal,Iteration and Timestep,48.17685374,0,68.53295374
2035,Central Basin and Range,,Fire,25.7699,Normal,Iteration and Timestep,99.49852272,0,125.2684227
2036,Central Basin and Range,,Fire,14.1764,Normal,Iteration and Timestep,24.88483545,0,39.06123545
2037,Central Basin and Range,,Fire,14.404,Normal,Iteration and Timestep,15.87397642,0,30.27797642
2038,Central Basin and Range,,Fire,12.7366,Normal,Iteration and Timestep,34.55192761,0,47.28852761
2039,Central Basin and Range,,Fire,14.7911,Normal,Iteration and Timestep,22.88940829,0,37.68050829
2040,Central Basin and Range,,Fire,13.5049,Normal,Iteration and Timestep,21.882142,0,35.387042
2041,Central Basin and Range,,Fire,20.1138,Normal,Iteration and Timestep,39.45861609,0,59.57241609
2042,Central Basin and Range,,Fire,10.2152,Normal,Iteration and Timestep,17.96345822,0,28.17865822
2043,Central Basin and Range,,Fire,20.649,Normal,Iteration and Timestep,34.70120137,0,55.35020137
2044,Central Basin and Range,,Fire,16.0997,Normal,Iteration and Timestep,32.81171423,0,48.91141423
2045,Central Basin and Range,,Fire,27.5398,Normal,Iteration and Timestep,38.34118244,0,65.88098244
2046,Central Basin and Range,,Fire,34.4428,Normal,Iteration and Timestep,87.13870795,0,121.581508
2047,Central Basin and Range,,Fire,34.7517,Normal,Iteration and Timestep,74.29340843,0,109.0451084
2048,Central Basin and Range,,Fire,52.3507,Normal,Iteration and Timestep,126.5995865,0,178.9502865
2049,Central Basin and Range,,Fire,63.6878,Normal,Iteration and Timestep,159.2113666,0,222.8991666
2050,Central Basin and Range,,Fire,14.5114,Normal,Iteration and Timestep,24.34860803,0,38.86000803
2051,Central Basin and Range,,Fire,22.9529,Normal,Iteration and Timestep,76.32231498,0,99.27521498
2052,Central Basin and Range,,Fire,11.4321,Normal,Iteration and Timestep,20.33669432,0,31.76879432
2053,Central Basin and Range,,Fire,19.9629,Normal,Iteration and Timestep,36.1086888,0,56.0715888
2054,Central Basin and Range,,Fire,16.0261,Normal,Iteration and Timestep,32.03799285,0,48.06409285
2055,Central Basin and Range,,Fire,14.0464,Normal,Iteration and Timestep,17.86659574,0,31.91299574
2056,Central Basin and Range,,Fire,19.5439,Normal,Iteration and Timestep,41.38948849,0,60.93338849
2057,Central Basin and Range,,Fire,23.2318,Normal,Iteration and Timestep,48.88122916,0,72.11302916
2058,Central Basin and Range,,Fire,12.5537,Normal,Iteration and Timestep,21.7007541,0,34.2544541
2059,Central Basin and Range,,Fire,13.0835,Normal,Iteration and Timestep,19.85960549,0,32.94310549
2060,Central Basin and Range,,Fire,32.7227,Normal,Iteration and Timestep,62.94595119,0,95.66865119
2061,Central Basin and Range,,Fire,45.4201,Normal,Iteration and Timestep,141.8064233,0,187.2265233
2062,Central Basin and Range,,Fire,14.7893,Normal,Iteration and Timestep,21.48636125,0,36.27566125
2063,Central Basin and Range,,Fire,42.7924,Normal,Iteration and Timestep,97.59854017,0,140.3909402
2064,Central Basin and Range,,Fire,35.451,Normal,Iteration and Timestep,89.34704059,0,124.7980406
2065,Central Basin and Range,,Fire,20.1658,Normal,Iteration and Timestep,46.39403234,0,66.55983234
2066,Central Basin and Range,,Fire,16.4733,Normal,Iteration and Timestep,24.86622146,0,41.33952146
2067,Central Basin and Range,,Fire,15.9432,Normal,Iteration and Timestep,37.37632913,0,53.31952913
2068,Central Basin and Range,,Fire,17.6429,Normal,Iteration and Timestep,24.24202567,0,41.88492567
2069,Central Basin and Range,,Fire,22.8964,Normal,Iteration and Timestep,32.93820969,0,55.83460969
2070,Central Basin and Range,,Fire,16.2238,Normal,Iteration and Timestep,22.76814746,0,38.99194746
2071,Central Basin and Range,,Fire,12.1238,Normal,Iteration and Timestep,25.16969148,0,37.29349148
2072,Central Basin and Range,,Fire,13.3724,Normal,Iteration and Timestep,20.99363146,0,34.36603146
2073,Central Basin and Range,,Fire,12.8899,Normal,Iteration and Timestep,18.21729273,0,31.10719273
2074,Central Basin and Range,,Fire,20.6071,Normal,Iteration and Timestep,43.889372,0,64.496472
2075,Central Basin and Range,,Fire,19.8307,Normal,Iteration and Timestep,39.19763357,0,59.02833357
2076,Central Basin and Range,,Fire,20.5336,Normal,Iteration and Timestep,42.186486,0,62.720086
2077,Central Basin and Range,,Fire,46.8757,Normal,Iteration and Timestep,85.22418042,0,132.0998804
2078,Central Basin and Range,,Fire,43.5712,Normal,Iteration and Timestep,65.22158824,0,108.7927882
2079,Central Basin and Range,,Fire,37.524,Normal,Iteration and Timestep,113.9445779,0,151.4685779
2080,Central Basin and Range,,Fire,28.9965,Normal,Iteration and Timestep,56.70425716,0,85.70075716
2081,Central Basin and Range,,Fire,25.3681,Normal,Iteration and Timestep,36.75987977,0,62.12797977
2082,Central Basin and Range,,Fire,13.5751,Normal,Iteration and Timestep,25.45744659,0,39.03254659
2083,Central Basin and Range,,Fire,16.0291,Normal,Iteration and Timestep,34.2803256,0,50.3094256
2084,Central Basin and Range,,Fire,12.5593,Normal,Iteration and Timestep,17.56323986,0,30.12253986
2085,Central Basin and Range,,Fire,19.6061,Normal,Iteration and Timestep,30.1890793,0,49.7951793
2086,Central Basin and Range,,Fire,16.7685,Normal,Iteration and Timestep,23.19560906,0,39.96410906
2087,Central Basin and Range,,Fire,21.6489,Normal,Iteration and Timestep,91.15477815,0,112.8036782
2088,Central Basin and Range,,Fire,11.2053,Normal,Iteration and Timestep,17.07335348,0,28.27865348
2089,Central Basin and Range,,Fire,39.0042,Normal,Iteration and Timestep,95.13657785,0,134.1407779
2090,Central Basin and Range,,Fire,20.1872,Normal,Iteration and Timestep,42.35928341,0,62.54648341
2091,Central Basin and Range,,Fire,24.4609,Normal,Iteration and Timestep,50.22212147,0,74.68302147
2092,Central Basin and Range,,Fire,60.9906,Normal,Iteration and Timestep,117.0771617,0,178.0677617
2093,Central Basin and Range,,Fire,36.5208,Normal,Iteration and Timestep,82.54486722,0,119.0656672
2094,Central Basin and Range,,Fire,20.0096,Normal,Iteration and Timestep,23.63554689,0,43.64514689
2095,Central Basin and Range,,Fire,17.8752,Normal,Iteration and Timestep,33.61644215,0,51.49164215
2096,Central Basin and Range,,Fire,11.4067,Normal,Iteration and Timestep,19.03864709,0,30.44534709
2097,Central Basin and Range,,Fire,10.3301,Normal,Iteration and Timestep,18.86328771,0,29.19338771
2098,Central Basin and Range,,Fire,21.7195,Normal,Iteration and Timestep,58.35333455,0,80.07283455
2099,Central Basin and Range,,Fire,30.2254,Normal,Iteration and Timestep,91.43923665,0,121.6646367
2017,Central California Valley,,Fire,100.1922,Normal,Iteration and Timestep,111.3971983,0,211.5893983
2018,Central California Valley,,Fire,68.6146,Normal,Iteration and Timestep,75.86334332,0,144.4779433
2019,Central California Valley,,Fire,98.1759,Normal,Iteration and Timestep,124.4182437,0,222.5941437
2020,Central California Valley,,Fire,51.8512,Normal,Iteration and Timestep,54.2951474,0,106.1463474
2021,Central California Valley,,Fire,98.9143,Normal,Iteration and Timestep,143.1063677,0,242.0206677
2022,Central California Valley,,Fire,64.7559,Normal,Iteration and Timestep,62.53053102,2.22536898,127.286431
2023,Central California Valley,,Fire,74.2853,Normal,Iteration and Timestep,74.25609242,0.02920758,148.5413924
2024,Central California Valley,,Fire,72.7399,Normal,Iteration and Timestep,79.06886254,0,151.8087625
2025,Central California Valley,,Fire,113.7526,Normal,Iteration and Timestep,114.9942657,0,228.7468657
2026,Central California Valley,,Fire,80.9857,Normal,Iteration and Timestep,103.150288,0,184.135988
2027,Central California Valley,,Fire,75.8459,Normal,Iteration and Timestep,81.57314559,0,157.4190456
2028,Central California Valley,,Fire,47.0397,Normal,Iteration and Timestep,49.62686059,0,96.66656059
2029,Central California Valley,,Fire,81.1378,Normal,Iteration and Timestep,108.0564079,0,189.1942079
2030,Central California Valley,,Fire,120.6483,Normal,Iteration and Timestep,126.4185127,0,247.0668127
2031,Central California Valley,,Fire,108.7577,Normal,Iteration and Timestep,108.7455816,0.0121184,217.5032816
2032,Central California Valley,,Fire,101.6003,Normal,Iteration and Timestep,114.5374639,0,216.1377639
2033,Central California Valley,,Fire,98.0376,Normal,Iteration and Timestep,99.60319693,0,197.6407969
