Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2028,Central California Valley,,Fire,38.7287,Normal,Iteration and Timestep,40.26904116,0,78.99774116
2029,Central California Valley,,Fire,68.3354,Normal,Iteration and Timestep,62.43585061,5.89954939,130.7712506
2030,Central California Valley,,Fire,60.5254,Normal,Iteration and Timestep,49.25163322,11.27376678,109.7770332
2031,Central California Valley,,Fire,44.5643,Normal,Iteration and Timestep,57.93104815,0,102.4953482
2032,Central California Valley,,Fire,55.231,Normal,Iteration and Timestep,42.51471038,12.71628962,97.74571038
2033,Central California Valley,,Fire,72.3819,Normal,Iteration and Timestep,60.243941,12.137959,132.625841
2034,Central California Valley,,Fire,57.0284,Normal,Iteration and Timestep,55.82526532,1.20313468,112.8536653
2035,Central California Valley,,Fire,53.2125,Normal,Iteration and Timestep,48.50517661,4.70732339,101.7176766
2036,Central California Valley,,Fire,53.6749,Normal,Iteration and Timestep,45.4702899,8.2046101,99.1451899
2037,Central California Valley,,Fire,67.9517,Normal,Iteration and Timestep,67.27439615,0.67730385,135.2260962
2038,Central California Valley,,Fire,57.5788,Normal,Iteration and Timestep,45.82966545,11.74913455,103.4084655
2039,Central California Valley,,Fire,61.1688,Normal,Iteration and Timestep,56.99981712,4.16898288,118.1686171
2040,Central California Valley,,Fire,44.4263,Normal,Iteration and Timestep,37.03721976,7.38908024,81.46351976
2041,Central California Valley,,Fire,54.4897,Normal,Iteration and Timestep,41.73456876,12.75513124,96.22426876
2042,Central California Valley,,Fire,73.3456,Normal,Iteration and Timestep,59.30969499,14.03590501,132.655295
2043,Central California Valley,,Fire,76.7804,Normal,Iteration and Timestep,46.27092549,30.50947451,123.0513255
2044,Central California Valley,,Fire,65.1914,Normal,Iteration and Timestep,54.0496211,11.1417789,119.2410211
2045,Central California Valley,,Fire,61.7161,Normal,Iteration and Timestep,51.02837909,10.68772091,112.7444791
2046,Central California Valley,,Fire,67.5028,Normal,Iteration and Timestep,49.15171933,18.35108067,116.6545193
2047,Central California Valley,,Fire,73.3949,Normal,Iteration and Timestep,54.3459261,19.0489739,127.7408261
2048,Central California Valley,,Fire,56.0676,Normal,Iteration and Timestep,53.855533,2.212067,109.923133
2049,Central California Valley,,Fire,61.4318,Normal,Iteration and Timestep,59.1492505,2.2825495,120.5810505
2050,Central California Valley,,Fire,78.1839,Normal,Iteration and Timestep,65.34202103,12.84187897,143.525921
2051,Central California Valley,,Fire,60.5241,Normal,Iteration and Timestep,42.52493097,17.99916903,103.049031
2052,Central California Valley,,Fire,45.0495,Normal,Iteration and Timestep,42.93677942,2.11272058,87.98627942
2053,Central California Valley,,Fire,67.3553,Normal,Iteration and Timestep,63.99265517,3.36264483,131.3479552
2054,Central California Valley,,Fire,70.0747,Normal,Iteration and Timestep,62.38254443,7.69215557,132.4572444
2055,Central California Valley,,Fire,55.2015,Normal,Iteration and Timestep,44.83358967,10.36791033,100.0350897
2056,Central California Valley,,Fire,50.7221,Normal,Iteration and Timestep,37.30324619,13.41885381,88.02534619
2057,Central California Valley,,Fire,43.3206,Normal,Iteration and Timestep,34.26436335,9.05623665,77.58496335
2058,Central California Valley,,Fire,50.8124,Normal,Iteration and Timestep,42.97375542,7.83864458,93.78615542
2059,Central California Valley,,Fire,48.8858,Normal,Iteration and Timestep,42.94137093,5.94442907,91.82717093
2060,Central California Valley,,Fire,40.8888,Normal,Iteration and Timestep,34.8674812,6.0213188,75.7562812
2061,Central California Valley,,Fire,50.7928,Normal,Iteration and Timestep,47.13142275,3.66137725,97.92422275
2062,Central California Valley,,Fire,45.7751,Normal,Iteration and Timestep,36.6045642,9.1705358,82.3796642
2063,Central California Valley,,Fire,50.1139,Normal,Iteration and Timestep,39.21747886,10.89642114,89.33137886
2064,Central California Valley,,Fire,54.1479,Normal,Iteration and Timestep,41.34397315,12.80392685,95.49187315
2065,Central California Valley,,Fire,49.3864,Normal,Iteration and Timestep,34.32214524,15.06425476,83.70854524
2066,Central California Valley,,Fire,63.1386,Normal,Iteration and Timestep,49.25653997,13.88206003,112.39514
2067,Central California Valley,,Fire,58.472,Normal,Iteration and Timestep,53.98405404,4.48794596,112.456054
2068,Central California Valley,,Fire,54.0474,Normal,Iteration and Timestep,48.48732736,5.56007264,102.5347274
2069,Central California Valley,,Fire,57.5096,Normal,Iteration and Timestep,38.7673544,18.7422456,96.2769544
2070,Central California Valley,,Fire,54.662,Normal,Iteration and Timestep,37.45641788,17.20558212,92.11841788
2071,Central California Valley,,Fire,57.0903,Normal,Iteration and Timestep,53.37829993,3.71200007,110.4685999
2072,Central California Valley,,Fire,54.1272,Normal,Iteration and Timestep,47.38044322,6.74675678,101.5076432
2073,Central California Valley,,Fire,47.8193,Normal,Iteration and Timestep,43.53748514,4.28181486,91.35678514
2074,Central California Valley,,Fire,57.6749,Normal,Iteration and Timestep,43.54643525,14.12846475,101.2213353
2075,Central California Valley,,Fire,64.5384,Normal,Iteration and Timestep,41.45038123,23.08801877,105.9887812
2076,Central California Valley,,Fire,75.8083,Normal,Iteration and Timestep,55.42757105,20.38072895,131.2358711
2077,Central California Valley,,Fire,69.6745,Normal,Iteration and Timestep,55.79486929,13.87963071,125.4693693
2078,Central California Valley,,Fire,49.5292,Normal,Iteration and Timestep,38.53557021,10.99362979,88.06477021
2079,Central California Valley,,Fire,57.8927,Normal,Iteration and Timestep,48.3319939,9.5607061,106.2246939
2080,Central California Valley,,Fire,45.1531,Normal,Iteration and Timestep,40.5724417,4.5806583,85.7255417
2081,Central California Valley,,Fire,54.7718,Normal,Iteration and Timestep,50.17979736,4.59200264,104.9515974
2082,Central California Valley,,Fire,57.5411,Normal,Iteration and Timestep,52.4660149,5.0750851,110.0071149
2083,Central California Valley,,Fire,50.4009,Normal,Iteration and Timestep,48.09914315,2.30175685,98.50004315
2084,Central California Valley,,Fire,50.8604,Normal,Iteration and Timestep,48.93463092,1.92576908,99.79503092
2085,Central California Valley,,Fire,52.8977,Normal,Iteration and Timestep,44.34002927,8.55767073,97.23772927
2086,Central California Valley,,Fire,49.7437,Normal,Iteration and Timestep,55.00323062,0,104.7469306
2087,Central California Valley,,Fire,47.5254,Normal,Iteration and Timestep,29.04120825,18.48419175,76.56660825
2088,Central California Valley,,Fire,53.1967,Normal,Iteration and Timestep,39.36687846,13.82982154,92.56357846
2089,Central California Valley,,Fire,89.8514,Normal,Iteration and Timestep,58.80251388,31.04888612,148.6539139
2090,Central California Valley,,Fire,54.0936,Normal,Iteration and Timestep,39.39845581,14.69514419,93.49205581
2091,Central California Valley,,Fire,50.4503,Normal,Iteration and Timestep,41.05330598,9.39699402,91.50360598
2092,Central California Valley,,Fire,55.1403,Normal,Iteration and Timestep,48.35571318,6.78458682,103.4960132
2093,Central California Valley,,Fire,40.4881,Normal,Iteration and Timestep,25.65009082,14.83800918,66.13819082
2094,Central California Valley,,Fire,54.4066,Normal,Iteration and Timestep,48.30742138,6.09917862,102.7140214
2095,Central California Valley,,Fire,42.2287,Normal,Iteration and Timestep,35.75571339,6.47298661,77.98441339
2096,Central California Valley,,Fire,53.1918,Normal,Iteration and Timestep,46.89894344,6.29285656,100.0907434
2097,Central California Valley,,Fire,44.5395,Normal,Iteration and Timestep,36.91656094,7.62293906,81.45606094
2098,Central California Valley,,Fire,59.8593,Normal,Iteration and Timestep,42.45673825,17.40256175,102.3160383
2099,Central California Valley,,Fire,70.9353,Normal,Iteration and Timestep,55.99566088,14.93963912,126.9309609
2017,Coast Range,,Fire,45.8762,Normal,Iteration and Timestep,127.2887009,0,173.1649009
2018,Coast Range,,Fire,36.123,Normal,Iteration and Timestep,71.50328697,0,107.626287
2019,Coast Range,,Fire,50.3483,Normal,Iteration and Timestep,120.5149585,0,170.8632585
2020,Coast Range,,Fire,27.1402,Normal,Iteration and Timestep,78.05214887,0,105.1923489
2021,Coast Range,,Fire,39.809,Normal,Iteration and Timestep,121.2610462,0,161.0700462
2022,Coast Range,,Fire,51.2352,Normal,Iteration and Timestep,138.8637333,0,190.0989333
2023,Coast Range,,Fire,33.4179,Normal,Iteration and Timestep,84.39767509,0,117.8155751
2024,Coast Range,,Fire,23.0228,Normal,Iteration and Timestep,84.77370556,0,107.7965056
2025,Coast Range,,Fire,26.273,Normal,Iteration and Timestep,78.44329289,0,104.7162929
2026,Coast Range,,Fire,87.5742,Normal,Iteration and Timestep,153.2562177,0,240.8304177
2027,Coast Range,,Fire,94.6412,Normal,Iteration and Timestep,116.9515233,0,211.5927233
2028,Coast Range,,Fire,24.0169,Normal,Iteration and Timestep,110.0009381,0,134.0178381
2029,Coast Range,,Fire,19.491,Normal,Iteration and Timestep,40.45492103,0,59.94592103
2030,Coast Range,,Fire,73.5755,Normal,Iteration and Timestep,142.2042547,0,215.7797547
2031,Coast Range,,Fire,10.9406,Normal,Iteration and Timestep,25.60217363,0,36.54277363
2032,Coast Range,,Fire,44.5561,Normal,Iteration and Timestep,142.8871451,0,187.4432451
2033,Coast Range,,Fire,91.8916,Normal,Iteration and Timestep,182.9658837,0,274.8574837
2034,Coast Range,,Fire,64.5661,Normal,Iteration and Timestep,133.8782999,0,198.4443999
2035,Coast Range,,Fire,25.8693,Normal,Iteration and Timestep,89.1575092,0,115.0268092
2036,Coast Range,,Fire,85.0679,Normal,Iteration and Timestep,155.5714401,0,240.6393401
2037,Coast Range,,Fire,35.8787,Normal,Iteration and Timestep,73.88938857,0,109.7680886
2038,Coast Range,,Fire,52.7685,Normal,Iteration and Timestep,120.2234033,0,172.9919033
2039,Coast Range,,Fire,110.1433,Normal,Iteration and Timestep,168.5975512,0,278.7408512
2040,Coast Range,,Fire,72.2909,Normal,Iteration and Timestep,174.0320087,0,246.3229087
2041,Coast Range,,Fire,35.6791,Normal,Iteration and Timestep,84.44736631,0,120.1264663
2042,Coast Range,,Fire,37.121,Normal,Iteration and Timestep,72.09298654,0,109.2139865
2043,Coast Range,,Fire,87.5561,Normal,Iteration and Timestep,106.8160439,0,194.3721439
2044,Coast Range,,Fire,76.2197,Normal,Iteration and Timestep,123.7686177,0,199.9883177
2045,Coast Range,,Fire,18.6359,Normal,Iteration and Timestep,44.61820922,0,63.25410922
2046,Coast Range,,Fire,38.2172,Normal,Iteration and Timestep,85.39129335,0,123.6084934
2047,Coast Range,,Fire,37.5507,Normal,Iteration and Timestep,55.72401942,0,93.27471942
2048,Coast Range,,Fire,70.5617,Normal,Iteration and Timestep,130.1084184,0,200.6701184
2049,Coast Range,,Fire,26.3172,Normal,Iteration and Timestep,63.10684445,0,89.42404445
2050,Coast Range,,Fire,66.9053,Normal,Iteration and Timestep,122.7629225,0,189.6682225
2051,Coast Range,,Fire,110.6158,Normal,Iteration and Timestep,207.6773086,0,318.2931086
2052,Coast Range,,Fire,25.3871,Normal,Iteration and Timestep,113.0351378,0,138.4222378
2053,Coast Range,,Fire,101.2952,Normal,Iteration and Timestep,245.1314403,0,346.4266403
2054,Coast Range,,Fire,38.5236,Normal,Iteration and Timestep,88.95581524,0,127.4794152
2055,Coast Range,,Fire,66.5599,Normal,Iteration and Timestep,140.4289108,0,206.9888108
2056,Coast Range,,Fire,27.3021,Normal,Iteration and Timestep,59.24842246,0,86.55052246
2057,Coast Range,,Fire,42.916,Normal,Iteration and Timestep,83.17843863,0,126.0944386
2058,Coast Range,,Fire,40.0546,Normal,Iteration and Timestep,108.6043438,0,148.6589438
2059,Coast Range,,Fire,143.5005,Normal,Iteration and Timestep,171.3135371,0,314.8140371
2060,Coast Range,,Fire,28.9328,Normal,Iteration and Timestep,78.15517388,0,107.0879739
2061,Coast Range,,Fire,43.1144,Normal,Iteration and Timestep,84.11624067,0,127.2306407
2062,Coast Range,,Fire,43.3224,Normal,Iteration and Timestep,117.9067497,0,161.2291497
2063,Coast Range,,Fire,60.2896,Normal,Iteration and Timestep,116.7766787,0,177.0662787
2064,Coast Range,,Fire,161.7996,Normal,Iteration and Timestep,157.1836182,4.6159818,318.9832182
2065,Coast Range,,Fire,48.4192,Normal,Iteration and Timestep,58.24623011,0,106.6654301
2066,Coast Range,,Fire,85.446,Normal,Iteration and Timestep,109.5669666,0,195.0129666
2067,Coast Range,,Fire,182.2706,Normal,Iteration and Timestep,126.517966,55.752634,308.788566
2068,Coast Range,,Fire,41.9968,Normal,Iteration and Timestep,86.79478802,0,128.791588
2069,Coast Range,,Fire,221.9628,Normal,Iteration and Timestep,207.0220064,14.9407936,428.9848064
2070,Coast Range,,Fire,27.3487,Normal,Iteration and Timestep,64.27033832,0,91.61903832
2071,Coast Range,,Fire,57.1799,Normal,Iteration and Timestep,101.2385482,0,158.4184482
2072,Coast Range,,Fire,57.4822,Normal,Iteration and Timestep,103.3878807,0,160.8700807
2073,Coast Range,,Fire,55.4213,Normal,Iteration and Timestep,80.40143793,0,135.8227379
2074,Coast Range,,Fire,61.2392,Normal,Iteration and Timestep,89.20389302,0,150.443093
2075,Coast Range,,Fire,136.6041,Normal,Iteration and Timestep,151.5804352,0,288.1845352
2076,Coast Range,,Fire,40.5047,Normal,Iteration and Timestep,81.50845964,0,122.0131596
2077,Coast Range,,Fire,23.6383,Normal,Iteration and Timestep,72.41462802,0,96.05292802
2078,Coast Range,,Fire,62.1402,Normal,Iteration and Timestep,113.0990231,0,175.2392231
2079,Coast Range,,Fire,58.8028,Normal,Iteration and Timestep,99.49034135,0,158.2931414
2080,Coast Range,,Fire,51.4463,Normal,Iteration and Timestep,158.6494937,0,210.0957937
2081,Coast Range,,Fire,192.5212,Normal,Iteration and Timestep,190.4630704,2.0581296,382.9842704
2082,Coast Range,,Fire,65.9302,Normal,Iteration and Timestep,121.6533921,0,187.5835921
2083,Coast Range,,Fire,139.3932,Normal,Iteration and Timestep,160.4773429,0,299.8705429
2084,Coast Range,,Fire,48.295,Normal,Iteration and Timestep,102.9017282,0,151.1967282
2085,Coast Range,,Fire,252.2033,Normal,Iteration and Timestep,191.510414,60.692886,443.713714
2086,Coast Range,,Fire,111.3206,Normal,Iteration and Timestep,165.9275147,0,277.2481147
2087,Coast Range,,Fire,118.0701,Normal,Iteration and Timestep,123.1962141,0,241.2663141
2088,Coast Range,,Fire,23.8891,Normal,Iteration and Timestep,61.60626998,0,85.49536998
2089,Coast Range,,Fire,35.1131,Normal,Iteration and Timestep,74.49442411,0,109.6075241
2090,Coast Range,,Fire,57.7067,Normal,Iteration and Timestep,135.1566785,0,192.8633785
2091,Coast Range,,Fire,66.9119,Normal,Iteration and Timestep,106.921801,0,173.833701
2092,Coast Range,,Fire,30.9084,Normal,Iteration and Timestep,51.12328019,0,82.03168019
2093,Coast Range,,Fire,74.7293,Normal,Iteration and Timestep,153.5400227,0,228.2693227
2094,Coast Range,,Fire,45.0234,Normal,Iteration and Timestep,65.69384577,0,110.7172458
2095,Coast Range,,Fire,216.0486,Normal,Iteration and Timestep,178.2880289,37.7605711,394.3366289
2096,Coast Range,,Fire,23.9649,Normal,Iteration and Timestep,58.72617086,0,82.69107086
2097,Coast Range,,Fire,68.5495,Normal,Iteration and Timestep,92.17763791,0,160.7271379
2098,Coast Range,,Fire,35.4533,Normal,Iteration and Timestep,105.6052852,0,141.0585852
2099,Coast Range,,Fire,10.627,Normal,Iteration and Timestep,28.51299897,0,39.13999897
2017,Eastern Cascades Slopes and Foothills,,Fire,126.3577,Normal,Iteration and Timestep,197.1400398,0,323.4977398
2018,Eastern Cascades Slopes and Foothills,,Fire,136.8247,Normal,Iteration and Timestep,172.9488077,0,309.7735077
2019,Eastern Cascades Slopes and Foothills,,Fire,162.0728,Normal,Iteration and Timestep,196.2751659,0,358.3479659
2020,Eastern Cascades Slopes and Foothills,,Fire,156.4651,Normal,Iteration and Timestep,189.6080087,0,346.0731087
2021,Eastern Cascades Slopes and Foothills,,Fire,214.7502,Normal,Iteration and Timestep,259.2195038,0,473.9697038
2022,Eastern Cascades Slopes and Foothills,,Fire,153.2387,Normal,Iteration and Timestep,218.2478782,0,371.4865782
2023,Eastern Cascades Slopes and Foothills,,Fire,157.4715,Normal,Iteration and Timestep,240.1103593,0,397.5818593
2024,Eastern Cascades Slopes and Foothills,,Fire,185.7035,Normal,Iteration and Timestep,227.5174648,0,413.2209648
2025,Eastern Cascades Slopes and Foothills,,Fire,145.5721,Normal,Iteration and Timestep,202.7250803,0,348.2971803
2026,Eastern Cascades Slopes and Foothills,,Fire,305.6004,Normal,Iteration and Timestep,331.9347986,0,637.5351986
2027,Eastern Cascades Slopes and Foothills,,Fire,511.921,Normal,Iteration and Timestep,583.1445512,0,1095.065551
2028,Eastern Cascades Slopes and Foothills,,Fire,124.7468,Normal,Iteration and Timestep,163.2284614,0,287.9752614
2029,Eastern Cascades Slopes and Foothills,,Fire,139.2782,Normal,Iteration and Timestep,204.7318825,0,344.0100825
2030,Eastern Cascades Slopes and Foothills,,Fire,200.2237,Normal,Iteration and Timestep,242.090752,0,442.314452
2031,Eastern Cascades Slopes and Foothills,,Fire,160.4403,Normal,Iteration and Timestep,240.2835545,0,400.7238545
2032,Eastern Cascades Slopes and Foothills,,Fire,120.6012,Normal,Iteration and Timestep,175.6028233,0,296.2040233
2033,Eastern Cascades Slopes and Foothills,,Fire,125.4803,Normal,Iteration and Timestep,173.4742219,0,298.9545219
2034,Eastern Cascades Slopes and Foothills,,Fire,420.2324,Normal,Iteration and Timestep,445.4011061,0,865.6335061
2035,Eastern Cascades Slopes and Foothills,,Fire,186.749,Normal,Iteration and Timestep,258.6550923,0,445.4040923
2036,Eastern Cascades Slopes and Foothills,,Fire,113.7792,Normal,Iteration and Timestep,153.4613619,0,267.2405619
2037,Eastern Cascades Slopes and Foothills,,Fire,145.9197,Normal,Iteration and Timestep,232.8779428,0,378.7976428
2038,Eastern Cascades Slopes and Foothills,,Fire,221.4931,Normal,Iteration and Timestep,254.2265828,0,475.7196828
2039,Eastern Cascades Slopes and Foothills,,Fire,173.1463,Normal,Iteration and Timestep,177.8095306,0,350.9558306
2040,Eastern Cascades Slopes and Foothills,,Fire,196.32,Normal,Iteration and Timestep,248.7326322,0,445.0526322
2041,Eastern Cascades Slopes and Foothills,,Fire,203.4544,Normal,Iteration and Timestep,242.2788857,0,445.7332857
2042,Eastern Cascades Slopes and Foothills,,Fire,173.1982,Normal,Iteration and Timestep,240.0517197,0,413.2499197
2043,Eastern Cascades Slopes and Foothills,,Fire,230.5371,Normal,Iteration and Timestep,289.3424716,0,519.8795716
2044,Eastern Cascades Slopes and Foothills,,Fire,235.3089,Normal,Iteration and Timestep,281.1780092,0,516.4869092
2045,Eastern Cascades Slopes and Foothills,,Fire,144.0123,Normal,Iteration and Timestep,239.0118163,0,383.0241163
2046,Eastern Cascades Slopes and Foothills,,Fire,104.6096,Normal,Iteration and Timestep,159.0443657,0,263.6539657
2047,Eastern Cascades Slopes and Foothills,,Fire,153.2433,Normal,Iteration and Timestep,164.9218234,0,318.1651234
2048,Eastern Cascades Slopes and Foothills,,Fire,401.3757,Normal,Iteration and Timestep,413.5896196,0,814.9653196
2049,Eastern Cascades Slopes and Foothills,,Fire,158.0791,Normal,Iteration and Timestep,194.918206,0,352.997306
2050,Eastern Cascades Slopes and Foothills,,Fire,218.4022,Normal,Iteration and Timestep,278.3060107,0,496.7082107
2051,Eastern Cascades Slopes and Foothills,,Fire,208.5456,Normal,Iteration and Timestep,355.7607261,0,564.3063261
2052,Eastern Cascades Slopes and Foothills,,Fire,99.7158,Normal,Iteration and Timestep,149.5238723,0,249.2396723
2053,Eastern Cascades Slopes and Foothills,,Fire,187.026,Normal,Iteration and Timestep,259.4686007,0,446.4946007
2054,Eastern Cascades Slopes and Foothills,,Fire,181.5668,Normal,Iteration and Timestep,204.3301414,0,385.8969414
2055,Eastern Cascades Slopes and Foothills,,Fire,89.9696,Normal,Iteration and Timestep,115.6477929,0,205.6173929
2056,Eastern Cascades Slopes and Foothills,,Fire,174.357,Normal,Iteration and Timestep,194.5925014,0,368.9495014
2057,Eastern Cascades Slopes and Foothills,,Fire,247.276,Normal,Iteration and Timestep,305.9077871,0,553.1837871
2058,Eastern Cascades Slopes and Foothills,,Fire,197.0086,Normal,Iteration and Timestep,287.4309668,0,484.4395668
2059,Eastern Cascades Slopes and Foothills,,Fire,282.4068,Normal,Iteration and Timestep,307.270038,0,589.676838
2060,Eastern Cascades Slopes and Foothills,,Fire,93.9957,Normal,Iteration and Timestep,150.13944,0,244.13514
2061,Eastern Cascades Slopes and Foothills,,Fire,138.6825,Normal,Iteration and Timestep,189.3182989,0,328.0007989
2062,Eastern Cascades Slopes and Foothills,,Fire,208.1409,Normal,Iteration and Timestep,304.8913289,0,513.0322289
2063,Eastern Cascades Slopes and Foothills,,Fire,124.217,Normal,Iteration and Timestep,154.8779654,0,279.0949654
2064,Eastern Cascades Slopes and Foothills,,Fire,430.4894,Normal,Iteration and Timestep,485.1371399,0,915.6265399
2065,Eastern Cascades Slopes and Foothills,,Fire,183.9337,Normal,Iteration and Timestep,244.8994113,0,428.8331113
2066,Eastern Cascades Slopes and Foothills,,Fire,156.655,Normal,Iteration and Timestep,185.1402425,0,341.7952425
2067,Eastern Cascades Slopes and Foothills,,Fire,241.5409,Normal,Iteration and Timestep,293.1784825,0,534.7193825
2068,Eastern Cascades Slopes and Foothills,,Fire,192.5175,Normal,Iteration and Timestep,248.0546465,0,440.5721465
2069,Eastern Cascades Slopes and Foothills,,Fire,329.3006,Normal,Iteration and Timestep,421.5312029,0,750.8318029
2070,Eastern Cascades Slopes and Foothills,,Fire,111.719,Normal,Iteration and Timestep,188.2659915,0,299.9849915
2071,Eastern Cascades Slopes and Foothills,,Fire,355.0918,Normal,Iteration and Timestep,449.4562524,0,804.5480524
2072,Eastern Cascades Slopes and Foothills,,Fire,208.0669,Normal,Iteration and Timestep,307.8016626,0,515.8685626
2073,Eastern Cascades Slopes and Foothills,,Fire,127.2824,Normal,Iteration and Timestep,181.6983515,0,308.9807515
2074,Eastern Cascades Slopes and Foothills,,Fire,284.1073,Normal,Iteration and Timestep,336.3976119,0,620.5049119
2075,Eastern Cascades Slopes and Foothills,,Fire,209.9652,Normal,Iteration and Timestep,263.9811374,0,473.9463374
2076,Eastern Cascades Slopes and Foothills,,Fire,219.5411,Normal,Iteration and Timestep,326.9004337,0,546.4415337
2077,Eastern Cascades Slopes and Foothills,,Fire,100.1372,Normal,Iteration and Timestep,155.1361657,0,255.2733657
2078,Eastern Cascades Slopes and Foothills,,Fire,139.6391,Normal,Iteration and Timestep,195.2379457,0,334.8770457
2079,Eastern Cascades Slopes and Foothills,,Fire,127.4062,Normal,Iteration and Timestep,184.7436848,0,312.1498848
2080,Eastern Cascades Slopes and Foothills,,Fire,153.5825,Normal,Iteration and Timestep,190.3287468,0,343.9112468
2081,Eastern Cascades Slopes and Foothills,,Fire,630.3885,Normal,Iteration and Timestep,500.9256523,129.4628477,1131.314152
2082,Eastern Cascades Slopes and Foothills,,Fire,169.5021,Normal,Iteration and Timestep,249.1518425,0,418.6539425
2083,Eastern Cascades Slopes and Foothills,,Fire,504.4256,Normal,Iteration and Timestep,399.104451,105.321149,903.530051
2084,Eastern Cascades Slopes and Foothills,,Fire,117.9174,Normal,Iteration and Timestep,148.5055595,0,266.4229595
2085,Eastern Cascades Slopes and Foothills,,Fire,310.0732,Normal,Iteration and Timestep,362.8250552,0,672.8982552
2086,Eastern Cascades Slopes and Foothills,,Fire,415.5089,Normal,Iteration and Timestep,504.5203885,0,920.0292885
2087,Eastern Cascades Slopes and Foothills,,Fire,217.761,Normal,Iteration and Timestep,265.8991072,0,483.6601072
2088,Eastern Cascades Slopes and Foothills,,Fire,140.8529,Normal,Iteration and Timestep,217.610902,0,358.463802
2089,Eastern Cascades Slopes and Foothills,,Fire,138.1554,Normal,Iteration and Timestep,155.6323131,0,293.7877131
2090,Eastern Cascades Slopes and Foothills,,Fire,457.2391,Normal,Iteration and Timestep,433.8265234,23.4125766,891.0656234
2091,Eastern Cascades Slopes and Foothills,,Fire,164.453,Normal,Iteration and Timestep,211.2198412,0,375.6728412
2092,Eastern Cascades Slopes and Foothills,,Fire,156.1147,Normal,Iteration and Timestep,223.1479626,0,379.2626626
2093,Eastern Cascades Slopes and Foothills,,Fire,161.4767,Normal,Iteration and Timestep,190.7693067,0,352.2460067
2094,Eastern Cascades Slopes and Foothills,,Fire,223.5346,Normal,Iteration and Timestep,248.3666901,0,471.9012901
2095,Eastern Cascades Slopes and Foothills,,Fire,218.334,Normal,Iteration and Timestep,305.9348212,0,524.2688212
2096,Eastern Cascades Slopes and Foothills,,Fire,274.0863,Normal,Iteration and Timestep,452.6226261,0,726.7089261
2097,Eastern Cascades Slopes and Foothills,,Fire,446.4706,Normal,Iteration and Timestep,484.2509401,0,930.7215401
2098,Eastern Cascades Slopes and Foothills,,Fire,112.4294,Normal,Iteration and Timestep,120.5203398,0,232.9497398
2099,Eastern Cascades Slopes and Foothills,,Fire,117.7514,Normal,Iteration and Timestep,146.879807,0,264.631207
2017,Klamath Mountains,,Fire,231.4889,Normal,Iteration and Timestep,291.9428007,0,523.4317007
2018,Klamath Mountains,,Fire,277.9585,Normal,Iteration and Timestep,330.3168961,0,608.2753961
2019,Klamath Mountains,,Fire,350.1311,Normal,Iteration and Timestep,392.7828952,0,742.9139952
2020,Klamath Mountains,,Fire,216.38,Normal,Iteration and Timestep,322.7045071,0,539.0845071
2021,Klamath Mountains,,Fire,311.0835,Normal,Iteration and Timestep,371.2620755,0,682.3455755
2022,Klamath Mountains,,Fire,277.7414,Normal,Iteration and Timestep,355.9613393,0,633.7027393
2023,Klamath Mountains,,Fire,266.1507,Normal,Iteration and Timestep,310.887121,0,577.037821
2024,Klamath Mountains,,Fire,301.0483,Normal,Iteration and Timestep,293.7714272,7.2768728,594.8197272
2025,Klamath Mountains,,Fire,261.6783,Normal,Iteration and Timestep,371.5165268,0,633.1948268
2026,Klamath Mountains,,Fire,507.7524,Normal,Iteration and Timestep,453.940372,53.812028,961.692772
2027,Klamath Mountains,,Fire,518.2884,Normal,Iteration and Timestep,439.2236727,79.0647273,957.5120727
2028,Klamath Mountains,,Fire,215.7093,Normal,Iteration and Timestep,303.5041208,0,519.2134208
2029,Klamath Mountains,,Fire,246.0455,Normal,Iteration and Timestep,300.3739435,0,546.4194435
2030,Klamath Mountains,,Fire,398.2313,Normal,Iteration and Timestep,402.9110725,0,801.1423725
2031,Klamath Mountains,,Fire,177.2865,Normal,Iteration and Timestep,230.904371,0,408.190871
2032,Klamath Mountains,,Fire,233.9338,Normal,Iteration and Timestep,298.6899763,0,532.6237763
2033,Klamath Mountains,,Fire,359.3795,Normal,Iteration and Timestep,371.1676309,0,730.5471309
2034,Klamath Mountains,,Fire,514.7049,Normal,Iteration and Timestep,449.2868983,65.4180017,963.9917983
2035,Klamath Mountains,,Fire,280.8084,Normal,Iteration and Timestep,335.2062745,0,616.0146745
2036,Klamath Mountains,,Fire,382.3404,Normal,Iteration and Timestep,381.8120705,0.5283295,764.1524705
2037,Klamath Mountains,,Fire,223.6936,Normal,Iteration and Timestep,269.2940496,0,492.9876496
2038,Klamath Mountains,,Fire,382.8099,Normal,Iteration and Timestep,399.831232,0,782.641132
2039,Klamath Mountains,,Fire,360.2734,Normal,Iteration and Timestep,395.2173685,0,755.4907685
2040,Klamath Mountains,,Fire,313.6373,Normal,Iteration and Timestep,361.952544,0,675.589844
2041,Klamath Mountains,,Fire,251.6811,Normal,Iteration and Timestep,331.4182832,0,583.0993832
2042,Klamath Mountains,,Fire,305.2602,Normal,Iteration and Timestep,339.4008867,0,644.6610867
2043,Klamath Mountains,,Fire,436.3231,Normal,Iteration and Timestep,439.7074068,0,876.0305068
2044,Klamath Mountains,,Fire,545.6344,Normal,Iteration and Timestep,523.6584515,21.9759485,1069.292852
