Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2089,California Chaparral and Oak Woodlands,,Fire,1160.2011,Normal,Iteration and Timestep,671.7632629,488.4378371,1831.964363
2090,California Chaparral and Oak Woodlands,,Fire,931.2543,Normal,Iteration and Timestep,464.7520822,466.5022178,1396.006382
2091,California Chaparral and Oak Woodlands,,Fire,784.1902,Normal,Iteration and Timestep,384.7061248,399.4840752,1168.896325
2092,California Chaparral and Oak Woodlands,,Fire,1367.9522,Normal,Iteration and Timestep,598.5629643,769.3892357,1966.515164
2093,California Chaparral and Oak Woodlands,,Fire,1224.3591,Normal,Iteration and Timestep,614.8958589,609.4632411,1839.254959
2094,California Chaparral and Oak Woodlands,,Fire,1351.2546,Normal,Iteration and Timestep,617.0114338,734.2431662,1968.266034
2095,California Chaparral and Oak Woodlands,,Fire,827.3616,Normal,Iteration and Timestep,439.6935243,387.6680757,1267.055124
2096,California Chaparral and Oak Woodlands,,Fire,657.8749,Normal,Iteration and Timestep,321.6941732,336.1807268,979.5690732
2097,California Chaparral and Oak Woodlands,,Fire,867.2008,Normal,Iteration and Timestep,405.1234655,462.0773345,1272.324266
2098,California Chaparral and Oak Woodlands,,Fire,981.0989,Normal,Iteration and Timestep,416.7393576,564.3595424,1397.838258
2099,California Chaparral and Oak Woodlands,,Fire,1225.3325,Normal,Iteration and Timestep,699.1434484,526.1890516,1924.475948
2017,Cascades,,Fire,7.0962,Normal,Iteration and Timestep,25.85800409,0,32.95420409
2018,Cascades,,Fire,2.4219,Normal,Iteration and Timestep,9.895925056,0,12.31782506
2019,Cascades,,Fire,17.4518,Normal,Iteration and Timestep,59.99129045,0,77.44309045
2020,Cascades,,Fire,1.9861,Normal,Iteration and Timestep,5.064846542,0,7.050946542
2021,Cascades,,Fire,3.1626,Normal,Iteration and Timestep,9.863171639,0,13.02577164
2022,Cascades,,Fire,15.5022,Normal,Iteration and Timestep,37.09953115,0,52.60173115
2023,Cascades,,Fire,4.0251,Normal,Iteration and Timestep,25.87272982,0,29.89782982
2024,Cascades,,Fire,4.1959,Normal,Iteration and Timestep,14.03551067,0,18.23141067
2025,Cascades,,Fire,3.8236,Normal,Iteration and Timestep,17.1242178,0,20.9478178
2026,Cascades,,Fire,3.1349,Normal,Iteration and Timestep,10.51256905,0,13.64746905
2027,Cascades,,Fire,2.0269,Normal,Iteration and Timestep,6.745528365,0,8.772428365
2028,Cascades,,Fire,15.7623,Normal,Iteration and Timestep,37.1635407,0,52.9258407
2029,Cascades,,Fire,8.6638,Normal,Iteration and Timestep,34.14226972,0,42.80606972
2030,Cascades,,Fire,4.108,Normal,Iteration and Timestep,15.08107705,0,19.18907705
2031,Cascades,,Fire,7.6241,Normal,Iteration and Timestep,21.08426754,0,28.70836754
2032,Cascades,,Fire,4.9729,Normal,Iteration and Timestep,13.71586969,0,18.68876969
2033,Cascades,,Fire,5.4359,Normal,Iteration and Timestep,20.55066796,0,25.98656796
2034,Cascades,,Fire,9.1077,Normal,Iteration and Timestep,19.76872011,0,28.87642011
2035,Cascades,,Fire,15.088,Normal,Iteration and Timestep,56.81265604,0,71.90065604
2036,Cascades,,Fire,2.9414,Normal,Iteration and Timestep,11.2791644,0,14.2205644
2037,Cascades,,Fire,4.7881,Normal,Iteration and Timestep,18.7122906,0,23.5003906
2038,Cascades,,Fire,2.6732,Normal,Iteration and Timestep,10.41307559,0,13.08627559
2039,Cascades,,Fire,8.6581,Normal,Iteration and Timestep,39.25294097,0,47.91104097
2040,Cascades,,Fire,4.0841,Normal,Iteration and Timestep,12.58220389,0,16.66630389
2041,Cascades,,Fire,8.4219,Normal,Iteration and Timestep,28.68113471,0,37.10303471
2042,Cascades,,Fire,1.1127,Normal,Iteration and Timestep,3.673862871,0,4.786562871
2043,Cascades,,Fire,64.5528,Normal,Iteration and Timestep,90.70308803,0,155.255888
2044,Cascades,,Fire,2.7258,Normal,Iteration and Timestep,9.368856336,0,12.09465634
2045,Cascades,,Fire,5.6192,Normal,Iteration and Timestep,15.2530614,0,20.8722614
2046,Cascades,,Fire,10.7447,Normal,Iteration and Timestep,59.42855608,0,70.17325608
2047,Cascades,,Fire,8.0198,Normal,Iteration and Timestep,18.63564256,0,26.65544256
2048,Cascades,,Fire,15.7278,Normal,Iteration and Timestep,53.5675543,0,69.2953543
2049,Cascades,,Fire,2.3823,Normal,Iteration and Timestep,8.406825492,0,10.78912549
2050,Cascades,,Fire,9.0366,Normal,Iteration and Timestep,42.20835295,0,51.24495295
2051,Cascades,,Fire,4.5008,Normal,Iteration and Timestep,12.53869241,0,17.03949241
2052,Cascades,,Fire,8.1216,Normal,Iteration and Timestep,20.19817742,0,28.31977742
2053,Cascades,,Fire,6.0735,Normal,Iteration and Timestep,19.89432559,0,25.96782559
2054,Cascades,,Fire,13.3991,Normal,Iteration and Timestep,30.00147778,0,43.40057778
2055,Cascades,,Fire,7.7819,Normal,Iteration and Timestep,21.02831774,0,28.81021774
2056,Cascades,,Fire,30.2974,Normal,Iteration and Timestep,100.5687299,0,130.8661299
2057,Cascades,,Fire,18.5289,Normal,Iteration and Timestep,69.74151594,0,88.27041594
2058,Cascades,,Fire,14.7195,Normal,Iteration and Timestep,65.981907,0,80.701407
2059,Cascades,,Fire,11.2711,Normal,Iteration and Timestep,50.33249315,0,61.60359315
2060,Cascades,,Fire,18.3568,Normal,Iteration and Timestep,38.4394051,0,56.7962051
2061,Cascades,,Fire,5.9942,Normal,Iteration and Timestep,31.94726729,0,37.94146729
2062,Cascades,,Fire,18.3589,Normal,Iteration and Timestep,37.23276864,0,55.59166864
2063,Cascades,,Fire,29.5859,Normal,Iteration and Timestep,55.64350827,0,85.22940827
2064,Cascades,,Fire,7.0284,Normal,Iteration and Timestep,19.78670234,0,26.81510234
2065,Cascades,,Fire,3.1451,Normal,Iteration and Timestep,13.39024109,0,16.53534109
2066,Cascades,,Fire,5.0781,Normal,Iteration and Timestep,13.73371511,0,18.81181511
2067,Cascades,,Fire,16.025,Normal,Iteration and Timestep,26.30219703,0,42.32719703
2068,Cascades,,Fire,20.3194,Normal,Iteration and Timestep,45.75751174,0,66.07691174
2069,Cascades,,Fire,74.0404,Normal,Iteration and Timestep,98.61629781,0,172.6566978
2070,Cascades,,Fire,26.408,Normal,Iteration and Timestep,44.26142523,0,70.66942523
2071,Cascades,,Fire,19.7324,Normal,Iteration and Timestep,85.36429091,0,105.0966909
2072,Cascades,,Fire,39.7928,Normal,Iteration and Timestep,82.97599889,0,122.7687989
2073,Cascades,,Fire,2.4119,Normal,Iteration and Timestep,15.72774514,0,18.13964514
2074,Cascades,,Fire,21.4254,Normal,Iteration and Timestep,74.46513089,0,95.89053089
2075,Cascades,,Fire,56.0695,Normal,Iteration and Timestep,103.9230754,0,159.9925754
2076,Cascades,,Fire,15.6363,Normal,Iteration and Timestep,57.6240774,0,73.2603774
2077,Cascades,,Fire,11.0495,Normal,Iteration and Timestep,27.95748769,0,39.00698769
2078,Cascades,,Fire,13.7747,Normal,Iteration and Timestep,30.51435094,0,44.28905094
2079,Cascades,,Fire,16.7921,Normal,Iteration and Timestep,64.52381105,0,81.31591105
2080,Cascades,,Fire,5.6402,Normal,Iteration and Timestep,17.36311829,0,23.00331829
2081,Cascades,,Fire,38.0115,Normal,Iteration and Timestep,69.81184628,0,107.8233463
2082,Cascades,,Fire,11.779,Normal,Iteration and Timestep,31.32142203,0,43.10042203
2083,Cascades,,Fire,6.4677,Normal,Iteration and Timestep,21.66881648,0,28.13651648
2084,Cascades,,Fire,16.57,Normal,Iteration and Timestep,32.10925321,0,48.67925321
2085,Cascades,,Fire,15.9943,Normal,Iteration and Timestep,76.36682344,0,92.36112344
2086,Cascades,,Fire,19.0448,Normal,Iteration and Timestep,59.20776508,0,78.25256508
2087,Cascades,,Fire,9.7025,Normal,Iteration and Timestep,30.36413705,0,40.06663705
2088,Cascades,,Fire,44.3651,Normal,Iteration and Timestep,103.6982964,0,148.0633964
2089,Cascades,,Fire,22.483,Normal,Iteration and Timestep,53.83540483,0,76.31840483
2090,Cascades,,Fire,14.5203,Normal,Iteration and Timestep,34.48378432,0,49.00408432
2091,Cascades,,Fire,8.0958,Normal,Iteration and Timestep,14.16076135,0,22.25656135
2092,Cascades,,Fire,16.2846,Normal,Iteration and Timestep,47.08375255,0,63.36835255
2093,Cascades,,Fire,9.685,Normal,Iteration and Timestep,21.85916203,0,31.54416203
2094,Cascades,,Fire,14.269,Normal,Iteration and Timestep,30.07054693,0,44.33954693
2095,Cascades,,Fire,25.6608,Normal,Iteration and Timestep,46.78420928,0,72.44500928
2096,Cascades,,Fire,3.0111,Normal,Iteration and Timestep,12.06610261,0,15.07720261
2097,Cascades,,Fire,15.2656,Normal,Iteration and Timestep,35.10245594,0,50.36805594
2098,Cascades,,Fire,10.2643,Normal,Iteration and Timestep,20.02592024,0,30.29022024
2099,Cascades,,Fire,43.8876,Normal,Iteration and Timestep,70.99450888,0,114.8821089
2017,Central Basin and Range,,Fire,13.8489,Normal,Iteration and Timestep,24.48525835,0,38.33415835
2018,Central Basin and Range,,Fire,16.9143,Normal,Iteration and Timestep,35.12398703,0,52.03828703
2019,Central Basin and Range,,Fire,21.2209,Normal,Iteration and Timestep,45.57824512,0,66.79914512
2020,Central Basin and Range,,Fire,16.4179,Normal,Iteration and Timestep,27.70472014,0,44.12262014
2021,Central Basin and Range,,Fire,12.5893,Normal,Iteration and Timestep,17.7634591,0,30.3527591
2022,Central Basin and Range,,Fire,18.9254,Normal,Iteration and Timestep,25.44095011,0,44.36635011
2023,Central Basin and Range,,Fire,12.2103,Normal,Iteration and Timestep,34.02928675,0,46.23958675
2024,Central Basin and Range,,Fire,11.8827,Normal,Iteration and Timestep,21.88438403,0,33.76708403
2025,Central Basin and Range,,Fire,30.7953,Normal,Iteration and Timestep,71.12068865,0,101.9159887
2026,Central Basin and Range,,Fire,26.9871,Normal,Iteration and Timestep,99.6365772,0,126.6236772
2027,Central Basin and Range,,Fire,16.4386,Normal,Iteration and Timestep,35.84524473,0,52.28384473
2028,Central Basin and Range,,Fire,28.7045,Normal,Iteration and Timestep,63.12323468,0,91.82773468
2029,Central Basin and Range,,Fire,36.4571,Normal,Iteration and Timestep,88.58107327,0,125.0381733
2030,Central Basin and Range,,Fire,28.6025,Normal,Iteration and Timestep,75.36634724,0,103.9688472
2031,Central Basin and Range,,Fire,47.7153,Normal,Iteration and Timestep,136.1529836,0,183.8682836
2032,Central Basin and Range,,Fire,46.9792,Normal,Iteration and Timestep,98.35463121,0,145.3338312
2033,Central Basin and Range,,Fire,33.5272,Normal,Iteration and Timestep,111.0281116,0,144.5553116
2034,Central Basin and Range,,Fire,32.9465,Normal,Iteration and Timestep,70.10579135,0,103.0522914
2035,Central Basin and Range,,Fire,28.255,Normal,Iteration and Timestep,36.32068742,0,64.57568742
2036,Central Basin and Range,,Fire,16.7817,Normal,Iteration and Timestep,55.79736271,0,72.57906271
2037,Central Basin and Range,,Fire,15.5582,Normal,Iteration and Timestep,26.4368331,0,41.9950331
2038,Central Basin and Range,,Fire,15.6027,Normal,Iteration and Timestep,36.31493059,0,51.91763059
2039,Central Basin and Range,,Fire,10.8646,Normal,Iteration and Timestep,15.04113568,0,25.90573568
2040,Central Basin and Range,,Fire,13.5326,Normal,Iteration and Timestep,26.77550492,0,40.30810492
2041,Central Basin and Range,,Fire,16.7569,Normal,Iteration and Timestep,30.89095656,0,47.64785656
2042,Central Basin and Range,,Fire,17.9055,Normal,Iteration and Timestep,30.72073887,0,48.62623887
2043,Central Basin and Range,,Fire,31.501,Normal,Iteration and Timestep,58.18014555,0,89.68114555
2044,Central Basin and Range,,Fire,38.6427,Normal,Iteration and Timestep,130.1928576,0,168.8355576
2045,Central Basin and Range,,Fire,19.0181,Normal,Iteration and Timestep,55.30311776,0,74.32121776
2046,Central Basin and Range,,Fire,31.6367,Normal,Iteration and Timestep,92.06831586,0,123.7050159
2047,Central Basin and Range,,Fire,32.717,Normal,Iteration and Timestep,47.65075953,0,80.36775953
2048,Central Basin and Range,,Fire,33.7609,Normal,Iteration and Timestep,72.8555734,0,106.6164734
2049,Central Basin and Range,,Fire,27.6959,Normal,Iteration and Timestep,102.5087962,0,130.2046962
2050,Central Basin and Range,,Fire,15.7415,Normal,Iteration and Timestep,21.28892406,0,37.03042406
2051,Central Basin and Range,,Fire,11.7353,Normal,Iteration and Timestep,14.92134587,0,26.65664587
2052,Central Basin and Range,,Fire,14.405,Normal,Iteration and Timestep,22.54337008,0,36.94837008
2053,Central Basin and Range,,Fire,14.6988,Normal,Iteration and Timestep,17.40633759,0,32.10513759
2054,Central Basin and Range,,Fire,16.0894,Normal,Iteration and Timestep,28.00114539,0,44.09054539
2055,Central Basin and Range,,Fire,14.5356,Normal,Iteration and Timestep,17.41003805,0,31.94563805
2056,Central Basin and Range,,Fire,16.327,Normal,Iteration and Timestep,24.50716467,0,40.83416467
2057,Central Basin and Range,,Fire,20.6945,Normal,Iteration and Timestep,61.252962,0,81.947462
2058,Central Basin and Range,,Fire,16.6338,Normal,Iteration and Timestep,29.41125627,0,46.04505627
2059,Central Basin and Range,,Fire,18.7564,Normal,Iteration and Timestep,36.5347332,0,55.2911332
2060,Central Basin and Range,,Fire,36.9746,Normal,Iteration and Timestep,58.66692681,0,95.64152681
2061,Central Basin and Range,,Fire,18.4833,Normal,Iteration and Timestep,34.79138588,0,53.27468588
2062,Central Basin and Range,,Fire,55.219,Normal,Iteration and Timestep,90.34284789,0,145.5618479
2063,Central Basin and Range,,Fire,51.9505,Normal,Iteration and Timestep,74.94062582,0,126.8911258
2064,Central Basin and Range,,Fire,11.3832,Normal,Iteration and Timestep,16.58067196,0,27.96387196
2065,Central Basin and Range,,Fire,18.589,Normal,Iteration and Timestep,33.60144281,0,52.19044281
2066,Central Basin and Range,,Fire,12.8827,Normal,Iteration and Timestep,31.02087514,0,43.90357514
2067,Central Basin and Range,,Fire,26.5419,Normal,Iteration and Timestep,51.86582358,0,78.40772358
2068,Central Basin and Range,,Fire,30.4427,Normal,Iteration and Timestep,55.29762829,0,85.74032829
2069,Central Basin and Range,,Fire,37.87,Normal,Iteration and Timestep,75.91181786,0,113.7818179
2070,Central Basin and Range,,Fire,18.4711,Normal,Iteration and Timestep,35.03401095,0,53.50511095
2071,Central Basin and Range,,Fire,27.5862,Normal,Iteration and Timestep,69.6239083,0,97.2101083
2072,Central Basin and Range,,Fire,30.7815,Normal,Iteration and Timestep,69.03588476,0,99.81738476
2073,Central Basin and Range,,Fire,21.1778,Normal,Iteration and Timestep,31.33421087,0,52.51201087
2074,Central Basin and Range,,Fire,25.0921,Normal,Iteration and Timestep,63.66963631,0,88.76173631
2075,Central Basin and Range,,Fire,15.8973,Normal,Iteration and Timestep,20.42494093,0,36.32224093
2076,Central Basin and Range,,Fire,10.2222,Normal,Iteration and Timestep,23.30962075,0,33.53182075
2077,Central Basin and Range,,Fire,8.0524,Normal,Iteration and Timestep,13.06387641,0,21.11627641
2078,Central Basin and Range,,Fire,12.2082,Normal,Iteration and Timestep,19.79005292,0,31.99825292
2079,Central Basin and Range,,Fire,28.879,Normal,Iteration and Timestep,50.06950562,0,78.94850562
2080,Central Basin and Range,,Fire,17.409,Normal,Iteration and Timestep,54.18519048,0,71.59419048
2081,Central Basin and Range,,Fire,23.5104,Normal,Iteration and Timestep,36.12492354,0,59.63532354
2082,Central Basin and Range,,Fire,48.6498,Normal,Iteration and Timestep,126.6533184,0,175.3031184
2083,Central Basin and Range,,Fire,44.5424,Normal,Iteration and Timestep,89.03125932,0,133.5736593
2084,Central Basin and Range,,Fire,26.5404,Normal,Iteration and Timestep,30.24391031,0,56.78431031
2085,Central Basin and Range,,Fire,18.7822,Normal,Iteration and Timestep,34.33766835,0,53.11986835
2086,Central Basin and Range,,Fire,12.3357,Normal,Iteration and Timestep,20.19686211,0,32.53256211
2087,Central Basin and Range,,Fire,13.0136,Normal,Iteration and Timestep,17.63267184,0,30.64627184
2088,Central Basin and Range,,Fire,17.6898,Normal,Iteration and Timestep,24.62191735,0,42.31171735
2089,Central Basin and Range,,Fire,16.0414,Normal,Iteration and Timestep,35.38980713,0,51.43120713
2090,Central Basin and Range,,Fire,21.8637,Normal,Iteration and Timestep,44.31016658,0,66.17386658
2091,Central Basin and Range,,Fire,30.9475,Normal,Iteration and Timestep,68.72674589,0,99.67424589
2092,Central Basin and Range,,Fire,45.0895,Normal,Iteration and Timestep,94.94590214,0,140.0354021
2093,Central Basin and Range,,Fire,78.9219,Normal,Iteration and Timestep,152.4623592,0,231.3842592
2094,Central Basin and Range,,Fire,35.281,Normal,Iteration and Timestep,88.98667144,0,124.2676714
2095,Central Basin and Range,,Fire,10.4658,Normal,Iteration and Timestep,17.44869722,0,27.91449722
2096,Central Basin and Range,,Fire,14.4806,Normal,Iteration and Timestep,35.04920725,0,49.52980725
2097,Central Basin and Range,,Fire,15.9224,Normal,Iteration and Timestep,29.39579126,0,45.31819126
2098,Central Basin and Range,,Fire,18.2698,Normal,Iteration and Timestep,40.65167252,0,58.92147252
2099,Central Basin and Range,,Fire,42.7512,Normal,Iteration and Timestep,96.85532111,0,139.6065211
2017,Central California Valley,,Fire,84.0842,Normal,Iteration and Timestep,93.05056166,0,177.1347617
2018,Central California Valley,,Fire,54.4868,Normal,Iteration and Timestep,67.64407076,0,122.1308708
2019,Central California Valley,,Fire,95.7315,Normal,Iteration and Timestep,121.779576,0,217.511076
2020,Central California Valley,,Fire,50.5165,Normal,Iteration and Timestep,53.13627087,0,103.6527709
2021,Central California Valley,,Fire,71.9108,Normal,Iteration and Timestep,74.81007224,0,146.7208722
2022,Central California Valley,,Fire,93.112,Normal,Iteration and Timestep,126.5964898,0,219.7084898
2023,Central California Valley,,Fire,96.6047,Normal,Iteration and Timestep,108.8444239,0,205.4491239
2024,Central California Valley,,Fire,88.8923,Normal,Iteration and Timestep,59.36733625,29.52496375,148.2596363
2025,Central California Valley,,Fire,86.9862,Normal,Iteration and Timestep,85.3481701,1.6380299,172.3343701
2026,Central California Valley,,Fire,65.6546,Normal,Iteration and Timestep,68.17799896,0,133.832599
2027,Central California Valley,,Fire,68.3859,Normal,Iteration and Timestep,64.12873492,4.25716508,132.5146349
2028,Central California Valley,,Fire,82.5944,Normal,Iteration and Timestep,89.02382304,0,171.618223
2029,Central California Valley,,Fire,88.6806,Normal,Iteration and Timestep,82.49072348,6.18987652,171.1713235
2030,Central California Valley,,Fire,127.6856,Normal,Iteration and Timestep,130.2741256,0,257.9597256
2031,Central California Valley,,Fire,137.9382,Normal,Iteration and Timestep,172.4450243,0,310.3832243
2032,Central California Valley,,Fire,128.7033,Normal,Iteration and Timestep,155.6006531,0,284.3039531
2033,Central California Valley,,Fire,153.5585,Normal,Iteration and Timestep,157.5086009,0,311.0671009
