Timestep,StratumID,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2031,Central California Valley,,Fire,161.9074,Normal,Iteration and Timestep,194.6954287,0,356.6028287
2032,Central California Valley,,Fire,97.8122,Normal,Iteration and Timestep,93.47652662,4.33567338,191.2887266
2033,Central California Valley,,Fire,163.8507,Normal,Iteration and Timestep,196.194212,0,360.044912
2034,Central California Valley,,Fire,168.7507,Normal,Iteration and Timestep,172.2148967,0,340.9655967
2035,Central California Valley,,Fire,105.1047,Normal,Iteration and Timestep,102.2638989,2.8408011,207.3685989
2036,Central California Valley,,Fire,128.6623,Normal,Iteration and Timestep,148.7736039,0,277.4359039
2037,Central California Valley,,Fire,122.8475,Normal,Iteration and Timestep,134.1151263,0,256.9626263
2038,Central California Valley,,Fire,83.146,Normal,Iteration and Timestep,97.6960291,0,180.8420291
2039,Central California Valley,,Fire,92.2675,Normal,Iteration and Timestep,97.36288307,0,189.6303831
2040,Central California Valley,,Fire,99.9268,Normal,Iteration and Timestep,78.1525395,21.7742605,178.0793395
2041,Central California Valley,,Fire,93.3873,Normal,Iteration and Timestep,88.62775063,4.75954937,182.0150506
2042,Central California Valley,,Fire,99.3085,Normal,Iteration and Timestep,106.0851696,0,205.3936696
2043,Central California Valley,,Fire,64.7576,Normal,Iteration and Timestep,57.70910409,7.04849591,122.4667041
2044,Central California Valley,,Fire,108.1529,Normal,Iteration and Timestep,129.417136,0,237.570036
2045,Central California Valley,,Fire,75.5781,Normal,Iteration and Timestep,77.96173779,0,153.5398378
2046,Central California Valley,,Fire,110.2126,Normal,Iteration and Timestep,125.1435251,0,235.3561251
2047,Central California Valley,,Fire,64.7421,Normal,Iteration and Timestep,59.09996885,5.64213115,123.8420689
2048,Central California Valley,,Fire,84.4448,Normal,Iteration and Timestep,98.84484269,0,183.2896427
2049,Central California Valley,,Fire,84.8292,Normal,Iteration and Timestep,77.78106478,7.04813522,162.6102648
2050,Central California Valley,,Fire,84.5024,Normal,Iteration and Timestep,117.1178977,0,201.6202977
2051,Central California Valley,,Fire,84.4039,Normal,Iteration and Timestep,87.24087124,0,171.6447712
2052,Central California Valley,,Fire,84.7931,Normal,Iteration and Timestep,99.50407517,0,184.2971752
2053,Central California Valley,,Fire,111.841,Normal,Iteration and Timestep,141.7317549,0,253.5727549
2054,Central California Valley,,Fire,112.1961,Normal,Iteration and Timestep,116.0477499,0,228.2438499
2055,Central California Valley,,Fire,107.497,Normal,Iteration and Timestep,104.3944412,3.1025588,211.8914412
2056,Central California Valley,,Fire,101.6336,Normal,Iteration and Timestep,114.4058953,0,216.0394953
2057,Central California Valley,,Fire,114.6576,Normal,Iteration and Timestep,130.7744548,0,245.4320548
2058,Central California Valley,,Fire,101.876,Normal,Iteration and Timestep,124.207173,0,226.083173
2059,Central California Valley,,Fire,130.058,Normal,Iteration and Timestep,135.0046818,0,265.0626818
2060,Central California Valley,,Fire,99.4411,Normal,Iteration and Timestep,111.5585885,0,210.9996885
2061,Central California Valley,,Fire,109.7051,Normal,Iteration and Timestep,107.8375193,1.8675807,217.5426193
2062,Central California Valley,,Fire,77.7915,Normal,Iteration and Timestep,103.8860099,0,181.6775099
2063,Central California Valley,,Fire,41.757,Normal,Iteration and Timestep,42.37480747,0,84.13180747
2064,Central California Valley,,Fire,94.0621,Normal,Iteration and Timestep,90.44030176,3.62179824,184.5024018
2065,Central California Valley,,Fire,70.1734,Normal,Iteration and Timestep,63.00401439,7.16938561,133.1774144
2066,Central California Valley,,Fire,89.8934,Normal,Iteration and Timestep,70.34800514,19.54539486,160.2414051
2067,Central California Valley,,Fire,134.2714,Normal,Iteration and Timestep,148.697843,0,282.969243
2068,Central California Valley,,Fire,101.568,Normal,Iteration and Timestep,127.0443077,0,228.6123077
2069,Central California Valley,,Fire,105.2331,Normal,Iteration and Timestep,113.0878532,0,218.3209532
2070,Central California Valley,,Fire,90.8269,Normal,Iteration and Timestep,88.196022,2.630878,179.022922
2071,Central California Valley,,Fire,164.1235,Normal,Iteration and Timestep,166.7408348,0,330.8643348
2072,Central California Valley,,Fire,126.9027,Normal,Iteration and Timestep,126.1983881,0.7043119,253.1010881
2073,Central California Valley,,Fire,112.4593,Normal,Iteration and Timestep,129.3692427,0,241.8285427
2074,Central California Valley,,Fire,111.3463,Normal,Iteration and Timestep,113.260169,0,224.606469
2075,Central California Valley,,Fire,107.3979,Normal,Iteration and Timestep,123.5666298,0,230.9645298
2076,Central California Valley,,Fire,119.9903,Normal,Iteration and Timestep,138.7664635,0,258.7567635
2077,Central California Valley,,Fire,166.7742,Normal,Iteration and Timestep,137.3510294,29.4231706,304.1252294
2078,Central California Valley,,Fire,105.6713,Normal,Iteration and Timestep,112.8470168,0,218.5183168
2079,Central California Valley,,Fire,74.6251,Normal,Iteration and Timestep,106.3684136,0,180.9935136
2080,Central California Valley,,Fire,111.4981,Normal,Iteration and Timestep,123.4242394,0,234.9223394
2081,Central California Valley,,Fire,109.009,Normal,Iteration and Timestep,97.15946424,11.84953576,206.1684642
2082,Central California Valley,,Fire,99.5405,Normal,Iteration and Timestep,103.8393441,0,203.3798441
2083,Central California Valley,,Fire,99.5531,Normal,Iteration and Timestep,82.74034116,16.81275884,182.2934412
2084,Central California Valley,,Fire,132.8108,Normal,Iteration and Timestep,126.7982003,6.0125997,259.6090003
2085,Central California Valley,,Fire,100.378,Normal,Iteration and Timestep,107.7942019,0,208.1722019
2086,Central California Valley,,Fire,106.2864,Normal,Iteration and Timestep,101.155695,5.130705,207.442095
2087,Central California Valley,,Fire,112.0851,Normal,Iteration and Timestep,127.4666031,0,239.5517031
2088,Central California Valley,,Fire,154.0391,Normal,Iteration and Timestep,141.7202563,12.3188437,295.7593563
2089,Central California Valley,,Fire,121.2919,Normal,Iteration and Timestep,122.9152402,0,244.2071402
2090,Central California Valley,,Fire,140.6036,Normal,Iteration and Timestep,115.0620561,25.5415439,255.6656561
2091,Central California Valley,,Fire,121.0428,Normal,Iteration and Timestep,118.1515712,2.8912288,239.1943712
2092,Central California Valley,,Fire,142.6256,Normal,Iteration and Timestep,116.2033788,26.4222212,258.8289788
2093,Central California Valley,,Fire,113.6324,Normal,Iteration and Timestep,131.3447889,0,244.9771889
2094,Central California Valley,,Fire,124.6796,Normal,Iteration and Timestep,113.8252071,10.8543929,238.5048071
2095,Central California Valley,,Fire,79.1373,Normal,Iteration and Timestep,71.29941732,7.83788268,150.4367173
2096,Central California Valley,,Fire,131.5955,Normal,Iteration and Timestep,85.58283918,46.01266082,217.1783392
2097,Central California Valley,,Fire,136.8836,Normal,Iteration and Timestep,118.954065,17.929535,255.837665
2098,Central California Valley,,Fire,195.3369,Normal,Iteration and Timestep,157.8838137,37.4530863,353.2207137
2099,Central California Valley,,Fire,149.9209,Normal,Iteration and Timestep,138.8477535,11.0731465,288.7686535
2017,Coast Range,,Fire,250.1273,Normal,Iteration and Timestep,210.6136522,39.5136478,460.7409522
2018,Coast Range,,Fire,46.9725,Normal,Iteration and Timestep,94.26677215,0,141.2392722
2019,Coast Range,,Fire,75.5317,Normal,Iteration and Timestep,104.7513669,0,180.2830669
2020,Coast Range,,Fire,64.5831,Normal,Iteration and Timestep,149.5145111,0,214.0976111
2021,Coast Range,,Fire,21.1341,Normal,Iteration and Timestep,35.81315759,0,56.94725759
2022,Coast Range,,Fire,15.003,Normal,Iteration and Timestep,41.15151139,0,56.15451139
2023,Coast Range,,Fire,32.2668,Normal,Iteration and Timestep,59.31983317,0,91.58663317
2024,Coast Range,,Fire,12.5588,Normal,Iteration and Timestep,33.75453015,0,46.31333015
2025,Coast Range,,Fire,96.7527,Normal,Iteration and Timestep,164.2358796,0,260.9885796
2026,Coast Range,,Fire,67.7672,Normal,Iteration and Timestep,109.1819337,0,176.9491337
2027,Coast Range,,Fire,45.7809,Normal,Iteration and Timestep,103.6833861,0,149.4642861
2028,Coast Range,,Fire,20.1538,Normal,Iteration and Timestep,51.12289176,0,71.27669176
2029,Coast Range,,Fire,19.8389,Normal,Iteration and Timestep,49.17877533,0,69.01767533
2030,Coast Range,,Fire,104.1508,Normal,Iteration and Timestep,171.9707538,0,276.1215538
2031,Coast Range,,Fire,114.9029,Normal,Iteration and Timestep,225.3519881,0,340.2548881
2032,Coast Range,,Fire,9.145,Normal,Iteration and Timestep,16.40128139,0,25.54628139
2033,Coast Range,,Fire,15.6718,Normal,Iteration and Timestep,51.39444114,0,67.06624114
2034,Coast Range,,Fire,17.3745,Normal,Iteration and Timestep,45.86568133,0,63.24018133
2035,Coast Range,,Fire,43.3997,Normal,Iteration and Timestep,83.80810606,0,127.2078061
2036,Coast Range,,Fire,116.0701,Normal,Iteration and Timestep,197.4593842,0,313.5294842
2037,Coast Range,,Fire,23.9663,Normal,Iteration and Timestep,45.29135237,0,69.25765237
2038,Coast Range,,Fire,91.5768,Normal,Iteration and Timestep,114.4822734,0,206.0590734
2039,Coast Range,,Fire,23.9736,Normal,Iteration and Timestep,55.56451683,0,79.53811683
2040,Coast Range,,Fire,134.9153,Normal,Iteration and Timestep,118.0070036,16.9082964,252.9223036
2041,Coast Range,,Fire,18.8521,Normal,Iteration and Timestep,109.8908484,0,128.7429484
2042,Coast Range,,Fire,94.4462,Normal,Iteration and Timestep,158.6784163,0,253.1246163
2043,Coast Range,,Fire,9.5455,Normal,Iteration and Timestep,18.17489891,0,27.72039891
2044,Coast Range,,Fire,205.0246,Normal,Iteration and Timestep,209.8125606,0,414.8371606
2045,Coast Range,,Fire,85.7138,Normal,Iteration and Timestep,95.6196867,0,181.3334867
2046,Coast Range,,Fire,51.8221,Normal,Iteration and Timestep,77.94995016,0,129.7720502
2047,Coast Range,,Fire,66.3481,Normal,Iteration and Timestep,97.05757974,0,163.4056797
2048,Coast Range,,Fire,22.5227,Normal,Iteration and Timestep,82.15929755,0,104.6819976
2049,Coast Range,,Fire,126.4337,Normal,Iteration and Timestep,111.6037863,14.8299137,238.0374863
2050,Coast Range,,Fire,62.6298,Normal,Iteration and Timestep,85.58271655,0,148.2125166
2051,Coast Range,,Fire,40.242,Normal,Iteration and Timestep,59.30253133,0,99.54453133
2052,Coast Range,,Fire,64.7832,Normal,Iteration and Timestep,115.5762854,0,180.3594854
2053,Coast Range,,Fire,54.9557,Normal,Iteration and Timestep,102.8462644,0,157.8019644
2054,Coast Range,,Fire,54.0956,Normal,Iteration and Timestep,94.3465777,0,148.4421777
2055,Coast Range,,Fire,240.1956,Normal,Iteration and Timestep,227.3757056,12.8198944,467.5713056
2056,Coast Range,,Fire,67.541,Normal,Iteration and Timestep,124.5945415,0,192.1355415
2057,Coast Range,,Fire,391.9798,Normal,Iteration and Timestep,321.5046297,70.4751703,713.4844297
2058,Coast Range,,Fire,27.3875,Normal,Iteration and Timestep,54.27866094,0,81.66616094
2059,Coast Range,,Fire,154.2,Normal,Iteration and Timestep,177.6814257,0,331.8814257
2060,Coast Range,,Fire,34.6923,Normal,Iteration and Timestep,80.37876006,0,115.0710601
2061,Coast Range,,Fire,123.0971,Normal,Iteration and Timestep,135.9083526,0,259.0054526
2062,Coast Range,,Fire,212.4592,Normal,Iteration and Timestep,212.8508122,0,425.3100122
2063,Coast Range,,Fire,77.3386,Normal,Iteration and Timestep,127.2686592,0,204.6072592
2064,Coast Range,,Fire,89.8779,Normal,Iteration and Timestep,180.787347,0,270.665247
2065,Coast Range,,Fire,507.1139,Normal,Iteration and Timestep,275.3950146,231.7188854,782.5089146
2066,Coast Range,,Fire,9.5757,Normal,Iteration and Timestep,20.67055502,0,30.24625502
2067,Coast Range,,Fire,20.8432,Normal,Iteration and Timestep,50.87118723,0,71.71438723
2068,Coast Range,,Fire,140.4773,Normal,Iteration and Timestep,201.3857573,0,341.8630573
2069,Coast Range,,Fire,273.0683,Normal,Iteration and Timestep,253.9225614,19.1457386,526.9908614
2070,Coast Range,,Fire,288.6116,Normal,Iteration and Timestep,242.5710566,46.0405434,531.1826566
2071,Coast Range,,Fire,30.5452,Normal,Iteration and Timestep,93.36821354,0,123.9134135
2072,Coast Range,,Fire,89.362,Normal,Iteration and Timestep,124.41295,0,213.77495
2073,Coast Range,,Fire,72.9107,Normal,Iteration and Timestep,185.6397309,0,258.5504309
2074,Coast Range,,Fire,70.3898,Normal,Iteration and Timestep,124.8834294,0,195.2732294
2075,Coast Range,,Fire,59.5607,Normal,Iteration and Timestep,126.9176716,0,186.4783716
2076,Coast Range,,Fire,37.6532,Normal,Iteration and Timestep,96.02393112,0,133.6771311
2077,Coast Range,,Fire,30.9624,Normal,Iteration and Timestep,68.58802911,0,99.55042911
2078,Coast Range,,Fire,169.172,Normal,Iteration and Timestep,178.930557,0,348.102557
2079,Coast Range,,Fire,65.6859,Normal,Iteration and Timestep,107.3886008,0,173.0745008
2080,Coast Range,,Fire,64.38,Normal,Iteration and Timestep,117.7370637,0,182.1170637
2081,Coast Range,,Fire,113.3272,Normal,Iteration and Timestep,161.151374,0,274.478574
2082,Coast Range,,Fire,43.0296,Normal,Iteration and Timestep,38.13860217,4.89099783,81.16820217
2083,Coast Range,,Fire,97.6341,Normal,Iteration and Timestep,128.7198066,0,226.3539066
2084,Coast Range,,Fire,60.1666,Normal,Iteration and Timestep,100.9836422,0,161.1502422
2085,Coast Range,,Fire,81.5984,Normal,Iteration and Timestep,127.4114497,0,209.0098497
2086,Coast Range,,Fire,94.0169,Normal,Iteration and Timestep,105.9500201,0,199.9669201
2087,Coast Range,,Fire,443.4531,Normal,Iteration and Timestep,383.9713085,59.4817915,827.4244085
2088,Coast Range,,Fire,169.1055,Normal,Iteration and Timestep,222.2481391,0,391.3536391
2089,Coast Range,,Fire,295.3207,Normal,Iteration and Timestep,315.9379606,0,611.2586606
2090,Coast Range,,Fire,97.6989,Normal,Iteration and Timestep,161.5471775,0,259.2460775
2091,Coast Range,,Fire,73.8505,Normal,Iteration and Timestep,163.5747831,0,237.4252831
2092,Coast Range,,Fire,90.2093,Normal,Iteration and Timestep,121.9317146,0,212.1410146
2093,Coast Range,,Fire,337.029,Normal,Iteration and Timestep,270.0073892,67.0216108,607.0363892
2094,Coast Range,,Fire,718.629,Normal,Iteration and Timestep,323.0919615,395.5370385,1041.720962
2095,Coast Range,,Fire,106.5054,Normal,Iteration and Timestep,164.8279616,0,271.3333616
2096,Coast Range,,Fire,190.8058,Normal,Iteration and Timestep,149.7965363,41.0092637,340.6023363
2097,Coast Range,,Fire,116.5064,Normal,Iteration and Timestep,120.6289847,0,237.1353847
2098,Coast Range,,Fire,162.9825,Normal,Iteration and Timestep,160.9405369,2.0419631,323.9230369
2099,Coast Range,,Fire,408.5353,Normal,Iteration and Timestep,315.5602284,92.9750716,724.0955284
2017,Eastern Cascades Slopes and Foothills,,Fire,123.8008,Normal,Iteration and Timestep,89.66999853,34.13080147,213.4707985
2018,Eastern Cascades Slopes and Foothills,,Fire,55.3905,Normal,Iteration and Timestep,72.52898522,0,127.9194852
2019,Eastern Cascades Slopes and Foothills,,Fire,69.159,Normal,Iteration and Timestep,84.53778762,0,153.6967876
2020,Eastern Cascades Slopes and Foothills,,Fire,76.6556,Normal,Iteration and Timestep,121.7353121,0,198.3909121
2021,Eastern Cascades Slopes and Foothills,,Fire,61.9803,Normal,Iteration and Timestep,58.52026498,3.46003502,120.500565
2022,Eastern Cascades Slopes and Foothills,,Fire,55.1444,Normal,Iteration and Timestep,66.99306182,0,122.1374618
2023,Eastern Cascades Slopes and Foothills,,Fire,60.9442,Normal,Iteration and Timestep,62.9825601,0,123.9267601
2024,Eastern Cascades Slopes and Foothills,,Fire,101.7809,Normal,Iteration and Timestep,216.3103803,0,318.0912803
2025,Eastern Cascades Slopes and Foothills,,Fire,145.5001,Normal,Iteration and Timestep,109.5121886,35.9879114,255.0122886
2026,Eastern Cascades Slopes and Foothills,,Fire,119.845,Normal,Iteration and Timestep,143.3364069,0,263.1814069
2027,Eastern Cascades Slopes and Foothills,,Fire,107.7836,Normal,Iteration and Timestep,148.6460037,0,256.4296037
2028,Eastern Cascades Slopes and Foothills,,Fire,143.6274,Normal,Iteration and Timestep,223.4120173,0,367.0394173
2029,Eastern Cascades Slopes and Foothills,,Fire,174.1518,Normal,Iteration and Timestep,255.8089003,0,429.9607003
2030,Eastern Cascades Slopes and Foothills,,Fire,152.8439,Normal,Iteration and Timestep,178.5222867,0,331.3661867
2031,Eastern Cascades Slopes and Foothills,,Fire,71.5607,Normal,Iteration and Timestep,103.8248718,0,175.3855718
2032,Eastern Cascades Slopes and Foothills,,Fire,43.0234,Normal,Iteration and Timestep,76.94912317,0,119.9725232
2033,Eastern Cascades Slopes and Foothills,,Fire,49.5194,Normal,Iteration and Timestep,46.26472681,3.25467319,95.78412681
2034,Eastern Cascades Slopes and Foothills,,Fire,64.0886,Normal,Iteration and Timestep,102.7746131,0,166.8632131
2035,Eastern Cascades Slopes and Foothills,,Fire,87.2292,Normal,Iteration and Timestep,89.76721196,0,176.996412
2036,Eastern Cascades Slopes and Foothills,,Fire,66.4017,Normal,Iteration and Timestep,83.20337763,0,149.6050776
2037,Eastern Cascades Slopes and Foothills,,Fire,66.5479,Normal,Iteration and Timestep,79.2830408,0,145.8309408
2038,Eastern Cascades Slopes and Foothills,,Fire,72.7372,Normal,Iteration and Timestep,94.28253366,0,167.0197337
2039,Eastern Cascades Slopes and Foothills,,Fire,70.8666,Normal,Iteration and Timestep,67.98386944,2.88273056,138.8504694
2040,Eastern Cascades Slopes and Foothills,,Fire,103.0129,Normal,Iteration and Timestep,118.402439,0,221.415339
2041,Eastern Cascades Slopes and Foothills,,Fire,70.4189,Normal,Iteration and Timestep,79.86800202,0,150.286902
2042,Eastern Cascades Slopes and Foothills,,Fire,54.8745,Normal,Iteration and Timestep,61.32526509,0,116.1997651
2043,Eastern Cascades Slopes and Foothills,,Fire,75.6637,Normal,Iteration and Timestep,105.3005402,0,180.9642402
2044,Eastern Cascades Slopes and Foothills,,Fire,246.6463,Normal,Iteration and Timestep,322.7887791,0,569.4350791
2045,Eastern Cascades Slopes and Foothills,,Fire,262.2878,Normal,Iteration and Timestep,359.7992717,0,622.0870717
2046,Eastern Cascades Slopes and Foothills,,Fire,100.6345,Normal,Iteration and Timestep,127.0481589,0,227.6826589
2047,Eastern Cascades Slopes and Foothills,,Fire,89.0742,Normal,Iteration and Timestep,101.5299806,0,190.6041806
2048,Eastern Cascades Slopes and Foothills,,Fire,94.4919,Normal,Iteration and Timestep,175.3439571,0,269.8358571
2049,Eastern Cascades Slopes and Foothills,,Fire,94.7983,Normal,Iteration and Timestep,78.39782998,16.40047002,173.19613
2050,Eastern Cascades Slopes and Foothills,,Fire,75.9073,Normal,Iteration and Timestep,68.77060734,7.13669266,144.6779073
2051,Eastern Cascades Slopes and Foothills,,Fire,64.4452,Normal,Iteration and Timestep,63.48863982,0.95656018,127.9338398
2052,Eastern Cascades Slopes and Foothills,,Fire,67.3378,Normal,Iteration and Timestep,77.58207944,0,144.9198794
2053,Eastern Cascades Slopes and Foothills,,Fire,91.9423,Normal,Iteration and Timestep,104.7291538,0,196.6714538
2054,Eastern Cascades Slopes and Foothills,,Fire,49.3767,Normal,Iteration and Timestep,58.71433489,0,108.0910349
2055,Eastern Cascades Slopes and Foothills,,Fire,124.6734,Normal,Iteration and Timestep,174.1397688,0,298.8131688
2056,Eastern Cascades Slopes and Foothills,,Fire,77.1356,Normal,Iteration and Timestep,88.58334345,0,165.7189435
2057,Eastern Cascades Slopes and Foothills,,Fire,183.2047,Normal,Iteration and Timestep,210.1321438,0,393.3368438
2058,Eastern Cascades Slopes and Foothills,,Fire,101.2332,Normal,Iteration and Timestep,149.4969867,0,250.7301867
2059,Eastern Cascades Slopes and Foothills,,Fire,75.9055,Normal,Iteration and Timestep,108.6960894,0,184.6015894
2060,Eastern Cascades Slopes and Foothills,,Fire,79.01,Normal,Iteration and Timestep,94.69201081,0,173.7020108
2061,Eastern Cascades Slopes and Foothills,,Fire,56.4505,Normal,Iteration and Timestep,60.78161537,0,117.2321154
2062,Eastern Cascades Slopes and Foothills,,Fire,105.8928,Normal,Iteration and Timestep,103.3340451,2.5587549,209.2268451
2063,Eastern Cascades Slopes and Foothills,,Fire,61.3957,Normal,Iteration and Timestep,75.24155876,0,136.6372588
2064,Eastern Cascades Slopes and Foothills,,Fire,57.4579,Normal,Iteration and Timestep,71.82167111,0,129.2795711
2065,Eastern Cascades Slopes and Foothills,,Fire,144.908,Normal,Iteration and Timestep,132.6415578,12.2664422,277.5495578
2066,Eastern Cascades Slopes and Foothills,,Fire,47.5217,Normal,Iteration and Timestep,50.71569617,0,98.23739617
2067,Eastern Cascades Slopes and Foothills,,Fire,57.6938,Normal,Iteration and Timestep,64.21970645,0,121.9135065
2068,Eastern Cascades Slopes and Foothills,,Fire,103.3687,Normal,Iteration and Timestep,182.9962884,0,286.3649884
2069,Eastern Cascades Slopes and Foothills,,Fire,320.9291,Normal,Iteration and Timestep,312.3735025,8.5555975,633.3026025
2070,Eastern Cascades Slopes and Foothills,,Fire,180.2345,Normal,Iteration and Timestep,244.3475891,0,424.5820891
2071,Eastern Cascades Slopes and Foothills,,Fire,47.4243,Normal,Iteration and Timestep,53.16610193,0,100.5904019
2072,Eastern Cascades Slopes and Foothills,,Fire,47.8916,Normal,Iteration and Timestep,56.74844464,0,104.6400446
2073,Eastern Cascades Slopes and Foothills,,Fire,78.8041,Normal,Iteration and Timestep,60.62845507,18.17564493,139.4325551
2074,Eastern Cascades Slopes and Foothills,,Fire,84.4237,Normal,Iteration and Timestep,124.1643003,0,208.5880003
2075,Eastern Cascades Slopes and Foothills,,Fire,69.7405,Normal,Iteration and Timestep,94.67754399,0,164.418044
2076,Eastern Cascades Slopes and Foothills,,Fire,44.8771,Normal,Iteration and Timestep,40.8975591,3.9795409,85.7746591
2077,Eastern Cascades Slopes and Foothills,,Fire,71.3212,Normal,Iteration and Timestep,67.76524387,3.55595613,139.0864439
2078,Eastern Cascades Slopes and Foothills,,Fire,129.9571,Normal,Iteration and Timestep,205.3562191,0,335.3133191
2079,Eastern Cascades Slopes and Foothills,,Fire,83.575,Normal,Iteration and Timestep,154.9322835,0,238.5072835
2080,Eastern Cascades Slopes and Foothills,,Fire,70.5072,Normal,Iteration and Timestep,79.60812845,0,150.1153285
2081,Eastern Cascades Slopes and Foothills,,Fire,171.299,Normal,Iteration and Timestep,171.232025,0.066975,342.531025
2082,Eastern Cascades Slopes and Foothills,,Fire,112.9128,Normal,Iteration and Timestep,160.5731206,0,273.4859206
2083,Eastern Cascades Slopes and Foothills,,Fire,97.2417,Normal,Iteration and Timestep,153.0172395,0,250.2589395
2084,Eastern Cascades Slopes and Foothills,,Fire,52.9109,Normal,Iteration and Timestep,54.67340297,0,107.584303
2085,Eastern Cascades Slopes and Foothills,,Fire,66.4245,Normal,Iteration and Timestep,69.38780579,0,135.8123058
2086,Eastern Cascades Slopes and Foothills,,Fire,79.5328,Normal,Iteration and Timestep,83.82170692,0,163.3545069
2087,Eastern Cascades Slopes and Foothills,,Fire,113.4958,Normal,Iteration and Timestep,82.31895964,31.17684036,195.8147596
2088,Eastern Cascades Slopes and Foothills,,Fire,148.3439,Normal,Iteration and Timestep,186.3860523,0,334.7299523
2089,Eastern Cascades Slopes and Foothills,,Fire,106.8055,Normal,Iteration and Timestep,102.6765205,4.1289795,209.4820205
2090,Eastern Cascades Slopes and Foothills,,Fire,105.6376,Normal,Iteration and Timestep,130.908157,0,236.545757
2091,Eastern Cascades Slopes and Foothills,,Fire,85.4396,Normal,Iteration and Timestep,138.3235848,0,223.7631848
2092,Eastern Cascades Slopes and Foothills,,Fire,145.8992,Normal,Iteration and Timestep,170.2891691,0,316.1883691
2093,Eastern Cascades Slopes and Foothills,,Fire,119.7308,Normal,Iteration and Timestep,135.3451896,0,255.0759896
2094,Eastern Cascades Slopes and Foothills,,Fire,247.7655,Normal,Iteration and Timestep,122.4823628,125.2831372,370.2478628
2095,Eastern Cascades Slopes and Foothills,,Fire,96.6119,Normal,Iteration and Timestep,111.0716405,0,207.6835405
2096,Eastern Cascades Slopes and Foothills,,Fire,284.3074,Normal,Iteration and Timestep,204.5835437,79.7238563,488.8909437
2097,Eastern Cascades Slopes and Foothills,,Fire,190.8258,Normal,Iteration and Timestep,228.6226554,0,419.4484554
2098,Eastern Cascades Slopes and Foothills,,Fire,99.6155,Normal,Iteration and Timestep,89.80422843,9.81127157,189.4197284
2099,Eastern Cascades Slopes and Foothills,,Fire,233.0793,Normal,Iteration and Timestep,164.6184711,68.4608289,397.6977711
2017,Klamath Mountains,,Fire,831.8858,Normal,Iteration and Timestep,496.1252541,335.7605459,1328.011054
2018,Klamath Mountains,,Fire,198.0221,Normal,Iteration and Timestep,262.2810647,0,460.3031647
2019,Klamath Mountains,,Fire,214.9988,Normal,Iteration and Timestep,285.8662959,0,500.8650959
2020,Klamath Mountains,,Fire,223.8154,Normal,Iteration and Timestep,223.6713145,0.1440855,447.4867145
2021,Klamath Mountains,,Fire,90.6642,Normal,Iteration and Timestep,77.84052811,12.82367189,168.5047281
2022,Klamath Mountains,,Fire,86.5105,Normal,Iteration and Timestep,107.5875878,0,194.0980878
2023,Klamath Mountains,,Fire,109.0275,Normal,Iteration and Timestep,105.2707371,3.7567629,214.2982371
2024,Klamath Mountains,,Fire,80.9793,Normal,Iteration and Timestep,125.0367324,0,206.0160324
2025,Klamath Mountains,,Fire,575.2447,Normal,Iteration and Timestep,433.8814749,141.3632251,1009.126175
2026,Klamath Mountains,,Fire,245.1937,Normal,Iteration and Timestep,217.9629594,27.2307406,463.1566594
2027,Klamath Mountains,,Fire,177.5793,Normal,Iteration and Timestep,233.5828413,0,411.1621413
2028,Klamath Mountains,,Fire,148.516,Normal,Iteration and Timestep,166.3947592,0,314.9107592
2029,Klamath Mountains,,Fire,196.2877,Normal,Iteration and Timestep,282.8967717,0,479.1844717
2030,Klamath Mountains,,Fire,239.7918,Normal,Iteration and Timestep,246.615695,0,486.407495
2031,Klamath Mountains,,Fire,353.0461,Normal,Iteration and Timestep,334.7717347,18.2743653,687.8178347
2032,Klamath Mountains,,Fire,100.5454,Normal,Iteration and Timestep,171.5335258,0,272.0789258
2033,Klamath Mountains,,Fire,186.7473,Normal,Iteration and Timestep,268.9510415,0,455.6983415
2034,Klamath Mountains,,Fire,174.2957,Normal,Iteration and Timestep,302.0623655,0,476.3580655
2035,Klamath Mountains,,Fire,258.5334,Normal,Iteration and Timestep,271.7009253,0,530.2343253
2036,Klamath Mountains,,Fire,492.1405,Normal,Iteration and Timestep,412.5248797,79.6156203,904.6653797
2037,Klamath Mountains,,Fire,208.7376,Normal,Iteration and Timestep,271.7958394,0,480.5334394
2038,Klamath Mountains,,Fire,411.4474,Normal,Iteration and Timestep,366.5885134,44.8588866,778.0359134
2039,Klamath Mountains,,Fire,195.9873,Normal,Iteration and Timestep,312.8210942,0,508.8083942
2040,Klamath Mountains,,Fire,408.0883,Normal,Iteration and Timestep,351.1118683,56.9764317,759.2001683
2041,Klamath Mountains,,Fire,119.0826,Normal,Iteration and Timestep,170.3243182,0,289.4069182
2042,Klamath Mountains,,Fire,272.3001,Normal,Iteration and Timestep,354.5496499,0,626.8497499
2043,Klamath Mountains,,Fire,105.891,Normal,Iteration and Timestep,189.6988261,0,295.5898261
2044,Klamath Mountains,,Fire,750.1823,Normal,Iteration and Timestep,471.569957,278.612343,1221.752257
2045,Klamath Mountains,,Fire,281.7264,Normal,Iteration and Timestep,269.3752028,12.3511972,551.1016028
2046,Klamath Mountains,,Fire,201.7449,Normal,Iteration and Timestep,287.1552718,0,488.9001718
2047,Klamath Mountains,,Fire,317.6351,Normal,Iteration and Timestep,311.3717158,6.2633842,629.0068158
