Timestep,StratumID,TransitionGroupID,Amount
2021,Sonoran Basin and Range,Fire: High Severity [Type],0.068407
2021,Southern California Mountains,Fire: High Severity [Type],0.251166
2021,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.388817329113924
2021,Cascades,Fire: Medium Severity [Type],0.316
2021,Central Basin and Range,Fire: Medium Severity [Type],0.39378238532110094
2021,Central California Valley,Fire: Medium Severity [Type],0.20073057446808515
2021,Coast Range,Fire: Medium Severity [Type],0.3068764507042253
2021,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.35951281818181824
2021,Klamath Mountains,Fire: Medium Severity [Type],0.389942
2021,Mojave Basin and Range,Fire: Medium Severity [Type],0.292978055907173
2021,Northern Basin and Range,Fire: Medium Severity [Type],0.3124230280082988
2021,Sierra Nevada,Fire: Medium Severity [Type],0.41116175541401273
2021,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2825732250803858
2021,Southern California Mountains,Fire: Medium Severity [Type],0.4310264668435013
2021,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.396772670886076
2021,Cascades,Fire: Low Severity [Type],0.684
2021,Central Basin and Range,Fire: Low Severity [Type],0.4755296146788991
2021,Central California Valley,Fire: Low Severity [Type],0.738009425531915
2021,Coast Range,Fire: Low Severity [Type],0.5420155492957747
2021,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4730431818181819
2021,Klamath Mountains,Fire: Low Severity [Type],0.40585799999999994
2021,Mojave Basin and Range,Fire: Low Severity [Type],0.6549509440928271
2021,Northern Basin and Range,Fire: Low Severity [Type],0.6497999719917014
2021,Sierra Nevada,Fire: Low Severity [Type],0.3703442445859873
2021,Sonoran Basin and Range,Fire: Low Severity [Type],0.6490197749196142
2021,Southern California Mountains,Fire: Low Severity [Type],0.3178075331564987
2022,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.21514499999999998
2022,Cascades,Fire: High Severity [Type],0
2022,Central Basin and Range,Fire: High Severity [Type],0.131136
2022,Central California Valley,Fire: High Severity [Type],0.06147
2022,Coast Range,Fire: High Severity [Type],0.15162599999999998
2022,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.168018
2022,Klamath Mountains,Fire: High Severity [Type],0.2049
2022,Mojave Basin and Range,Fire: High Severity [Type],0.0522495
2022,Northern Basin and Range,Fire: High Severity [Type],0.037906499999999996
2022,Sierra Nevada,Fire: High Severity [Type],0.219243
2022,Sonoran Basin and Range,Fire: High Severity [Type],0.06864150000000001
2022,Southern California Mountains,Fire: High Severity [Type],0.252027
2022,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3884535506329114
2022,Cascades,Fire: Medium Severity [Type],0.316
2022,Central Basin and Range,Fire: Medium Severity [Type],0.39357944954128443
2022,Central California Valley,Fire: Medium Severity [Type],0.20068567021276598
2022,Coast Range,Fire: Medium Severity [Type],0.3066891924882629
2022,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.35926495454545454
2022,Klamath Mountains,Fire: Medium Severity [Type],0.38959900000000003
