"TransitionGroupID","Timestep","Amount","StratumID"
"Fire: High Severity [Type]","2048",1.112896,"Klamath Mountains"
"Fire: Medium Severity [Type]","2048",0.971776,"Klamath Mountains"
"Fire: Low Severity [Type]","2048",0.971776,"Klamath Mountains"
"Fire: High Severity [Type]","2049",1.116424,"Klamath Mountains"
"Fire: Medium Severity [Type]","2049",0.970894,"Klamath Mountains"
"Fire: Low Severity [Type]","2049",0.970894,"Klamath Mountains"
"Fire: High Severity [Type]","2050",1.119952,"Klamath Mountains"
"Fire: Medium Severity [Type]","2050",0.970012,"Klamath Mountains"
"Fire: Low Severity [Type]","2050",0.970012,"Klamath Mountains"
"Fire: High Severity [Type]","2051",1.12348,"Klamath Mountains"
"Fire: Medium Severity [Type]","2051",0.96913,"Klamath Mountains"
"Fire: Low Severity [Type]","2051",0.96913,"Klamath Mountains"
"Fire: High Severity [Type]","2052",1.127008,"Klamath Mountains"
"Fire: Medium Severity [Type]","2052",0.968248,"Klamath Mountains"
"Fire: Low Severity [Type]","2052",0.968248,"Klamath Mountains"
"Fire: High Severity [Type]","2053",1.130536,"Klamath Mountains"
"Fire: Medium Severity [Type]","2053",0.967366,"Klamath Mountains"
"Fire: Low Severity [Type]","2053",0.967366,"Klamath Mountains"
"Fire: High Severity [Type]","2054",1.134064,"Klamath Mountains"
"Fire: Medium Severity [Type]","2054",0.966484,"Klamath Mountains"
"Fire: Low Severity [Type]","2054",0.966484,"Klamath Mountains"
"Fire: High Severity [Type]","2055",1.137592,"Klamath Mountains"
"Fire: Medium Severity [Type]","2055",0.965602,"Klamath Mountains"
"Fire: Low Severity [Type]","2055",0.965602,"Klamath Mountains"
"Fire: High Severity [Type]","2056",1.14112,"Klamath Mountains"
"Fire: Medium Severity [Type]","2056",0.96472,"Klamath Mountains"
"Fire: Low Severity [Type]","2056",0.96472,"Klamath Mountains"
"Fire: High Severity [Type]","2057",1.144648,"Klamath Mountains"
"Fire: Medium Severity [Type]","2057",0.963838,"Klamath Mountains"
"Fire: Low Severity [Type]","2057",0.963838,"Klamath Mountains"
"Fire: High Severity [Type]","2058",1.148176,"Klamath Mountains"
"Fire: Medium Severity [Type]","2058",0.962956,"Klamath Mountains"
"Fire: Low Severity [Type]","2058",0.962956,"Klamath Mountains"
"Fire: High Severity [Type]","2059",1.151704,"Klamath Mountains"
"Fire: Medium Severity [Type]","2059",0.962074,"Klamath Mountains"
"Fire: Low Severity [Type]","2059",0.962074,"Klamath Mountains"
"Fire: High Severity [Type]","2060",1.155232,"Klamath Mountains"
"Fire: Medium Severity [Type]","2060",0.961192,"Klamath Mountains"
"Fire: Low Severity [Type]","2060",0.961192,"Klamath Mountains"
"Fire: High Severity [Type]","2061",1.15876,"Klamath Mountains"
"Fire: Medium Severity [Type]","2061",0.96031,"Klamath Mountains"
"Fire: Low Severity [Type]","2061",0.96031,"Klamath Mountains"
"Fire: High Severity [Type]","2062",1.162288,"Klamath Mountains"
"Fire: Medium Severity [Type]","2062",0.959428,"Klamath Mountains"
"Fire: Low Severity [Type]","2062",0.959428,"Klamath Mountains"
"Fire: High Severity [Type]","2063",1.165816,"Klamath Mountains"
"Fire: Medium Severity [Type]","2063",0.958546,"Klamath Mountains"
"Fire: Low Severity [Type]","2063",0.958546,"Klamath Mountains"
"Fire: High Severity [Type]","2064",1.169344,"Klamath Mountains"
"Fire: Medium Severity [Type]","2064",0.957664,"Klamath Mountains"
"Fire: Low Severity [Type]","2064",0.957664,"Klamath Mountains"
"Fire: High Severity [Type]","2065",1.172872,"Klamath Mountains"
"Fire: Medium Severity [Type]","2065",0.956782,"Klamath Mountains"
"Fire: Low Severity [Type]","2065",0.956782,"Klamath Mountains"
"Fire: High Severity [Type]","2066",1.1764,"Klamath Mountains"
"Fire: Medium Severity [Type]","2066",0.9559,"Klamath Mountains"
"Fire: Low Severity [Type]","2066",0.9559,"Klamath Mountains"
"Fire: High Severity [Type]","2067",1.179928,"Klamath Mountains"
"Fire: Medium Severity [Type]","2067",0.955018,"Klamath Mountains"
"Fire: Low Severity [Type]","2067",0.955018,"Klamath Mountains"
"Fire: High Severity [Type]","2068",1.183456,"Klamath Mountains"
"Fire: Medium Severity [Type]","2068",0.954136,"Klamath Mountains"
"Fire: Low Severity [Type]","2068",0.954136,"Klamath Mountains"
"Fire: High Severity [Type]","2069",1.186984,"Klamath Mountains"
"Fire: Medium Severity [Type]","2069",0.953254,"Klamath Mountains"
"Fire: Low Severity [Type]","2069",0.953254,"Klamath Mountains"
"Fire: High Severity [Type]","2070",1.190512,"Klamath Mountains"
"Fire: Medium Severity [Type]","2070",0.952372,"Klamath Mountains"
"Fire: Low Severity [Type]","2070",0.952372,"Klamath Mountains"
"Fire: High Severity [Type]","2071",1.19404,"Klamath Mountains"
"Fire: Medium Severity [Type]","2071",0.95149,"Klamath Mountains"
"Fire: Low Severity [Type]","2071",0.95149,"Klamath Mountains"
"Fire: High Severity [Type]","2072",1.197568,"Klamath Mountains"
"Fire: Medium Severity [Type]","2072",0.950608,"Klamath Mountains"
"Fire: Low Severity [Type]","2072",0.950608,"Klamath Mountains"
"Fire: High Severity [Type]","2073",1.201096,"Klamath Mountains"
"Fire: Medium Severity [Type]","2073",0.949726,"Klamath Mountains"
"Fire: Low Severity [Type]","2073",0.949726,"Klamath Mountains"
"Fire: High Severity [Type]","2074",1.204624,"Klamath Mountains"
"Fire: Medium Severity [Type]","2074",0.948844,"Klamath Mountains"
"Fire: Low Severity [Type]","2074",0.948844,"Klamath Mountains"
"Fire: High Severity [Type]","2075",1.208152,"Klamath Mountains"
"Fire: Medium Severity [Type]","2075",0.947962,"Klamath Mountains"
"Fire: Low Severity [Type]","2075",0.947962,"Klamath Mountains"
"Fire: High Severity [Type]","2076",1.21168,"Klamath Mountains"
"Fire: Medium Severity [Type]","2076",0.94708,"Klamath Mountains"
"Fire: Low Severity [Type]","2076",0.94708,"Klamath Mountains"
"Fire: High Severity [Type]","2077",1.215208,"Klamath Mountains"
"Fire: Medium Severity [Type]","2077",0.946198,"Klamath Mountains"
"Fire: Low Severity [Type]","2077",0.946198,"Klamath Mountains"
"Fire: High Severity [Type]","2078",1.218736,"Klamath Mountains"
"Fire: Medium Severity [Type]","2078",0.945316,"Klamath Mountains"
"Fire: Low Severity [Type]","2078",0.945316,"Klamath Mountains"
"Fire: High Severity [Type]","2079",1.222264,"Klamath Mountains"
"Fire: Medium Severity [Type]","2079",0.944434,"Klamath Mountains"
"Fire: Low Severity [Type]","2079",0.944434,"Klamath Mountains"
"Fire: High Severity [Type]","2080",1.225792,"Klamath Mountains"
"Fire: Medium Severity [Type]","2080",0.943552,"Klamath Mountains"
"Fire: Low Severity [Type]","2080",0.943552,"Klamath Mountains"
"Fire: High Severity [Type]","2081",1.22932,"Klamath Mountains"
"Fire: Medium Severity [Type]","2081",0.94267,"Klamath Mountains"
"Fire: Low Severity [Type]","2081",0.94267,"Klamath Mountains"
"Fire: High Severity [Type]","2082",1.232848,"Klamath Mountains"
"Fire: Medium Severity [Type]","2082",0.941788,"Klamath Mountains"
"Fire: Low Severity [Type]","2082",0.941788,"Klamath Mountains"
"Fire: High Severity [Type]","2083",1.236376,"Klamath Mountains"
"Fire: Medium Severity [Type]","2083",0.940906,"Klamath Mountains"
"Fire: Low Severity [Type]","2083",0.940906,"Klamath Mountains"
"Fire: High Severity [Type]","2084",1.239904,"Klamath Mountains"
"Fire: Medium Severity [Type]","2084",0.940024,"Klamath Mountains"
"Fire: Low Severity [Type]","2084",0.940024,"Klamath Mountains"
"Fire: High Severity [Type]","2085",1.243432,"Klamath Mountains"
"Fire: Medium Severity [Type]","2085",0.939142,"Klamath Mountains"
"Fire: Low Severity [Type]","2085",0.939142,"Klamath Mountains"
"Fire: High Severity [Type]","2086",1.24696,"Klamath Mountains"
"Fire: Medium Severity [Type]","2086",0.93826,"Klamath Mountains"
"Fire: Low Severity [Type]","2086",0.93826,"Klamath Mountains"
"Fire: High Severity [Type]","2087",1.250488,"Klamath Mountains"
"Fire: Medium Severity [Type]","2087",0.937378,"Klamath Mountains"
"Fire: Low Severity [Type]","2087",0.937378,"Klamath Mountains"
"Fire: High Severity [Type]","2088",1.254016,"Klamath Mountains"
"Fire: Medium Severity [Type]","2088",0.936496,"Klamath Mountains"
"Fire: Low Severity [Type]","2088",0.936496,"Klamath Mountains"
"Fire: High Severity [Type]","2089",1.257544,"Klamath Mountains"
"Fire: Medium Severity [Type]","2089",0.935614,"Klamath Mountains"
"Fire: Low Severity [Type]","2089",0.935614,"Klamath Mountains"
"Fire: High Severity [Type]","2090",1.261072,"Klamath Mountains"
"Fire: Medium Severity [Type]","2090",0.934732,"Klamath Mountains"
"Fire: Low Severity [Type]","2090",0.934732,"Klamath Mountains"
"Fire: High Severity [Type]","2091",1.2646,"Klamath Mountains"
"Fire: Medium Severity [Type]","2091",0.93385,"Klamath Mountains"
"Fire: Low Severity [Type]","2091",0.93385,"Klamath Mountains"
"Fire: High Severity [Type]","2092",1.268128,"Klamath Mountains"
"Fire: Medium Severity [Type]","2092",0.932968,"Klamath Mountains"
"Fire: Low Severity [Type]","2092",0.932968,"Klamath Mountains"
"Fire: High Severity [Type]","2093",1.271656,"Klamath Mountains"
"Fire: Medium Severity [Type]","2093",0.932086,"Klamath Mountains"
"Fire: Low Severity [Type]","2093",0.932086,"Klamath Mountains"
"Fire: High Severity [Type]","2094",1.275184,"Klamath Mountains"
"Fire: Medium Severity [Type]","2094",0.931204,"Klamath Mountains"
"Fire: Low Severity [Type]","2094",0.931204,"Klamath Mountains"
"Fire: High Severity [Type]","2095",1.278712,"Klamath Mountains"
"Fire: Medium Severity [Type]","2095",0.930322,"Klamath Mountains"
"Fire: Low Severity [Type]","2095",0.930322,"Klamath Mountains"
"Fire: High Severity [Type]","2096",1.28224,"Klamath Mountains"
"Fire: Medium Severity [Type]","2096",0.92944,"Klamath Mountains"
"Fire: Low Severity [Type]","2096",0.92944,"Klamath Mountains"
"Fire: High Severity [Type]","2097",1.285768,"Klamath Mountains"
"Fire: Medium Severity [Type]","2097",0.928558,"Klamath Mountains"
"Fire: Low Severity [Type]","2097",0.928558,"Klamath Mountains"
"Fire: High Severity [Type]","2098",1.289296,"Klamath Mountains"
"Fire: Medium Severity [Type]","2098",0.927676,"Klamath Mountains"
"Fire: Low Severity [Type]","2098",0.927676,"Klamath Mountains"
"Fire: High Severity [Type]","2099",1.292824,"Klamath Mountains"
"Fire: Medium Severity [Type]","2099",0.926794,"Klamath Mountains"
"Fire: Low Severity [Type]","2099",0.926794,"Klamath Mountains"
"Fire: High Severity [Type]","2100",1.296352,"Klamath Mountains"
"Fire: Medium Severity [Type]","2100",0.925912,"Klamath Mountains"
"Fire: Low Severity [Type]","2100",0.925912,"Klamath Mountains"
"Fire: High Severity [Type]","2017",1.003528,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2017",1.00086505485232,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2017",1.00086505485232,"Mojave Basin and Range"
"Fire: High Severity [Type]","2018",1.007056,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2018",1.00067525738397,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2018",1.00067525738397,"Mojave Basin and Range"
"Fire: High Severity [Type]","2019",1.010584,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2019",1.00048545991561,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2019",1.00048545991561,"Mojave Basin and Range"
"Fire: High Severity [Type]","2020",1.014112,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2020",1.00029566244726,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2020",1.00029566244726,"Mojave Basin and Range"
"Fire: High Severity [Type]","2021",1.01764,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2021",1.0001058649789,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2021",1.0001058649789,"Mojave Basin and Range"
"Fire: High Severity [Type]","2022",1.021168,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2022",0.999916067510549,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2022",0.999916067510549,"Mojave Basin and Range"
"Fire: High Severity [Type]","2023",1.024696,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2023",0.999726270042194,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2023",0.999726270042194,"Mojave Basin and Range"
"Fire: High Severity [Type]","2024",1.028224,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2024",0.99953647257384,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2024",0.99953647257384,"Mojave Basin and Range"
"Fire: High Severity [Type]","2025",1.031752,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2025",0.999346675105485,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2025",0.999346675105485,"Mojave Basin and Range"
"Fire: High Severity [Type]","2026",1.03528,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2026",0.999156877637131,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2026",0.999156877637131,"Mojave Basin and Range"
"Fire: High Severity [Type]","2027",1.038808,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2027",0.998967080168777,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2027",0.998967080168776,"Mojave Basin and Range"
"Fire: High Severity [Type]","2028",1.042336,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2028",0.998777282700422,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2028",0.998777282700422,"Mojave Basin and Range"
"Fire: High Severity [Type]","2029",1.045864,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2029",0.998587485232068,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2029",0.998587485232068,"Mojave Basin and Range"
"Fire: High Severity [Type]","2030",1.049392,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2030",0.998397687763713,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2030",0.998397687763713,"Mojave Basin and Range"
"Fire: High Severity [Type]","2031",1.05292,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2031",0.998207890295359,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2031",0.998207890295359,"Mojave Basin and Range"
"Fire: High Severity [Type]","2032",1.056448,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2032",0.998018092827004,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2032",0.998018092827004,"Mojave Basin and Range"
"Fire: High Severity [Type]","2033",1.059976,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2033",0.99782829535865,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2033",0.99782829535865,"Mojave Basin and Range"
"Fire: High Severity [Type]","2034",1.063504,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2034",0.997638497890295,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2034",0.997638497890295,"Mojave Basin and Range"
"Fire: High Severity [Type]","2035",1.067032,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2035",0.997448700421941,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2035",0.997448700421941,"Mojave Basin and Range"
"Fire: High Severity [Type]","2036",1.07056,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2036",0.997258902953587,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2036",0.997258902953587,"Mojave Basin and Range"
"Fire: High Severity [Type]","2037",1.074088,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2037",0.997069105485232,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2037",0.997069105485232,"Mojave Basin and Range"
"Fire: High Severity [Type]","2038",1.077616,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2038",0.996879308016878,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2038",0.996879308016878,"Mojave Basin and Range"
"Fire: High Severity [Type]","2039",1.081144,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2039",0.996689510548523,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2039",0.996689510548523,"Mojave Basin and Range"
"Fire: High Severity [Type]","2040",1.084672,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2040",0.996499713080169,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2040",0.996499713080169,"Mojave Basin and Range"
"Fire: High Severity [Type]","2041",1.0882,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2041",0.996309915611814,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2041",0.996309915611814,"Mojave Basin and Range"
"Fire: High Severity [Type]","2042",1.091728,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2042",0.99612011814346,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2042",0.99612011814346,"Mojave Basin and Range"
"Fire: High Severity [Type]","2043",1.095256,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2043",0.995930320675105,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2043",0.995930320675106,"Mojave Basin and Range"
"Fire: High Severity [Type]","2044",1.098784,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2044",0.995740523206751,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2044",0.995740523206751,"Mojave Basin and Range"
"Fire: High Severity [Type]","2045",1.102312,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2045",0.995550725738397,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2045",0.995550725738397,"Mojave Basin and Range"
"Fire: High Severity [Type]","2046",1.10584,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2046",0.995360928270042,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2046",0.995360928270042,"Mojave Basin and Range"
"Fire: High Severity [Type]","2047",1.109368,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2047",0.995171130801688,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2047",0.995171130801688,"Mojave Basin and Range"
"Fire: High Severity [Type]","2048",1.112896,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2048",0.994981333333333,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2048",0.994981333333333,"Mojave Basin and Range"
"Fire: High Severity [Type]","2049",1.116424,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2049",0.994791535864979,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2049",0.994791535864979,"Mojave Basin and Range"
"Fire: High Severity [Type]","2050",1.119952,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2050",0.994601738396624,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2050",0.994601738396624,"Mojave Basin and Range"
"Fire: High Severity [Type]","2051",1.12348,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2051",0.99441194092827,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2051",0.99441194092827,"Mojave Basin and Range"
"Fire: High Severity [Type]","2052",1.127008,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2052",0.994222143459916,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2052",0.994222143459916,"Mojave Basin and Range"
"Fire: High Severity [Type]","2053",1.130536,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2053",0.994032345991561,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2053",0.994032345991561,"Mojave Basin and Range"
"Fire: High Severity [Type]","2054",1.134064,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2054",0.993842548523207,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2054",0.993842548523207,"Mojave Basin and Range"
"Fire: High Severity [Type]","2055",1.137592,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2055",0.993652751054852,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2055",0.993652751054852,"Mojave Basin and Range"
"Fire: High Severity [Type]","2056",1.14112,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2056",0.993462953586498,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2056",0.993462953586498,"Mojave Basin and Range"
"Fire: High Severity [Type]","2057",1.144648,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2057",0.993273156118144,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2057",0.993273156118143,"Mojave Basin and Range"
"Fire: High Severity [Type]","2058",1.148176,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2058",0.993083358649789,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2058",0.993083358649789,"Mojave Basin and Range"
"Fire: High Severity [Type]","2059",1.151704,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2059",0.992893561181435,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2059",0.992893561181435,"Mojave Basin and Range"
"Fire: High Severity [Type]","2060",1.155232,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2060",0.99270376371308,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2060",0.99270376371308,"Mojave Basin and Range"
"Fire: High Severity [Type]","2061",1.15876,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2061",0.992513966244726,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2061",0.992513966244726,"Mojave Basin and Range"
"Fire: High Severity [Type]","2062",1.162288,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2062",0.992324168776371,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2062",0.992324168776371,"Mojave Basin and Range"
"Fire: High Severity [Type]","2063",1.165816,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2063",0.992134371308017,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2063",0.992134371308017,"Mojave Basin and Range"
"Fire: High Severity [Type]","2064",1.169344,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2064",0.991944573839663,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2064",0.991944573839663,"Mojave Basin and Range"
"Fire: High Severity [Type]","2065",1.172872,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2065",0.991754776371308,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2065",0.991754776371308,"Mojave Basin and Range"
"Fire: High Severity [Type]","2066",1.1764,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2066",0.991564978902954,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2066",0.991564978902954,"Mojave Basin and Range"
"Fire: High Severity [Type]","2067",1.179928,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2067",0.991375181434599,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2067",0.991375181434599,"Mojave Basin and Range"
"Fire: High Severity [Type]","2068",1.183456,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2068",0.991185383966245,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2068",0.991185383966245,"Mojave Basin and Range"
"Fire: High Severity [Type]","2069",1.186984,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2069",0.99099558649789,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2069",0.99099558649789,"Mojave Basin and Range"
"Fire: High Severity [Type]","2070",1.190512,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2070",0.990805789029536,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2070",0.990805789029536,"Mojave Basin and Range"
"Fire: High Severity [Type]","2071",1.19404,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2071",0.990615991561182,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2071",0.990615991561182,"Mojave Basin and Range"
"Fire: High Severity [Type]","2072",1.197568,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2072",0.990426194092827,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2072",0.990426194092827,"Mojave Basin and Range"
"Fire: High Severity [Type]","2073",1.201096,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2073",0.990236396624473,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2073",0.990236396624473,"Mojave Basin and Range"
"Fire: High Severity [Type]","2074",1.204624,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2074",0.990046599156118,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2074",0.990046599156118,"Mojave Basin and Range"
"Fire: High Severity [Type]","2075",1.208152,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2075",0.989856801687764,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2075",0.989856801687764,"Mojave Basin and Range"
"Fire: High Severity [Type]","2076",1.21168,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2076",0.989667004219409,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2076",0.989667004219409,"Mojave Basin and Range"
"Fire: High Severity [Type]","2077",1.215208,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2077",0.989477206751055,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2077",0.989477206751055,"Mojave Basin and Range"
"Fire: High Severity [Type]","2078",1.218736,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2078",0.989287409282701,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2078",0.9892874092827,"Mojave Basin and Range"
"Fire: High Severity [Type]","2079",1.222264,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2079",0.989097611814346,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2079",0.989097611814346,"Mojave Basin and Range"
"Fire: High Severity [Type]","2080",1.225792,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2080",0.988907814345992,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2080",0.988907814345992,"Mojave Basin and Range"
"Fire: High Severity [Type]","2081",1.22932,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2081",0.988718016877637,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2081",0.988718016877637,"Mojave Basin and Range"
"Fire: High Severity [Type]","2082",1.232848,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2082",0.988528219409283,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2082",0.988528219409283,"Mojave Basin and Range"
"Fire: High Severity [Type]","2083",1.236376,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2083",0.988338421940928,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2083",0.988338421940928,"Mojave Basin and Range"
"Fire: High Severity [Type]","2084",1.239904,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2084",0.988148624472574,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2084",0.988148624472574,"Mojave Basin and Range"
"Fire: High Severity [Type]","2085",1.243432,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2085",0.987958827004219,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2085",0.987958827004219,"Mojave Basin and Range"
"Fire: High Severity [Type]","2086",1.24696,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2086",0.987769029535865,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2086",0.987769029535865,"Mojave Basin and Range"
"Fire: High Severity [Type]","2087",1.250488,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2087",0.987579232067511,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2087",0.987579232067511,"Mojave Basin and Range"
"Fire: High Severity [Type]","2088",1.254016,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2088",0.987389434599156,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2088",0.987389434599156,"Mojave Basin and Range"
"Fire: High Severity [Type]","2089",1.257544,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2089",0.987199637130802,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2089",0.987199637130802,"Mojave Basin and Range"
"Fire: High Severity [Type]","2090",1.261072,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2090",0.987009839662447,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2090",0.987009839662447,"Mojave Basin and Range"
"Fire: High Severity [Type]","2091",1.2646,"Mojave Basin and Range"
"Fire: Medium Severity [Type]","2091",0.986820042194093,"Mojave Basin and Range"
"Fire: Low Severity [Type]","2091",0.986820042194093,"Mojave Basin and Range"
