Timestep,StratumID,TransitionGroupID,Amount
2036,Cascades,Fire: High Severity [Type],0
2036,Central Basin and Range,Fire: High Severity [Type],0.15004160000000002
2036,Central California Valley,Fire: High Severity [Type],0.070332
2036,Coast Range,Fire: High Severity [Type],0.17348560000000002
2036,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.19224080000000002
2036,Klamath Mountains,Fire: High Severity [Type],0.23444000000000004
2036,Mojave Basin and Range,Fire: High Severity [Type],0.0597822
2036,Northern Basin and Range,Fire: High Severity [Type],0.043371400000000004
2036,Sierra Nevada,Fire: High Severity [Type],0.25085080000000004
2036,Sonoran Basin and Range,Fire: High Severity [Type],0.07853740000000001
2036,Southern California Mountains,Fire: High Severity [Type],0.28836120000000004
2036,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3731020987341772
2036,Cascades,Fire: Medium Severity [Type],0.316
2036,Central Basin and Range,Fire: Medium Severity [Type],0.3850155596330275
2036,Central California Valley,Fire: Medium Severity [Type],0.1987907106382979
2036,Coast Range,Fire: Medium Severity [Type],0.29878689577464784
2036,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3488051090909091
2036,Klamath Mountains,Fire: Medium Severity [Type],0.3751244
2036,Mojave Basin and Range,Fire: Medium Severity [Type],0.29059474198312235
2036,Northern Basin and Range,Fire: Medium Severity [Type],0.3106065890041494
2036,Sierra Nevada,Fire: Medium Severity [Type],0.39413836891719745
2036,Sonoran Basin and Range,Fire: Medium Severity [Type],0.27950044565916393
2036,Southern California Mountains,Fire: Medium Severity [Type],0.40961702811671086
2036,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3807359012658228
2036,Cascades,Fire: Low Severity [Type],0.684
2036,Central Basin and Range,Fire: Low Severity [Type],0.4649428403669725
2036,Central California Valley,Fire: Low Severity [Type],0.730877289361702
2036,Coast Range,Fire: Low Severity [Type],0.5277275042253521
2036,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.45895409090909095
2036,Klamath Mountains,Fire: Low Severity [Type],0.39043559999999994
2036,Mojave Basin and Range,Fire: Low Severity [Type],0.6496230580168777
2036,Northern Basin and Range,Fire: Low Severity [Type],0.6460220109958507
2036,Sierra Nevada,Fire: Low Severity [Type],0.35501083108280257
2036,Sonoran Basin and Range,Fire: Low Severity [Type],0.641962154340836
2036,Southern California Mountains,Fire: Low Severity [Type],0.30202177188328916
2037,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.24788400000000002
2037,Cascades,Fire: High Severity [Type],0
2037,Central Basin and Range,Fire: High Severity [Type],0.1510912
2037,Central California Valley,Fire: High Severity [Type],0.070824
2037,Coast Range,Fire: High Severity [Type],0.1746992
2037,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.19358560000000002
2037,Klamath Mountains,Fire: High Severity [Type],0.23608000000000004
2037,Mojave Basin and Range,Fire: High Severity [Type],0.0602004
2037,Northern Basin and Range,Fire: High Severity [Type],0.0436748
2037,Sierra Nevada,Fire: High Severity [Type],0.25260560000000004
2037,Sonoran Basin and Range,Fire: High Severity [Type],0.07908680000000001
2037,Southern California Mountains,Fire: High Severity [Type],0.29037840000000004
2037,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.372249817721519
2037,Cascades,Fire: Medium Severity [Type],0.316
2037,Central Basin and Range,Fire: Medium Severity [Type],0.38454011009174316
2037,Central California Valley,Fire: Medium Severity [Type],0.19868550638297874
2037,Coast Range,Fire: Medium Severity [Type],0.2983481765258215
2037,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3482244
2037,Klamath Mountains,Fire: Medium Severity [Type],0.37432079999999995
2037,Mojave Basin and Range,Fire: Medium Severity [Type],0.290465488185654
2037,Northern Basin and Range,Fire: Medium Severity [Type],0.3105080784232365
2037,Sierra Nevada,Fire: Medium Severity [Type],0.39321514292993626
2037,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2793338002143622
2037,Southern California Mountains,Fire: Medium Severity [Type],0.4084559342175066
2037,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.379866182278481
2037,Cascades,Fire: Low Severity [Type],0.684
2037,Central Basin and Range,Fire: Low Severity [Type],0.4643686899082569
2037,Central California Valley,Fire: Low Severity [Type],0.7304904936170212
2037,Coast Range,Fire: Low Severity [Type],0.5269526234741784
2037,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.45819000000000004
2037,Klamath Mountains,Fire: Low Severity [Type],0.38959919999999987
2037,Mojave Basin and Range,Fire: Low Severity [Type],0.649334111814346
2037,Northern Basin and Range,Fire: Low Severity [Type],0.6458171215767635
2037,Sierra Nevada,Fire: Low Severity [Type],0.3541792570700637
2037,Sonoran Basin and Range,Fire: Low Severity [Type],0.6415793997856377
2037,Southern California Mountains,Fire: Low Severity [Type],0.3011656657824934
2038,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.24960600000000002
2038,Cascades,Fire: High Severity [Type],0
2038,Central Basin and Range,Fire: High Severity [Type],0.15214080000000002
2038,Central California Valley,Fire: High Severity [Type],0.071316
2038,Coast Range,Fire: High Severity [Type],0.1759128
2038,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.19493040000000003
2038,Klamath Mountains,Fire: High Severity [Type],0.23772000000000004
2038,Mojave Basin and Range,Fire: High Severity [Type],0.0606186
2038,Northern Basin and Range,Fire: High Severity [Type],0.0439782
2038,Sierra Nevada,Fire: High Severity [Type],0.25436040000000004
2038,Sonoran Basin and Range,Fire: High Severity [Type],0.07963620000000002
2038,Southern California Mountains,Fire: High Severity [Type],0.29239560000000003
2038,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3713975367088607
2038,Cascades,Fire: Medium Severity [Type],0.316
2038,Central Basin and Range,Fire: Medium Severity [Type],0.38406466055045874
2038,Central California Valley,Fire: Medium Severity [Type],0.1985803021276596
2038,Coast Range,Fire: Medium Severity [Type],0.29790945727699525
2038,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.34764369090909086
2038,Klamath Mountains,Fire: Medium Severity [Type],0.3735172
2038,Mojave Basin and Range,Fire: Medium Severity [Type],0.2903362343881857
2038,Northern Basin and Range,Fire: Medium Severity [Type],0.31040956784232365
2038,Sierra Nevada,Fire: Medium Severity [Type],0.3922919169426751
2038,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2791671547695605
2038,Southern California Mountains,Fire: Medium Severity [Type],0.4072948403183023
2038,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3789964632911393
2038,Cascades,Fire: Low Severity [Type],0.684
2038,Central Basin and Range,Fire: Low Severity [Type],0.4637945394495413
2038,Central California Valley,Fire: Low Severity [Type],0.7301036978723404
2038,Coast Range,Fire: Low Severity [Type],0.5261777427230047
2038,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4574259090909091
2038,Klamath Mountains,Fire: Low Severity [Type],0.3887627999999999
2038,Mojave Basin and Range,Fire: Low Severity [Type],0.6490451656118145
2038,Northern Basin and Range,Fire: Low Severity [Type],0.6456122321576764
2038,Sierra Nevada,Fire: Low Severity [Type],0.3533476830573249
2038,Sonoran Basin and Range,Fire: Low Severity [Type],0.6411966452304394
2038,Southern California Mountains,Fire: Low Severity [Type],0.3003095596816976
2039,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.251328
2039,Cascades,Fire: High Severity [Type],0
2039,Central Basin and Range,Fire: High Severity [Type],0.1531904
2039,Central California Valley,Fire: High Severity [Type],0.071808
2039,Coast Range,Fire: High Severity [Type],0.17712640000000002
2039,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.1962752
2039,Klamath Mountains,Fire: High Severity [Type],0.23936000000000002
2039,Mojave Basin and Range,Fire: High Severity [Type],0.0610368
2039,Northern Basin and Range,Fire: High Severity [Type],0.044281600000000004
2039,Sierra Nevada,Fire: High Severity [Type],0.2561152
2039,Sonoran Basin and Range,Fire: High Severity [Type],0.08018560000000001
2039,Southern California Mountains,Fire: High Severity [Type],0.29441280000000003
2039,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3705452556962025
2039,Cascades,Fire: Medium Severity [Type],0.316
2039,Central Basin and Range,Fire: Medium Severity [Type],0.38358921100917437
2039,Central California Valley,Fire: Medium Severity [Type],0.19847509787234047
2039,Coast Range,Fire: Medium Severity [Type],0.297470738028169
2039,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.34706298181818185
2039,Klamath Mountains,Fire: Medium Severity [Type],0.3727136
2039,Mojave Basin and Range,Fire: Medium Severity [Type],0.2902069805907173
2039,Northern Basin and Range,Fire: Medium Severity [Type],0.3103110572614108
2039,Sierra Nevada,Fire: Medium Severity [Type],0.391368690955414
2039,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2790005093247588
2039,Southern California Mountains,Fire: Medium Severity [Type],0.4061337464190981
2039,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3781267443037975
2039,Cascades,Fire: Low Severity [Type],0.684
2039,Central Basin and Range,Fire: Low Severity [Type],0.46322038899082574
2039,Central California Valley,Fire: Low Severity [Type],0.7297169021276596
2039,Coast Range,Fire: Low Severity [Type],0.525402861971831
2039,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4566618181818182
2039,Klamath Mountains,Fire: Low Severity [Type],0.3879263999999999
2039,Mojave Basin and Range,Fire: Low Severity [Type],0.6487562194092827
2039,Northern Basin and Range,Fire: Low Severity [Type],0.6454073427385892
2039,Sierra Nevada,Fire: Low Severity [Type],0.352516109044586
2039,Sonoran Basin and Range,Fire: Low Severity [Type],0.6408138906752412
2039,Southern California Mountains,Fire: Low Severity [Type],0.29945345358090186
2040,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.25305
2040,Cascades,Fire: High Severity [Type],0
2040,Central Basin and Range,Fire: High Severity [Type],0.15424000000000002
2040,Central California Valley,Fire: High Severity [Type],0.0723
2040,Coast Range,Fire: High Severity [Type],0.17834
2040,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.19762000000000002
2040,Klamath Mountains,Fire: High Severity [Type],0.24100000000000002
2040,Mojave Basin and Range,Fire: High Severity [Type],0.061455
2040,Northern Basin and Range,Fire: High Severity [Type],0.044585
2040,Sierra Nevada,Fire: High Severity [Type],0.25787
2040,Sonoran Basin and Range,Fire: High Severity [Type],0.08073500000000002
2040,Southern California Mountains,Fire: High Severity [Type],0.29643
2040,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3696929746835443
2040,Cascades,Fire: Medium Severity [Type],0.316
2040,Central Basin and Range,Fire: Medium Severity [Type],0.3831137614678899
2040,Central California Valley,Fire: Medium Severity [Type],0.1983698936170213
2040,Coast Range,Fire: Medium Severity [Type],0.2970320187793427
2040,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3464822727272727
2040,Klamath Mountains,Fire: Medium Severity [Type],0.37191
2040,Mojave Basin and Range,Fire: Medium Severity [Type],0.29007772679324895
2040,Northern Basin and Range,Fire: Medium Severity [Type],0.31021254668049797
2040,Sierra Nevada,Fire: Medium Severity [Type],0.39044546496815286
2040,Sonoran Basin and Range,Fire: Medium Severity [Type],0.27883386387995707
2040,Southern California Mountains,Fire: Medium Severity [Type],0.4049726525198939
2040,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3772570253164557
2040,Cascades,Fire: Low Severity [Type],0.684
2040,Central Basin and Range,Fire: Low Severity [Type],0.46264623853211007
2040,Central California Valley,Fire: Low Severity [Type],0.7293301063829787
2040,Coast Range,Fire: Low Severity [Type],0.5246279812206573
2040,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4558977272727273
2040,Klamath Mountains,Fire: Low Severity [Type],0.38708999999999993
2040,Mojave Basin and Range,Fire: Low Severity [Type],0.6484672732067511
2040,Northern Basin and Range,Fire: Low Severity [Type],0.6452024533195021
2040,Sierra Nevada,Fire: Low Severity [Type],0.35168453503184716
2040,Sonoran Basin and Range,Fire: Low Severity [Type],0.6404311361200429
2040,Southern California Mountains,Fire: Low Severity [Type],0.29859734748010613
2041,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.254772
2041,Cascades,Fire: High Severity [Type],0
2041,Central Basin and Range,Fire: High Severity [Type],0.1552896
2041,Central California Valley,Fire: High Severity [Type],0.072792
2041,Coast Range,Fire: High Severity [Type],0.1795536
2041,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.19896480000000002
2041,Klamath Mountains,Fire: High Severity [Type],0.24264000000000002
2041,Mojave Basin and Range,Fire: High Severity [Type],0.061873199999999996
2041,Northern Basin and Range,Fire: High Severity [Type],0.0448884
2041,Sierra Nevada,Fire: High Severity [Type],0.2596248
2041,Sonoran Basin and Range,Fire: High Severity [Type],0.0812844
2041,Southern California Mountains,Fire: High Severity [Type],0.2984472
2041,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.36884069367088607
2041,Cascades,Fire: Medium Severity [Type],0.316
2041,Central Basin and Range,Fire: Medium Severity [Type],0.3826383119266055
2041,Central California Valley,Fire: Medium Severity [Type],0.19826468936170216
2041,Coast Range,Fire: Medium Severity [Type],0.2965932995305164
2041,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3459015636363636
2041,Klamath Mountains,Fire: Medium Severity [Type],0.3711064
2041,Mojave Basin and Range,Fire: Medium Severity [Type],0.2899484729957806
2041,Northern Basin and Range,Fire: Medium Severity [Type],0.31011403609958504
2041,Sierra Nevada,Fire: Medium Severity [Type],0.3895222389808917
2041,Sonoran Basin and Range,Fire: Medium Severity [Type],0.27866721843515535
2041,Southern California Mountains,Fire: Medium Severity [Type],0.4038115586206896
2041,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.37638730632911394
2041,Cascades,Fire: Low Severity [Type],0.684
2041,Central Basin and Range,Fire: Low Severity [Type],0.4620720880733945
2041,Central California Valley,Fire: Low Severity [Type],0.7289433106382979
2041,Coast Range,Fire: Low Severity [Type],0.5238531004694836
2041,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.45513363636363635
2041,Klamath Mountains,Fire: Low Severity [Type],0.3862535999999999
2041,Mojave Basin and Range,Fire: Low Severity [Type],0.6481783270042195
2041,Northern Basin and Range,Fire: Low Severity [Type],0.644997563900415
2041,Sierra Nevada,Fire: Low Severity [Type],0.35085296101910834
2041,Sonoran Basin and Range,Fire: Low Severity [Type],0.6400483815648446
2041,Southern California Mountains,Fire: Low Severity [Type],0.29774124137931035
2042,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.256494
2042,Cascades,Fire: High Severity [Type],0
2042,Central Basin and Range,Fire: High Severity [Type],0.1563392
2042,Central California Valley,Fire: High Severity [Type],0.073284
2042,Coast Range,Fire: High Severity [Type],0.1807672
2042,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.2003096
2042,Klamath Mountains,Fire: High Severity [Type],0.24428000000000002
2042,Mojave Basin and Range,Fire: High Severity [Type],0.0622914
2042,Northern Basin and Range,Fire: High Severity [Type],0.0451918
2042,Sierra Nevada,Fire: High Severity [Type],0.2613796
2042,Sonoran Basin and Range,Fire: High Severity [Type],0.08183380000000001
2042,Southern California Mountains,Fire: High Severity [Type],0.3004644
2042,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.36798841265822785
2042,Cascades,Fire: Medium Severity [Type],0.316
2042,Central Basin and Range,Fire: Medium Severity [Type],0.3821628623853211
2042,Central California Valley,Fire: Medium Severity [Type],0.198159485106383
2042,Coast Range,Fire: Medium Severity [Type],0.2961545802816901
2042,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3453208545454546
2042,Klamath Mountains,Fire: Medium Severity [Type],0.3703028
2042,Mojave Basin and Range,Fire: Medium Severity [Type],0.2898192191983122
2042,Northern Basin and Range,Fire: Medium Severity [Type],0.31001552551867223
2042,Sierra Nevada,Fire: Medium Severity [Type],0.3885990129936306
2042,Sonoran Basin and Range,Fire: Medium Severity [Type],0.27850057299035363
2042,Southern California Mountains,Fire: Medium Severity [Type],0.40265046472148536
2042,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.37551758734177215
2042,Cascades,Fire: Low Severity [Type],0.684
2042,Central Basin and Range,Fire: Low Severity [Type],0.4614979376146789
2042,Central California Valley,Fire: Low Severity [Type],0.7285565148936171
2042,Coast Range,Fire: Low Severity [Type],0.5230782197183098
2042,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4543695454545455
2042,Klamath Mountains,Fire: Low Severity [Type],0.3854171999999999
2042,Mojave Basin and Range,Fire: Low Severity [Type],0.6478893808016878
2042,Northern Basin and Range,Fire: Low Severity [Type],0.6447926744813278
2042,Sierra Nevada,Fire: Low Severity [Type],0.3500213870063695
2042,Sonoran Basin and Range,Fire: Low Severity [Type],0.6396656270096462
2042,Southern California Mountains,Fire: Low Severity [Type],0.29688513527851457
2043,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.258216
2043,Cascades,Fire: High Severity [Type],0
2043,Central Basin and Range,Fire: High Severity [Type],0.1573888
2043,Central California Valley,Fire: High Severity [Type],0.073776
2043,Coast Range,Fire: High Severity [Type],0.1819808
2043,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.2016544
2043,Klamath Mountains,Fire: High Severity [Type],0.24592000000000003
2043,Mojave Basin and Range,Fire: High Severity [Type],0.0627096
2043,Northern Basin and Range,Fire: High Severity [Type],0.0454952
2043,Sierra Nevada,Fire: High Severity [Type],0.2631344
2043,Sonoran Basin and Range,Fire: High Severity [Type],0.0823832
2043,Southern California Mountains,Fire: High Severity [Type],0.3024816
2043,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3671361316455696
2043,Cascades,Fire: Medium Severity [Type],0.316
2043,Central Basin and Range,Fire: Medium Severity [Type],0.38168741284403673
2043,Central California Valley,Fire: Medium Severity [Type],0.19805428085106386
2043,Coast Range,Fire: Medium Severity [Type],0.2957158610328638
2043,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.34474014545454545
2043,Klamath Mountains,Fire: Medium Severity [Type],0.36949919999999997
2043,Mojave Basin and Range,Fire: Medium Severity [Type],0.28968996540084385
2043,Northern Basin and Range,Fire: Medium Severity [Type],0.30991701493775936
2043,Sierra Nevada,Fire: Medium Severity [Type],0.38767578700636945
2043,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2783339275455519
2043,Southern California Mountains,Fire: Medium Severity [Type],0.40148937082228114
2043,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3746478683544304
2043,Cascades,Fire: Low Severity [Type],0.684
2043,Central Basin and Range,Fire: Low Severity [Type],0.4609237871559633
2043,Central California Valley,Fire: Low Severity [Type],0.7281697191489362
2043,Coast Range,Fire: Low Severity [Type],0.5223033389671361
2043,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4536054545454546
2043,Klamath Mountains,Fire: Low Severity [Type],0.3845807999999999
2043,Mojave Basin and Range,Fire: Low Severity [Type],0.6476004345991562
2043,Northern Basin and Range,Fire: Low Severity [Type],0.6445877850622407
2043,Sierra Nevada,Fire: Low Severity [Type],0.3491898129936306
2043,Sonoran Basin and Range,Fire: Low Severity [Type],0.639282872454448
2043,Southern California Mountains,Fire: Low Severity [Type],0.29602902917771884
2044,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.259938
2044,Cascades,Fire: High Severity [Type],0
2044,Central Basin and Range,Fire: High Severity [Type],0.1584384
2044,Central California Valley,Fire: High Severity [Type],0.074268
2044,Coast Range,Fire: High Severity [Type],0.18319439999999998
2044,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.20299920000000002
2044,Klamath Mountains,Fire: High Severity [Type],0.24756
2044,Mojave Basin and Range,Fire: High Severity [Type],0.0631278
2044,Northern Basin and Range,Fire: High Severity [Type],0.045798599999999995
2044,Sierra Nevada,Fire: High Severity [Type],0.2648892
2044,Sonoran Basin and Range,Fire: High Severity [Type],0.08293260000000001
2044,Southern California Mountains,Fire: High Severity [Type],0.3044988
2044,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.36628385063291136
2044,Cascades,Fire: Medium Severity [Type],0.316
2044,Central Basin and Range,Fire: Medium Severity [Type],0.3812119633027523
2044,Central California Valley,Fire: Medium Severity [Type],0.1979490765957447
2044,Coast Range,Fire: Medium Severity [Type],0.2952771417840375
2044,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.34415943636363633
2044,Klamath Mountains,Fire: Medium Severity [Type],0.3686956
2044,Mojave Basin and Range,Fire: Medium Severity [Type],0.28956071160337554
2044,Northern Basin and Range,Fire: Medium Severity [Type],0.3098185043568465
2044,Sierra Nevada,Fire: Medium Severity [Type],0.38675256101910827
2044,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2781672821007502
2044,Southern California Mountains,Fire: Medium Severity [Type],0.40032827692307693
2044,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.37377814936708864
2044,Cascades,Fire: Low Severity [Type],0.684
2044,Central Basin and Range,Fire: Low Severity [Type],0.4603496366972477
2044,Central California Valley,Fire: Low Severity [Type],0.7277829234042553
2044,Coast Range,Fire: Low Severity [Type],0.5215284582159625
2044,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4528413636363636
2044,Klamath Mountains,Fire: Low Severity [Type],0.38374439999999993
2044,Mojave Basin and Range,Fire: Low Severity [Type],0.6473114883966246
2044,Northern Basin and Range,Fire: Low Severity [Type],0.6443828956431535
2044,Sierra Nevada,Fire: Low Severity [Type],0.34835823898089174
2044,Sonoran Basin and Range,Fire: Low Severity [Type],0.6389001178992497
2044,Southern California Mountains,Fire: Low Severity [Type],0.2951729230769231
2045,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.26166
2045,Cascades,Fire: High Severity [Type],0
2045,Central Basin and Range,Fire: High Severity [Type],0.159488
2045,Central California Valley,Fire: High Severity [Type],0.07476
2045,Coast Range,Fire: High Severity [Type],0.184408
2045,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.204344
2045,Klamath Mountains,Fire: High Severity [Type],0.2492
2045,Mojave Basin and Range,Fire: High Severity [Type],0.06354599999999999
2045,Northern Basin and Range,Fire: High Severity [Type],0.046102
2045,Sierra Nevada,Fire: High Severity [Type],0.266644
2045,Sonoran Basin and Range,Fire: High Severity [Type],0.083482
2045,Southern California Mountains,Fire: High Severity [Type],0.306516
2045,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.36543156962025314
2045,Cascades,Fire: Medium Severity [Type],0.316
2045,Central Basin and Range,Fire: Medium Severity [Type],0.38073651376146794
2045,Central California Valley,Fire: Medium Severity [Type],0.19784387234042558
2045,Coast Range,Fire: Medium Severity [Type],0.2948384225352112
2045,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3435787272727273
2045,Klamath Mountains,Fire: Medium Severity [Type],0.367892
2045,Mojave Basin and Range,Fire: Medium Severity [Type],0.2894314578059072
2045,Northern Basin and Range,Fire: Medium Severity [Type],0.3097199937759336
2045,Sierra Nevada,Fire: Medium Severity [Type],0.38582933503184713
2045,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2780006366559485
2045,Southern California Mountains,Fire: Medium Severity [Type],0.39916718302387266
2045,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.37290843037974686
2045,Cascades,Fire: Low Severity [Type],0.684
2045,Central Basin and Range,Fire: Low Severity [Type],0.45977548623853215
2045,Central California Valley,Fire: Low Severity [Type],0.7273961276595745
2045,Coast Range,Fire: Low Severity [Type],0.5207535774647887
2045,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.45207727272727277
2045,Klamath Mountains,Fire: Low Severity [Type],0.3829079999999999
2045,Mojave Basin and Range,Fire: Low Severity [Type],0.6470225421940928
2045,Northern Basin and Range,Fire: Low Severity [Type],0.6441780062240664
2045,Sierra Nevada,Fire: Low Severity [Type],0.34752666496815293
2045,Sonoran Basin and Range,Fire: Low Severity [Type],0.6385173633440514
2045,Southern California Mountains,Fire: Low Severity [Type],0.2943168169761273
2046,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.263382
2046,Cascades,Fire: High Severity [Type],0
2046,Central Basin and Range,Fire: High Severity [Type],0.1605376
2046,Central California Valley,Fire: High Severity [Type],0.075252
2046,Coast Range,Fire: High Severity [Type],0.1856216
2046,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.2056888
2046,Klamath Mountains,Fire: High Severity [Type],0.25084
2046,Mojave Basin and Range,Fire: High Severity [Type],0.0639642
2046,Northern Basin and Range,Fire: High Severity [Type],0.0464054
2046,Sierra Nevada,Fire: High Severity [Type],0.2683988
2046,Sonoran Basin and Range,Fire: High Severity [Type],0.0840314
2046,Southern California Mountains,Fire: High Severity [Type],0.3085332
2046,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3645792886075949
2046,Cascades,Fire: Medium Severity [Type],0.316
2046,Central Basin and Range,Fire: Medium Severity [Type],0.38026106422018346
2046,Central California Valley,Fire: Medium Severity [Type],0.19773866808510643
2046,Coast Range,Fire: Medium Severity [Type],0.29439970328638493
2046,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3429980181818182
2046,Klamath Mountains,Fire: Medium Severity [Type],0.36708840000000004
2046,Mojave Basin and Range,Fire: Medium Severity [Type],0.2893022040084388
2046,Northern Basin and Range,Fire: Medium Severity [Type],0.30962148319502075
2046,Sierra Nevada,Fire: Medium Severity [Type],0.384906109044586
2046,Sonoran Basin and Range,Fire: Medium Severity [Type],0.27783399121114677
2046,Southern California Mountains,Fire: Medium Severity [Type],0.3980060891246684
2046,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3720387113924051
2046,Cascades,Fire: Low Severity [Type],0.684
2046,Central Basin and Range,Fire: Low Severity [Type],0.4592013357798165
2046,Central California Valley,Fire: Low Severity [Type],0.7270093319148936
2046,Coast Range,Fire: Low Severity [Type],0.5199786967136151
2046,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.45131318181818186
2046,Klamath Mountains,Fire: Low Severity [Type],0.38207159999999996
2046,Mojave Basin and Range,Fire: Low Severity [Type],0.6467335959915612
2046,Northern Basin and Range,Fire: Low Severity [Type],0.6439731168049793
2046,Sierra Nevada,Fire: Low Severity [Type],0.34669509095541406
2046,Sonoran Basin and Range,Fire: Low Severity [Type],0.6381346087888531
2046,Southern California Mountains,Fire: Low Severity [Type],0.29346071087533154
2047,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.265104
2047,Cascades,Fire: High Severity [Type],0
2047,Central Basin and Range,Fire: High Severity [Type],0.1615872
2047,Central California Valley,Fire: High Severity [Type],0.07574399999999999
2047,Coast Range,Fire: High Severity [Type],0.18683519999999998
2047,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.2070336
2047,Klamath Mountains,Fire: High Severity [Type],0.25248
2047,Mojave Basin and Range,Fire: High Severity [Type],0.06438239999999999
2047,Northern Basin and Range,Fire: High Severity [Type],0.046708799999999995
2047,Sierra Nevada,Fire: High Severity [Type],0.2701536
2047,Sonoran Basin and Range,Fire: High Severity [Type],0.0845808
2047,Southern California Mountains,Fire: High Severity [Type],0.3105504
2047,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3637270075949367
2047,Cascades,Fire: Medium Severity [Type],0.316
2047,Central Basin and Range,Fire: Medium Severity [Type],0.3797856146788991
2047,Central California Valley,Fire: Medium Severity [Type],0.19763346382978725
2047,Coast Range,Fire: Medium Severity [Type],0.29396098403755866
2047,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.34241730909090906
